,x,y
node89,4043.5815,2157.5618
node90,4369.2607,2110.6658
node91,4699.55,2081.9565
node92,5039.324,2063.9438
node93,5396.282,2054.1758
node94,5764.5845,2047.5552
node95,6146.5938,2030.0288
node96,6543.5913,2016.6014
node97,6934.844,2058.6511
node98,7334.103,2061.3381
node99,7783.625,2073.5603
node100,8246.644,1983.5518
node101,596.2582,2505.245
node102,1089.8644,2584.7568
node103,1596.0137,2612.9622
node104,2043.6906,2621.642
node105,2503.7012,2590.0256
node106,2932.3135,2555.9731
node107,3293.9258,2507.1797
node108,3651.304,2468.8584
node109,4020.92,2437.4038
node110,4343.411,2421.3135
node111,4691.2095,2386.6301
node112,5047.322,2360.5667
node113,5429.3955,2337.0232
node114,5790.055,2344.2322
node115,6187.3057,2359.9832
node116,6606.9194,2352.9177
node117,7004.5054,2367.4695
node118,7412.888,2367.5093
node119,7868.6406,2364.446
node120,8321.593,2298.6753
node121,531.029,2807.1177
node122,1023.2756,2858.7903
node123,1551.0458,2877.5264
node124,1960.4996,2875.607
node125,2430.0715,2845.6562
node126,2861.3142,2819.1892
node127,3249.0293,2778.8997
node128,3630.3027,2766.464
node129,4002.8347,2746.3696
node130,4323.7095,2723.01
node131,4656.4873,2701.2466
node132,5013.5845,2665.0708
node133,5433.6255,2641.2283
node134,5831.5103,2638.06
node135,6228.787,2648.7764
node136,6634.813,2660.4014
node137,7066.34,2652.1572
node138,7483.552,2654.877
node139,7915.9976,2649.2717
node140,8384.932,2599.0952
node141,467.2235,3110.6995
node142,965.5128,3156.4058
node143,1520.3127,3161.8762
node144,1928.3232,3139.6829
node145,2369.1245,3116.4343
node146,2782.8882,3073.3328
node147,3192.8713,3058.3213
node148,3610.884,3040.0063
node149,3987.715,3025.0818
node150,4326.1094,2991.4265
node151,4655.7173,2975.386
node152,4999.773,2981.099
node153,5425.4307,2955.4197
node154,5855.1675,2930.9185
node155,6254.0005,2931.35
node156,6666.2236,2930.9082
node157,7086.283,2929.9595
node158,7506.7783,2933.4058
node159,7948.174,2938.2463
node160,8413.28,2924.613
node161,442.7578,3431.8284
node162,960.7266,3439.661
node163,1422.7556,3428.3708
node164,1843.403,3407.1665
node165,2317.429,3387.6685
node166,2724.3774,3361.6729
node167,3158.3433,3347.5544
node168,3591.9165,3328.8728
node169,3959.9077,3296.5315
node170,4309.8286,3260.5425
node171,4664.5625,3258.3584
node172,5019.2964,3265.4968
node173,5388.5044,3258.469
node174,5835.336,3222.2769
node175,6257.722,3214.8416
node176,6678.4136,3211.428
node177,7074.108,3194.1384
node178,7505.3066,3206.2156
node179,7951.565,3221.6213
node180,8415.46,3240.4998
node181,423.71,3763.556
node182,897.6329,3739.264
node183,1389.7628,3684.9485
node184,1836.858,3675.7192
node185,2302.9102,3658.8015
node186,2703.991,3640.516
node187,3150.185,3624.6365
node188,3566.912,3616.047
node189,3925.4375,3584.086
node190,4303.1577,3570.661
node191,4635.9385,3566.6057
node192,5005.108,3548.334
node193,5367.4927,3526.9883
node194,5787.56,3498.244
node195,6218.384,3472.5847
node196,6634.221,3457.058
node197,7035.262,3452.0256
node198,7478.532,3478.1235
node199,7934.4487,3507.776
node200,8407.574,3556.4456
node201,429.8982,4057.6296
node202,907.6951,4008.8132
node203,1412.266,3970.3083
node204,1857.0936,3939.158
node205,2327.9158,3924.3608
node206,2727.7883,3925.0227
node207,3150.1846,3905.058
node208,3556.2363,3887.8564
node209,3907.0789,3873.5757
node210,4286.9365,3876.1165
node211,4602.569,3849.8928
node212,4941.4736,3836.394
node213,5290.0293,3792.312
node214,5715.9077,3756.7097
node215,6149.028,3724.361
node216,6577.5225,3705.2896
node217,7001.687,3708.381
node218,7426.405,3755.3003
node219,7873.229,3788.1277
node220,8320.192,3871.5327
node221,504.3774,4355.51
node222,969.5018,4284.1973
node223,1429.9824,4244.6523
node224,1891.2512,4208.007
node225,2388.8398,4191.8545
node226,2769.5127,4189.1406
node227,3159.8083,4176.4297
node228,3563.9976,4142.5806
node229,3935.9355,4133.909
node230,4289.5034,4134.3037
node231,4584.799,4116.5166
node232,4883.025,4090.087
node233,5214.519,4038.5369
node234,5639.439,4019.8171
node235,6052.159,3992.1587
node236,6470.876,3980.6929
node237,6956.9946,3968.8735
node238,7363.217,4010.757
node239,7795.7266,4057.205
node240,8216.913,4170.706
node241,631.3231,4658.2114
node242,1076.1073,4562.6445
node243,1504.1019,4518.839
node244,1959.9386,4487.9917
node245,2399.3508,4472.4727
node246,2787.8376,4447.3823
node247,3142.0356,4430.981
node248,3533.6565,4413.32
node249,3921.7837,4382.5757
node250,4276.294,4342.8813
node251,4552.264,4327.6855
node252,4846.58,4299.092
node253,5184.3413,4299.8887
node254,5593.4434,4286.6953
node255,5963.741,4248.915
node256,6372.8457,4263.2417
node257,6851.263,4231.4893
node258,7270.043,4259.093
node259,7706.5312,4329.561
node260,8085.5566,4453.9746
node261,720.5758,4954.5327
node262,1160.4885,4827.5894
node263,1588.5054,4781.312
node264,2023.8634,4754.734
node265,2409.847,4718.9497
node266,2774.381,4693.7188
node267,3162.374,4683.5254
node268,3533.255,4703.5605
node269,3874.352,4680.598
node270,4220.874,4636.114
node271,4536.1387,4589.4565
node272,4865.236,4572.7334
node273,5197.0957,4556.6606
node274,5511.847,4533.2456
node275,5864.36,4484.1553
node276,6330.7617,4496.7075
node277,6769.853,4494.5283
node278,7151.9233,4516.9814
node279,7554.9062,4574.286
node280,7922.984,4686.362
node281,833.168,5229.0493
node282,1257.1211,5093.263
node283,1681.196,5039.4854
node284,2081.2812,5002.9736
node285,2437.475,4976.8135
node286,2823.2134,4955.9233
node287,3209.6846,4956.3267
node288,3550.768,4986.28
node289,3869.785,4925.291
node290,4167.72,4885.383
node291,4495.3022,4887.861
node292,4797.2397,4896.8438
node293,5100.9297,4845.6606
node294,5464.232,4823.543
node295,5845.8433,4789.9985
node296,6255.9233,4786.248
node297,6641.6763,4759.088
node298,7002.2354,4758.294
node299,7355.703,4806.513
node300,7760.979,4932.797
node301,995.723,5484.3013
node302,1389.6782,5343.1934
node303,1793.059,5291.5156
node304,2163.6533,5281.102
node305,2517.4314,5282.905
node306,2880.1074,5301.6855
node307,3228.4585,5315.6226
node308,3520.2715,5306.2505
node309,3842.3157,5288.4375
node310,4178.002,5229.14
node311,4493.2686,5233.7256
node312,4780.9995,5216.055
node313,5079.2573,5196.1045
node314,5386.8955,5184.1064
node315,5749.787,5129.1445
node316,6129.0356,5062.923
node317,6493.979,5045.747
node318,6839.8057,5017.3735
node319,7164.8726,5042.924
node320,7477.2266,5171.9746
node321,1181.9945,5697.5366
node322,1538.3893,5586.9565
node323,1932.2482,5540.329
node324,2265.0156,5554.8276
node325,2597.04,5591.3774
node326,2930.009,5636.261
node327,3234.8848,5690.5005
node328,3569.638,5661.636
node329,3860.7356,5655.238
node330,4132.4707,5624.5303
node331,4447.249,5584.7925
node332,4762.183,5572.108
node333,5029.6177,5545.5244
node334,5324.4,5506.517
node335,5634.4443,5457.7705
node336,6021.4707,5389.098
node337,6365.6816,5342.312
node338,6661.565,5278.62
node339,7002.783,5289.452
node340,7298.5713,5386.2246
node341,1383.2024,5888.0776
node342,1700.5718,5821.655
node343,2050.3416,5817.565
node344,2378.6648,5845.3135
node345,2679.5564,5899.8594
node346,2987.8696,5962.12
node347,3279.3535,6022.1475
node348,3577.8477,6037.0034
node349,3867.5293,6037.5283
node350,4148.893,6025.692
node351,4441.823,5985.7607
node352,4742.577,5899.4204
node353,5025.4204,5839.202
node354,5291.4424,5803.6245
node355,5598.721,5752.7764
node356,5926.094,5696.5854
node357,6223.502,5620.8555
node358,6514.837,5554.824
node359,6850.917,5533.5522
node360,7146.991,5580.246
node361,1566.4844,6086.437
node362,1862.0006,6063.583
node363,2160.0793,6130.1733
node364,2450.2773,6190.43
node365,2728.7656,6256.697
node366,3014.1567,6322.8594
node367,3310.662,6362.063
node368,3591.66,6383.1694
node369,3883.6687,6390.8423
node370,4164.0347,6383.143
node371,4449.015,6376.4966
node372,4740.2485,6308.2754
node373,5030.3516,6157.325
node374,5296.2163,6091.4365
node375,5599.69,6078.9937
node376,5885.016,6015.8955
node377,6150.078,5933.5527
node378,6417.06,5858.7017
node379,6706.8486,5768.348
node380,6986.3135,5755.7754
node381,1715.6638,6283.9673
node382,1958.6528,6347.4673
node383,2208.8386,6435.5415
node384,2472.5388,6497.6885
node385,2743.2869,6575.2104
node386,3009.9272,6656.1265
node387,3305.2805,6709.1245
node388,3594.2837,6736.926
node389,3888.765,6740.588
node390,4174.903,6746.7554
node391,4482.1895,6742.614
node392,4776.04,6688.64
node393,5033.5654,6502.474
node394,5351.6724,6387.9854
node395,5640.023,6422.6187
node396,5904.4775,6376.3057
node397,6146.788,6274.18
node398,6381.559,6149.38
node399,6606.936,6025.8467
node400,6831.172,5932.732
