,x,y
node127,2234.6484,1567.3344
node128,2399.9917,1546.8322
node129,2561.963,1488.676
node130,2715.938,1413.3458
node131,2851.8923,1367.3401
node132,2951.7695,1332.786
node133,3036.5386,1267.893
node134,3150.2107,1233.6917
node135,3248.9858,1190.4739
node136,3336.043,1161.6105
node137,3432.9873,1113.3689
node138,3524.1047,1078.3219
node139,3600.1123,1026.0073
node140,3694.0107,988.9971
node141,3755.1477,991.7247
node142,3869.5923,966.4396
node143,3953.8992,986.0085
node144,4039.8127,967.2952
node145,4127.7964,964.5679
node146,4225.5713,973.4509
node147,4310.0635,966.9612
node148,4438.589,960.604
node149,4549.4546,962.147
node150,4672.0386,971.9722
node151,4801.983,973.5821
node152,4924.104,964.2955
node153,5054.448,932.9102
node154,5193.5684,919.8268
node155,5349.69,849.8096
node156,5442.2446,791.853
node157,5533.8535,777.3925
node158,5605.774,741.6504
node159,5697.679,726.6526
node160,5783.5444,734.7318
node161,5899.227,734.191
node162,5998.028,726.747
node163,6097.4023,731.5936
node164,6201.658,734.7559
node165,6303.922,736.0366
node166,6410.0034,732.4482
node167,6527.704,740.9291
node168,6659.06,761.5888
node169,6791.008,778.9874
node170,6925.6094,776.32
node171,7045.928,793.484
node172,7131.4985,809.8092
node173,7249.2646,829.302
node174,7355.061,862.9836
node175,7474.4766,875.4949
node176,7596.519,917.8903
node177,7752.2095,895.2163
node178,1228.8147,1421.7793
node179,1339.0219,1544.572
node180,1465.3241,1571.1151
node181,1579.61,1600.9451
node182,1719.9838,1613.0261
node183,1855.3176,1626.6061
node184,1993.4316,1653.8777
node185,2091.3652,1630.8196
node186,2253.8438,1649.2634
node187,2383.3066,1632.0233
node188,2537.1199,1584.341
node189,2681.3354,1539.9792
node190,2816.8953,1472.877
node191,2938.1687,1430.2167
node192,3037.4197,1385.8699
node193,3140.7507,1349.0693
node194,3252.1626,1314.4766
node195,3346.5051,1280.0546
node196,3440.2263,1242.8706
node197,3516.985,1203.6808
node198,3606.9265,1165.0344
node199,3694.8433,1150.2014
node200,3779.7825,1129.3871
node201,3884.9211,1117.1829
node202,3969.1145,1109.0288
node203,4050.3103,1112.9429
node204,4139.6396,1101.7002
node205,4237.153,1115.8119
node206,4331.5405,1102.7976
node207,4440.238,1084.6398
node208,4560.509,1095.1398
node209,4689.167,1106.1836
node210,4806.412,1094.314
node211,4915.9004,1089.5682
node212,5045.1685,1088.5892
node213,5187.467,1048.0764
node214,5302.4536,1000.9269
node215,5424.4106,943.9401
node216,5522.2144,906.6492
node217,5614.98,880.5978
node218,5710.3276,875.5079
node219,5814.4824,857.9227
node220,5905.079,895.3191
node221,6013.3335,882.2656
node222,6126.28,885.4151
node223,6226.444,881.6774
node224,6328.74,871.2985
node225,6441.435,890.4492
node226,6566.0454,928.115
node227,6691.4697,932.4862
node228,6820.068,935.9207
node229,6950.03,959.571
node230,7049.99,939.4428
node231,7149.0415,976.875
node232,7274.5566,982.0553
node233,7394.0337,985.806
node234,7545.5786,1022.074
node235,7651.2354,1049.9734
node236,7795.9634,1004.4464
node237,1143.9989,1462.6202
node238,1273.3561,1592.9832
node239,1373.6641,1623.2704
node240,1521.7173,1659.5599
node241,1683.0864,1696.948
node242,1835.3062,1716.5378
node243,1977.6761,1739.8344
node244,2076.0422,1731.3242
node245,2196.3726,1734.8436
node246,2355.5818,1716.1536
node247,2487.4465,1678.273
node248,2632.746,1624.7798
node249,2791.0166,1588.9752
node250,2915.3152,1545.961
node251,3033.1177,1500.7787
node252,3131.331,1477.6683
node253,3242.4946,1435.2335
node254,3352.9753,1407.2842
node255,3441.5105,1385.0996
node256,3532.6555,1354.8538
node257,3616.413,1328.9537
node258,3697.4487,1303.0437
node259,3803.1987,1276.0355
node260,3904.205,1254.6263
node261,3986.9976,1258.6143
node262,4066.912,1246.3506
node263,4148.7417,1240.2513
node264,4241.55,1247.4429
node265,4359.0464,1254.0381
node266,4468.0557,1267.3425
node267,4586.998,1242.0391
node268,4712.9326,1235.1719
node269,4826.5776,1239.8297
node270,4933.8804,1240.3411
node271,5070.1104,1203.2856
node272,5191.1543,1179.8241
node273,5290.8545,1151.8208
node274,5428.423,1097.4578
node275,5523.201,1071.4703
node276,5623.346,1056.3016
node277,5720.921,1035.3278
node278,5834.507,1037.3203
node279,5939.0845,1047.2539
node280,6052.249,1053.204
node281,6135.8667,1065.3058
node282,6261.287,1070.7461
node283,6359.676,1057.3865
node284,6474.742,1060.9011
node285,6584.7417,1105.5637
node286,6721.988,1104.0212
node287,6846.552,1114.9869
node288,6974.172,1115.6072
node289,7065.946,1135.6743
node290,7183.7847,1125.963
node291,7308.976,1135.101
node292,7452.5186,1167.3125
node293,7594.278,1153.5643
node294,7709.941,1173.7408
node295,7892.563,1098.5513
node296,1063.0746,1506.1989
node297,1189.1917,1636.3693
node298,1293.9205,1683.0739
node299,1452.332,1717.9508
node300,1646.7323,1768.2264
node301,1783.9185,1787.914
node302,1937.4471,1804.288
node303,2053.4402,1804.418
node304,2182.0554,1806.9064
node305,2315.965,1781.9668
node306,2450.55,1767.3951
node307,2617.5671,1735.7634
node308,2756.1663,1688.626
node309,2891.1182,1659.585
node310,3018.2078,1634.9946
node311,3130.9058,1596.344
node312,3231.581,1557.3749
node313,3349.5059,1526.3269
node314,3432.872,1499.0247
node315,3524.3235,1470.847
node316,3623.0847,1459.0012
node317,3704.85,1427.1184
node318,3823.3853,1408.8944
node319,3901.0215,1390.7635
node320,3987.64,1378.678
node321,4077.56,1352.2003
node322,4172.061,1364.3394
node323,4270.5376,1364.4232
node324,4382.4194,1371.6927
node325,4473.6377,1382.5736
node326,4593.1455,1377.6018
node327,4704.024,1389.9863
node328,4835.4224,1379.1306
node329,4964.8916,1336.3059
node330,5061.9067,1312.9478
node331,5184.261,1300.8861
node332,5294.7856,1282.8752
node333,5416.1714,1240.2095
node334,5525.3945,1212.1456
node335,5622.8013,1195.1976
node336,5738.3257,1178.3014
node337,5850.4795,1189.3297
node338,5965.981,1187.2689
node339,6071.627,1204.888
node340,6174.8955,1217.9514
node341,6282.4863,1232.3114
node342,6385.328,1232.417
node343,6493.3677,1244.5187
node344,6618.953,1251.6566
node345,6747.6113,1257.8776
node346,6883.243,1267.8618
node347,7004.8535,1268.4268
node348,7105.968,1258.9386
node349,7213.525,1284.7971
node350,7334.866,1289.8757
node351,7478.6455,1286.2963
node352,7654.2246,1273.9259
node353,7769.112,1282.9469
node354,7963.984,1193.3308
node355,960.1763,1532.1967
node356,1123.9431,1687.8256
node357,1254.826,1732.0266
node358,1415.4915,1793.9202
node359,1596.5975,1824.9852
node360,1765.6573,1872.5502
node361,1886.6608,1870.1783
node362,2028.2968,1877.7264
node363,2132.4685,1866.3018
node364,2266.9834,1869.9117
node365,2434.1277,1846.0483
node366,2577.443,1816.6616
node367,2699.7668,1793.4423
node368,2869.6577,1746.112
node369,3007.9138,1737.9482
node370,3114.764,1688.4731
node371,3231.4739,1658.2251
node372,3318.859,1635.2338
node373,3432.871,1593.4164
node374,3516.0132,1583.6725
node375,3631.5513,1582.5917
node376,3696.745,1543.3295
node377,3818.8364,1513.1903
node378,3894.6956,1512.9918
node379,3998.4192,1492.643
node380,4090.6611,1475.1235
node381,4176.8667,1480.7621
node382,4288.169,1490.9104
node383,4403.268,1486.4565
node384,4490.4795,1506.6906
node385,4607.788,1492.4165
node386,4718.26,1480.8671
node387,4834.128,1468.9003
node388,4952.671,1436.8762
node389,5059.34,1419.7316
node390,5187.0996,1400.1075
node391,5303.642,1379.9137
node392,5408.896,1345.818
node393,5526.3257,1339.4369
node394,5645.3184,1315.5265
node395,5744.45,1299.7991
node396,5873.2217,1308.9012
node397,5990.121,1326.5367
node398,6091.759,1319.4523
node399,6205.0464,1336.6687
node400,6299.859,1346.5054
node401,6403.512,1353.787
node402,6514.0723,1368.4994
node403,6658.872,1382.2212
node404,6776.025,1380.8855
node405,6905.313,1387.3132
node406,7015.68,1388.3279
node407,7137.536,1417.3186
node408,7254.9546,1409.1283
node409,7393.34,1391.1763
node410,7539.472,1391.3184
node411,7719.3647,1396.5344
node412,7824.608,1377.6035
node413,8057.4326,1272.3728
node414,845.3295,1565.5005
node415,1034.8488,1745.3522
node416,1174.6443,1793.1018
node417,1348.3435,1834.0414
node418,1535.0774,1873.786
node419,1745.4166,1936.2819
node420,1858.8702,1942.8904
node421,1988.1958,1950.9866
node422,2108.0088,1940.9825
node423,2256.3154,1943.3334
node424,2420.501,1938.7756
node425,2572.4578,1916.5916
node426,2722.6738,1876.1824
node427,2860.2383,1851.812
node428,2984.8904,1831.142
node429,3097.149,1792.978
node430,3199.5293,1770.6782
node431,3308.575,1726.1014
node432,3421.34,1721.1508
node433,3524.309,1692.0416
node434,3621.6755,1658.335
node435,3704.7656,1651.7147
node436,3799.723,1622.2087
node437,3900.1533,1612.6411
node438,4000.4385,1595.175
node439,4105.3203,1589.8302
node440,4206.0977,1573.0814
node441,4307.284,1579.1799
node442,4406.1543,1584.4913
node443,4495.5737,1588.0675
node444,4614.558,1585.4069
node445,4705.4365,1572.6683
node446,4818.996,1560.4579
node447,4931.0435,1545.0204
node448,5058.538,1520.494
node449,5181.521,1512.0387
node450,5292.7227,1474.6958
node451,5444.619,1464.9194
node452,5530.0884,1448.9414
node453,5649.949,1429.6016
node454,5750.9365,1418.9373
node455,5875.0337,1424.5383
node456,6007.027,1424.7407
node457,6121.1387,1435.543
node458,6235.0674,1451.9017
node459,6328.9126,1458.7253
node460,6426.4517,1467.8525
node461,6546.6094,1475.8618
node462,6664.6294,1485.0822
node463,6804.6343,1494.148
node464,6940.4546,1509.2842
node465,7048.236,1506.9052
node466,7164.727,1511.8193
node467,7278.288,1528.3694
node468,7413.1353,1502.5876
node469,7589.036,1507.6167
node470,7766.136,1491.9166
node471,7869.801,1487.0607
node472,8079.95,1382.5121
node473,772.7008,1666.6683
node474,984.2695,1807.2299
node475,1124.7853,1858.1302
node476,1317.8579,1916.8123
node477,1481.543,1960.3768
node478,1691.7188,2017.1552
node479,1817.3405,2012.1066
node480,1959.0078,2012.8342
node481,2082.3928,2012.3372
node482,2221.9075,1997.7266
node483,2374.5854,2003.2764
node484,2531.1594,1986.017
node485,2706.247,1969.5035
node486,2822.8384,1951.18
node487,2969.7393,1925.3704
node488,3080.183,1894.8446
node489,3184.47,1861.5363
node490,3290.8555,1825.7262
node491,3408.0017,1811.0206
node492,3509.206,1787.6237
node493,3615.3765,1766.0908
node494,3707.7793,1769.6162
node495,3790.776,1739.798
node496,3878.7104,1722.6346
node497,3983.0205,1691.2266
node498,4077.0396,1655.6923
node499,4247.308,1640.1862
node500,4314.347,1682.9058
node501,4421.6636,1694.8102
node502,4507.69,1683.9302
node503,4624.7764,1686.5457
node504,4711.015,1670.6161
node505,4816.264,1671.822
node506,4934.4775,1644.1345
node507,5053.193,1637.314
node508,5186.8633,1613.1039
node509,5291.6123,1595.8851
node510,5419.4385,1587.0792
node511,5539.1743,1550.273
node512,5653.9453,1539.8387
node513,5779.927,1549.999
node514,5891.991,1530.516
node515,6021.3125,1533.0167
node516,6129.677,1552.9519
node517,6258.97,1551.6589
node518,6353.791,1565.0566
node519,6458.6387,1576.5244
node520,6560.4644,1577.2865
node521,6694.8438,1595.7993
node522,6835.207,1618.4417
node523,6965.371,1607.5718
node524,7090.455,1617.4697
node525,7194.525,1625.6951
node526,7313.143,1618.1698
node527,7465.928,1616.6758
node528,7647.7505,1595.3615
node529,7821.138,1584.3591
node530,7948.8594,1559.4553
node531,8132.0903,1487.8339
node532,690.0368,1760.4897
node533,922.9748,1892.8538
node534,1046.9888,1939.5198
node535,1274.2104,1998.138
node536,1471.3523,2043.1215
node537,1640.9403,2068.7654
node538,1794.6578,2097.934
node539,1906.057,2092.2383
node540,2045.936,2101.1174
node541,2195.0483,2093.509
node542,2358.4934,2078.3132
node543,2512.6628,2063.2068
node544,2663.2542,2044.6444
node545,2798.4617,2033.2562
node546,2925.7422,2008.5197
node547,3052.8706,1981.9014
node548,3175.977,1962.1458
node549,3279.636,1945.8936
node550,3395.2407,1924.9681
node551,3509.577,1896.0128
node552,3610.0947,1877.108
node553,3693.8772,1850.0436
node554,3786.362,1838.961
node555,3888.352,1827.2968
node556,3991.5437,1810.9374
node557,4117.231,1829.7086
node558,4223.745,1799.2596
node559,4321.6777,1790.5754
node560,4427.8413,1779.893
node561,4516.9478,1787.2343
node562,4602.124,1781.3914
node563,4717.0605,1772.9102
node564,4828.2373,1761.2418
node565,4948.746,1758.987
node566,5065.2676,1742.5508
node567,5190.2876,1714.6122
node568,5284.7236,1714.541
node569,5416.8364,1709.4333
node570,5545.6133,1688.0157
node571,5662.372,1664.251
node572,5782.7046,1656.7867
node573,5912.389,1655.3635
node574,6061.1978,1646.8634
node575,6172.828,1654.7505
node576,6273.621,1648.5972
node577,6377.3813,1672.4075
node578,6490.7266,1683.5646
node579,6587.818,1683.5864
node580,6722.8193,1702.1097
node581,6864.353,1716.8784
node582,7001.253,1728.2902
node583,7122.817,1735.4796
node584,7234.1895,1727.6104
node585,7355.713,1725.5673
node586,7498.269,1722.6902
node587,7687.718,1705.9944
node588,7875.7095,1697.424
node589,8011.749,1671.7666
node590,8231.472,1573.001
node591,643.5456,1865.2458
node592,870.9381,1979.399
node593,1009.2072,2015.082
node594,1257.8239,2084.1455
node595,1423.6687,2119.7976
node596,1608.9381,2148.3943
node597,1733.2954,2157.1714
node598,1869.2946,2165.4019
node599,2012.9398,2165.9214
node600,2148.7422,2161.4556
node601,2321.0002,2164.1458
node602,2469.352,2166.2026
node603,2628.0103,2136.386
node604,2782.019,2122.6826
node605,2920.574,2090.743
node606,3027.8389,2073.5686
node607,3137.9854,2055.4456
node608,3270.5242,2047.4338
node609,3375.0095,2016.7186
node610,3498.28,2003.758
node611,3596.2683,1980.5844
node612,3696.7605,1956.482
node613,3779.5908,1945.3334
node614,3886.1436,1938.6084
node615,3985.111,1924.7844
node616,4107.656,1920.0594
node617,4221.69,1908.5898
node618,4322.063,1899.1674
node619,4426.512,1878.0298
node620,4517.3037,1874.0688
node621,4619.662,1885.8888
node622,4728.196,1871.4904
node623,4836.367,1864.1268
node624,4955.2896,1866.366
node625,5077.8145,1857.364
node626,5180.141,1839.335
node627,5302.9375,1823.8756
node628,5422.4805,1812.9471
node629,5543.442,1818.5529
node630,5664.4595,1781.3444
node631,5788.5806,1783.364
node632,5915.4497,1789.4374
node633,6061.3936,1771.6418
node634,6194.7607,1775.2814
node635,6297.48,1763.2522
node636,6401.4146,1763.5182
node637,6514.9263,1788.2618
node638,6630.2056,1793.8248
node639,6746.737,1810.466
node640,6894.0913,1820.0623
node641,7034.7,1826.4808
node642,7163.045,1832.327
node643,7274.1978,1836.0878
node644,7378.4346,1835.7227
node645,7552.8833,1819.0364
node646,7747.521,1810.1104
node647,7937.28,1787.647
node648,8070.8022,1770.798
node649,8280.353,1680.199
node650,602.101,1975.5955
node651,839.3031,2054.345
node652,987.7551,2108.8342
node653,1193.7905,2153.112
node654,1396.818,2181.278
node655,1553.4327,2219.9155
node656,1707.9332,2235.3384
node657,1839.5363,2243.926
node658,1975.0852,2254.5137
node659,2143.1692,2253.8647
node660,2290.4006,2255.6606
node661,2460.027,2230.4397
node662,2616.8657,2225.568
node663,2761.2437,2212.7656
node664,2870.821,2189.8179
node665,2996.8623,2174.8406
node666,3116.4663,2156.8933
node667,3244.3652,2120.2578
node668,3360.004,2112.841
node669,3463.537,2087.5166
node670,3571.2307,2052.7405
node671,3675.319,2032.563
node672,3791.381,2028.9036
node673,3885.0908,2029.5178
node674,4018.0469,2025.0986
node675,4107.801,2024.2372
node676,4231.2188,2001.7946
node677,4320.8467,1989.0372
node678,4425.956,1974.8372
node679,4529.8364,1957.7244
node680,4632.9126,1972.7214
node681,4739.8228,1976.9258
node682,4851.6313,1968.4948
node683,4962.2944,1956.8256
node684,5078.429,1955.4528
node685,5190.6797,1942.037
node686,5304.666,1945.0864
node687,5428.1685,1934.4148
node688,5546.773,1913.1733
node689,5669.0557,1921.3442
node690,5796.9272,1924.895
node691,5921.814,1917.539
node692,6060.458,1896.8276
node693,6195.642,1888.1434
node694,6304.9595,1880.3848
node695,6430.4985,1877.4102
node696,6547.7227,1895.5372
node697,6653.744,1913.8274
node698,6787.371,1919.1237
node699,6929.1665,1927.3584
node700,7072.224,1937.9856
node701,7204.7056,1945.3903
node702,7309.948,1932.2764
node703,7441.3745,1933.425
node704,7590.0586,1933.674
node705,7807.426,1914.8262
node706,7976.576,1877.7358
node707,8101.183,1872.4902
node708,8355.004,1774.0532
node709,560.6791,2088.3003
node710,780.8872,2149.1165
node711,933.6391,2191.5374
node712,1145.9087,2243.1514
node713,1362.7762,2284.7014
node714,1526.5502,2293.599
node715,1680.3884,2313.7004
node716,1798.8029,2332.6152
node717,1945.7648,2322.1877
node718,2102.4214,2338.8096
node719,2258.0957,2335.6062
node720,2422.7927,2319.369
node721,2576.6685,2302.251
node722,2712.3206,2292.761
node723,2849.464,2279.4673
node724,2985.0234,2262.8052
node725,3101.6973,2232.0247
node726,3223.5244,2234.7004
node727,3352.44,2225.4678
node728,3447.2205,2200.6934
node729,3566.849,2182.4336
node730,3674.128,2160.3914
node731,3790.7869,2138.858
node732,3891.2617,2127.6128
node733,4007.8203,2128.6604
node734,4100.7856,2121.894
node735,4216.654,2100.5447
node736,4313.884,2081.2642
node737,4422.803,2065.7021
node738,4521.011,2062.0916
node739,4637.725,2056.5352
node740,4743.358,2061.2231
node741,4839.5,2060.7617
node742,4963.4653,2043.8646
node743,5078.156,2039.924
node744,5207.73,2038.1729
node745,5319.0645,2042.0416
node746,5431.215,2039.8304
node747,5555.8535,2031.2058
node748,5684.0273,2033.2845
node749,5795.701,2022.028
node750,5923.105,2017.6956
node751,6046.857,2015.0756
node752,6201.5664,1993.7092
node753,6340.1196,1994.0135
node754,6457.633,1993.3678
node755,6569.405,1997.565
node756,6701.925,2011.4312
node757,6823.0225,2032.4117
node758,6965.2646,2026.605
node759,7097.762,2033.7136
node760,7231.959,2037.4001
node761,7345.672,2036.9344
node762,7455.043,2042.9916
node763,7642.9614,2017.3274
node764,7824.802,2016.4326
node765,7992.9526,1993.3992
node766,8136.8994,1967.6432
node767,8357.666,1901.0555
node768,551.0037,2200.3713
node769,765.9594,2264.2659
node770,919.0176,2297.95
node771,1117.9786,2336.9446
node772,1325.2393,2367.27
node773,1490.5073,2374.927
node774,1658.3065,2401.3357
node775,1791.393,2415.336
node776,1925.3406,2424.2676
node777,2073.503,2427.3857
node778,2228.0542,2403.9138
node779,2393.64,2421.0222
node780,2558.11,2387.0461
node781,2701.9795,2386.0818
node782,2825.8806,2375.5051
node783,2977.6309,2353.3933
node784,3075.2795,2346.5874
node785,3200.5867,2319.005
node786,3310.7234,2300.6553
node787,3421.5144,2290.3682
node788,3532.6853,2271.1487
node789,3661.2625,2234.131
node790,3769.2463,2225.377
node791,3892.1912,2227.4092
node792,3988.757,2221.6345
node793,4099.222,2203.4365
node794,4215.119,2197.4895
node795,4304.85,2183.2346
node796,4415.1035,2170.7007
node797,4526.3325,2157.4731
node798,4636.494,2160.898
node799,4748.3926,2161.0322
node800,4862.474,2145.1663
node801,4981.665,2128.4917
node802,5084.8027,2125.4587
node803,5201.706,2122.3022
node804,5324.0205,2125.6633
node805,5451.6143,2131.2083
node806,5559.1914,2136.4814
node807,5682.018,2134.942
node808,5806.802,2125.2998
node809,5928.7803,2128.7876
node810,6065.463,2110.617
node811,6188.061,2119.6387
node812,6314.824,2103.5928
node813,6467.543,2110.374
node814,6581.11,2116.381
node815,6725.747,2116.7395
node816,6854.6406,2123.0967
node817,6987.8457,2140.2056
node818,7127.5986,2128.8364
node819,7252.352,2142.8936
node820,7363.064,2132.8853
node821,7516.753,2121.7283
node822,7662.6714,2119.5493
node823,7851.119,2109.277
node824,8025.926,2087.5142
node825,8144.271,2068.5652
node826,8393.183,2009.8715
node827,522.0321,2291.7698
node828,759.3761,2395.74
node829,895.7938,2388.4448
node830,1084.7565,2411.5935
node831,1294.695,2449.4583
node832,1474.1772,2479.9014
node833,1630.1226,2489.976
node834,1749.3834,2500.058
node835,1894.5248,2505.5837
node836,2027.4626,2501.6133
node837,2213.114,2499.6182
node838,2373.558,2489.8333
node839,2521.5857,2473.643
node840,2668.3484,2477.7378
node841,2803.274,2450.1743
node842,2918.3472,2432.5852
node843,3059.1091,2427.9124
node844,3178.2534,2417.115
node845,3306.2458,2402.658
node846,3409.2903,2379.9307
node847,3515.4817,2363.683
node848,3645.6624,2338.9988
node849,3764.952,2316.5576
node850,3870.3936,2310.0037
node851,3984.4597,2301.4712
node852,4092.5525,2286.612
node853,4198.5024,2295.1396
node854,4303.838,2275.5137
node855,4421.4653,2267.7852
node856,4516.763,2252.006
node857,4642.5127,2254.297
node858,4750.6133,2245.277
node859,4859.331,2240.151
node860,4986.7603,2231.3186
node861,5088.6196,2223.8208
node862,5213.7803,2225.062
node863,5342.5625,2211.3638
node864,5460.8647,2217.138
node865,5578.193,2211.2068
node866,5704.228,2216.968
node867,5817.3765,2214.3613
node868,5934.94,2213.7395
node869,6072.389,2212.9185
node870,6201.871,2224.282
node871,6343.875,2219.1511
node872,6475.2725,2220.0598
node873,6614.5386,2214.2163
node874,6739.3774,2231.569
node875,6865.773,2237.1348
node876,7014.178,2233.313
node877,7146.5874,2242.8767
node878,7289.8174,2231.7927
node879,7397.8774,2229.1042
node880,7541.7383,2220.6858
node881,7712.4346,2218.8286
node882,7879.8574,2215.4246
node883,8036.768,2190.226
node884,8168.6816,2186.753
node885,8424.399,2117.6423
node886,506.192,2415.4988
node887,732.5919,2445.356
node888,876.032,2488.1956
node889,1034.919,2505.5447
node890,1269.769,2537.435
node891,1441.7391,2559.6045
node892,1610.092,2580.619
node893,1716.3424,2581.0195
node894,1865.6451,2588.1575
node895,2038.6519,2587.7039
node896,2150.9954,2573.6323
node897,2353.3665,2572.4324
node898,2494.6743,2556.4019
node899,2637.2058,2560.9321
node900,2777.6067,2528.7114
node901,2910.722,2533.7183
node902,3027.2212,2508.0798
node903,3166.3374,2506.2842
node904,3268.1858,2485.1965
node905,3372.158,2467.9395
node906,3491.579,2448.5598
node907,3620.545,2428.717
node908,3745.7305,2423.304
node909,3861.809,2399.9573
node910,3983.7805,2393.8162
node911,4088.5369,2390.1902
node912,4203.473,2401.5867
node913,4301.9272,2396.4973
node914,4406.065,2373.4473
node915,4524.541,2346.8433
node916,4633.6978,2347.477
node917,4744.6587,2345.1458
node918,4867.037,2348.0835
node919,4979.8057,2330.3635
node920,5092.5503,2324.6838
node921,5221.1553,2322.3354
node922,5338.8447,2306.4014
node923,5475.371,2305.2717
node924,5580.5693,2300.0642
node925,5707.6997,2304.4202
node926,5828.5063,2315.387
node927,5954.156,2315.6392
node928,6080.2305,2332.6685
node929,6223.189,2314.667
node930,6361.418,2330.9294
node931,6482.1235,2318.379
node932,6640.1045,2313.7144
node933,6767.2056,2314.9841
node934,6898.1064,2325.3533
node935,7034.472,2331.2192
node936,7176.3545,2333.3684
node937,7310.3926,2333.2903
node938,7433.044,2329.823
node939,7569.095,2316.8962
node940,7727.55,2317.577
node941,7919.7974,2310.5957
node942,8077.5376,2290.6812
node943,8199.357,2283.5593
node944,8460.786,2215.6382
node945,473.2758,2502.9727
node946,699.5406,2546.0012
node947,851.844,2573.5308
node948,1026.6832,2608.1775
node949,1239.8568,2627.1106
node950,1414.1412,2635.2542
node951,1576.3495,2658.046
node952,1709.774,2656.0674
node953,1829.709,2668.5388
node954,2001.803,2676.1567
node955,2151.4714,2664.2
node956,2322.579,2656.921
node957,2471.0623,2645.5024
node958,2626.7363,2630.5876
node959,2748.4211,2626.871
node960,2887.923,2611.1758
node961,3012.3489,2599.5872
node962,3142.007,2575.4688
node963,3250.8657,2567.498
node964,3367.002,2553.1177
node965,3481.3257,2546.551
node966,3624.4617,2529.425
node967,3737.42,2515.1582
node968,3866.7292,2491.4077
node969,3978.8296,2498.4377
node970,4081.8804,2490.1694
node971,4194.6846,2488.4404
node972,4284.0234,2484.1272
node973,4402.6587,2475.8584
node974,4513.322,2477.5388
node975,4643.109,2471.0588
node976,4740.554,2461.11
node977,4856.6807,2447.0852
node978,4984.995,2438.3347
node979,5076.75,2426.643
node980,5208.34,2408.6199
