,x,y
node240,3776.4963,3986.2192
node241,4122.92,3992.088
node242,4439.7075,3977.5952
node243,4748.4023,3966.859
node244,5071.2983,3939.4868
node245,5406.2144,3895.8147
node246,5812.7427,3867.4924
node247,6199.312,3827.4873
node248,6628.7495,3803.496
node249,7045.444,3825.2783
node250,7457.504,3870.6855
node251,7826.5312,3899.369
node252,8317.315,4025.5825
node253,505.957,4489.2354
node254,1005.1944,4393.622
node255,1421.8013,4360.634
node256,1869.877,4325.0293
node257,2321.5254,4314.455
node258,2691.0024,4280.9893
node259,3037.8225,4289.4375
node260,3421.8567,4255.502
node261,3809.6692,4228.376
node262,4167.3174,4211.959
node263,4441.5635,4203.3877
node264,4735.99,4181.5103
node265,4990.9614,4154.6943
node266,5344.9697,4128.2183
node267,5739.088,4117.6772
node268,6097.999,4063.9775
node269,6538.721,4054.9788
node270,6964.417,4080.5425
node271,7365.767,4116.4976
node272,7743.6543,4158.8604
node273,8189.0054,4293.2554
node274,612.1536,4788.6724
node275,1109.0258,4657.017
node276,1481.8401,4626.327
node277,1922.1165,4586.4224
node278,2325.5312,4579.9727
node279,2687.9507,4531.986
node280,3036.9653,4517.441
node281,3386.9507,4518.8926
node282,3761.9048,4488.8354
node283,4111.187,4426.226
node284,4423.4604,4402.5586
node285,4722.2515,4407.033
node286,4974.2734,4382.358
node287,5323.1016,4397.0654
node288,5678.4844,4369.6973
node289,6031.312,4318.587
node290,6402.3677,4335.998
node291,6861.939,4324.1025
node292,7276.7954,4367.113
node293,7664.9014,4410.6323
node294,8059.1543,4547.5464
node295,710.9718,5059.972
node296,1192.9519,4899.8384
node297,1572.8008,4869.8057
node298,1995.71,4828.559
node299,2361.889,4809.547
node300,2695.7876,4777.779
node301,3061.1577,4772.489
node302,3430.2668,4781.4487
node303,3775.138,4757.943
node304,4075.568,4721.474
node305,4380.3145,4700.9565
node306,4675.5605,4673.5767
node307,4979.17,4645.112
node308,5286.403,4609.397
node309,5603.4272,4588.548
node310,5970.4917,4583.9443
node311,6393.565,4582.5127
node312,6778.742,4578.933
node313,7147.906,4600.1367
node314,7500.9062,4631.062
node315,7893.0674,4776.9253
node316,840.6307,5308.8477
node317,1306.9229,5137.972
node318,1655.2391,5112.2925
node319,2043.1855,5065.3916
node320,2366.7046,5052.6123
node321,2705.0876,5064.9287
node322,3075.9907,5051.8037
node323,3458.3127,5066.5054
node324,3731.8247,4994.9185
node325,4068.3357,4959.2744
node326,4342.3833,4961.249
node327,4667.9487,4978.2207
node328,4937.4795,4967.808
node329,5246.962,4908.2603
node330,5567.997,4903.93
node331,5891.0674,4855.5244
node332,6293.8076,4846.9033
node333,6655.218,4831.6206
node334,6991.032,4829.2344
node335,7326.2935,4863.4497
node336,7765.9473,5088.8457
node337,1006.929,5546.3843
node338,1417.7976,5384.0244
node339,1782.69,5342.39
node340,2134.9001,5338.127
node341,2457.026,5346.352
node342,2805.332,5363.635
node343,3080.1833,5391.9966
node344,3439.362,5367.761
node345,3725.6843,5390.4883
node346,4033.3188,5310.114
node347,4362.8257,5347.653
node348,4635.6123,5295.4736
node349,4919.827,5284.342
node350,5197.354,5227.6553
node351,5498.887,5242.533
node352,5843.235,5192.415
node353,6148.761,5094.7954
node354,6524.603,5101.606
node355,6833.094,5081.1826
node356,7132.8345,5094.3633
node357,7431.57,5230.9194
node358,1184.4906,5744.77
node359,1548.5223,5611.162
node360,1923.7268,5571.624
node361,2238.4082,5588.0483
node362,2555.069,5627.184
node363,2855.3384,5689.48
node364,3154.2341,5694.11
node365,3456.2969,5734.6763
node366,3764.6323,5659.7197
node367,4015.3604,5648.607
node368,4287.8184,5622.1636
node369,4620.8086,5659.8506
node370,4894.7764,5609.536
node371,5144.9697,5592.5107
node372,5423.882,5549.8574
node373,5727.547,5520.9663
node374,6082.7163,5441.9507
node375,6374.3853,5372.1387
node376,6668.221,5324.0254
node377,6985.1304,5328.202
node378,7291.96,5439.24
node379,1370.314,5922.3086
node380,1708.373,5832.569
node381,2026.8732,5843.427
node382,2342.2358,5861.034
node383,2622.9175,5918.3184
node384,2930.15,5984.9727
node385,3208.368,6028.459
node386,3490.3027,6070.261
node387,3763.7783,6073.1196
node388,4024.9272,6064.174
node389,4296.127,6037.022
node390,4591.4326,5991.9736
node391,4905.2153,5919.927
node392,5153.8345,5851.1743
node393,5410.6772,5814.4497
node394,5699.629,5789.84
node395,5993.8335,5710.9756
node396,6265.722,5632.2354
node397,6534.8633,5580.011
node398,6845.055,5554.903
node399,7149.1514,5618.06
node400,1545.6445,6109.5425
node401,1862.551,6046.548
node402,2131.4172,6123.9385
node403,2416.217,6187.54
node404,2682.8381,6248.998
node405,2947.658,6311.084
node406,3232.6084,6342.98
node407,3493.1543,6374.5757
node408,3774.9023,6383.064
node409,4037.85,6370.8257
node410,4293.179,6379.3696
node411,4567.8228,6334.4595
node412,4836.533,6257.6143
node413,5122.6445,6154.376
node414,5380.9175,6111.395
node415,5683.617,6068.451
node416,5934.4927,6012.648
node417,6185.7095,5929.4917
node418,6434.595,5859.16
node419,6689.8755,5758.503
node420,6987.4097,5785.7256
node421,1693.0222,6303.6885
node422,1938.9384,6369.2656
node423,2173.6592,6461.2812
node424,2416.037,6516.147
node425,2674.2727,6584.7705
node426,2926.5273,6669.313
node427,3199.8867,6709.63
node428,3470.328,6772.9775
node429,3764.274,6760.34
node430,4042.534,6771.9966
node431,4322.6514,6773.6943
node432,4618.44,6762.689
node433,4896.5825,6667.8296
node434,5121.206,6462.9336
node435,5429.782,6416.2656
node436,5704.0635,6457.879
node437,5966.3706,6400.593
node438,6200.1387,6284.3823
node439,6407.9507,6157.7036
node440,6624.669,6041.162
node441,6839.43,5952.1016
