,x,y
node73,6777.8384,1793.5096
node74,7193.886,1815.067
node75,7666.767,1811.389
node76,8148.5625,1705.5516
node77,665.7416,2234.3906
node78,1195.3269,2373.3105
node79,1718.8118,2416.632
node80,2194.8088,2430.4614
node81,2676.8384,2383.0498
node82,3095.7383,2332.1008
node83,3466.522,2276.8306
node84,3828.2188,2218.9185
node85,4180.6045,2194.2695
node86,4528.7144,2156.4985
node87,4885.4585,2133.4995
node88,5269.728,2119.9373
node89,5648.8853,2123.437
node90,6036.8657,2104.1494
node91,6468.453,2092.1157
node92,6881.857,2127.8713
node93,7300.756,2124.3743
node94,7780.868,2130.3992
node95,8258.902,2036.439
node96,591.4862,2557.3926
node97,1095.6841,2645.7832
node98,1631.6743,2692.8933
node99,2100.5159,2703.4924
node100,2581.7612,2657.759
node101,3014.2256,2617.8198
node102,3388.985,2569.1301
node103,3798.6943,2535.842
node104,4173.86,2511.8767
node105,4524.5464,2491.978
node106,4893.8276,2458.6892
node107,5289.0645,2422.791
node108,5694.5977,2416.8943
node109,6095.9033,2434.868
node110,6524.0796,2439.4424
node111,6959.0576,2446.7478
node112,7388.7305,2438.9128
node113,7866.217,2431.9924
node114,8337.41,2373.035
node115,506.1452,2877.773
node116,1005.6386,2942.7346
node117,1587.9657,2967.862
node118,2020.5898,2970.9146
node119,2510.087,2937.803
node120,2941.5796,2892.8142
node121,3373.33,2859.088
node122,3787.0696,2843.2285
node123,4166.253,2811.9177
node124,4502.4604,2811.4814
node125,4851.3955,2783.4392
node126,5276.154,2755.1436
node127,5721.84,2729.8933
node128,6140.433,2737.465
node129,6561.2817,2750.0024
node130,7009.076,2754.4817
node131,7449.0586,2740.2349
node132,7908.8184,2735.9314
node133,8384.285,2698.2268
node134,460.9208,3206.3088
node135,987.592,3256.8442
node136,1524.2084,3262.3467
node137,1977.1451,3248.3618
node138,2451.994,3217.056
node139,2884.939,3170.285
node140,3334.8982,3146.203
node141,3780.2588,3130.5464
node142,4135.542,3099.16
node143,4478.443,3092.0818
node144,4835.65,3084.1833
node145,5236.94,3083.0098
node146,5709.2354,3053.7166
node147,6160.5728,3038.8748
node148,6590.0317,3036.7866
node149,7036.1855,3031.377
node150,7473.663,3032.7512
node151,7931.4634,3042.351
node152,8420.404,3040.9075
node153,435.6542,3556.1436
node154,983.9659,3561.4363
node155,1477.8054,3533.4937
node156,1936.9564,3529.6433
node157,2423.0557,3504.077
node158,2854.5898,3476.7607
node159,3301.3992,3452.5183
node160,3727.441,3435.1436
node161,4088.0671,3405.0037
node162,4473.92,3398.4937
node163,4858.283,3377.5967
node164,5234.591,3375.3623
node165,5668.169,3348.1836
node166,6141.3306,3332.0596
node167,6577.6724,3318.2227
node168,6996.6606,3301.8088
node169,7449.5625,3317.9475
node170,7935.3047,3339.3945
node171,8417.931,3372.748
node172,439.6485,3887.8083
node173,914.0763,3863.5913
node174,1436.4266,3823.4287
node175,1924.5786,3807.901
node176,2412.2449,3789.3923
node177,2849.1216,3775.7456
node178,3314.121,3753.592
node179,3700.2231,3732.64
node180,4071.8328,3718.9265
node181,4461.9917,3705.9055
node182,4824.465,3689.624
node183,5204.9277,3660.674
node184,5612.925,3617.7437
node185,6079.9805,3596.2983
node186,6519.662,3567.5745
node187,6952.233,3568.505
node188,7406.5054,3600.631
node189,7893.588,3636.3533
node190,8368.735,3717.246
node191,459.4759,4213.2656
node192,948.1182,4162.969
node193,1454.9197,4122.274
node194,1928.1353,4084.921
node195,2435.8596,4061.8503
node196,2857.098,4061.611
node197,3305.044,4040.4707
node198,3705.7483,4012.9524
node199,4083.3853,4019.5833
node200,4447.363,4001.8948
node201,4787.4575,3983.9211
node202,5138.597,3941.6047
node203,5542.893,3896.1323
node204,5986.8027,3862.8513
node205,6419.942,3823.212
node206,6910.955,3830.6277
node207,7348.7544,3883.4563
node208,7812.415,3929.1985
node209,8262.563,4053.0544
node210,575.942,4546.8213
node211,1044.319,4464.071
node212,1509.496,4416.084
node213,1988.876,4383.0713
node214,2469.972,4350.7544
node215,2883.2068,4335.516
node216,3277.573,4314.7026
node217,3708.8823,4280.2744
node218,4114.482,4262.082
node219,4433.662,4233.938
node220,4744.6836,4214.5396
node221,5054.9634,4186.5444
node222,5476.5283,4163.3677
node223,5897.024,4132.0845
node224,6319.088,4100.977
node225,6830.6377,4109.4746
node226,7267.4946,4150.4043
node227,7711.921,4214.2573
node228,8119.776,4359.1025
node229,694.0956,4878.508
node230,1150.5164,4748.676
node231,1602.0648,4702.274
node232,2073.8894,4660.879
node233,2491.5137,4630.0596
node234,2886.965,4594.752
node235,3278.986,4589.79
node236,3684.2131,4586.1855
node237,4066.6716,4552.8765
node238,4415.896,4474.334
node239,4736.564,4460.048
node240,5063.6533,4458.147
node241,5437.91,4435.085
node242,5825.787,4388.5327
node243,6252.723,4361.6753
node244,6712.88,4391.9033
node245,7141.328,4427.8022
node246,7581.43,4489.229
node247,7966.638,4624.041
node248,809.7256,5173.601
node249,1251.7249,5026.2607
node250,1708.3292,4967.8765
node251,2130.031,4920.245
node252,2506.312,4887.9834
node253,2914.825,4881.34
node254,3336.9219,4882.8823
node255,3702.3428,4866.8213
node256,4035.173,4839.904
node257,4353.8955,4780.5894
node258,4684.711,4799.9634
node259,5017.3457,4748.7847
node260,5351.2344,4684.9844
node261,5718.604,4661.118
node262,6174.2017,4671.517
node263,6588.301,4654.3345
node264,6983.7896,4689.0923
node265,7382.9146,4730.7007
node266,7797.149,4866.9014
node267,977.5034,5448.267
node268,1387.9008,5288.6235
node269,1819.0006,5235.0034
node270,2204.757,5206.346
node271,2562.101,5220.6807
node272,2977.2761,5224.6353
node273,3365.6765,5221.4688
node274,3669.349,5198.5557
node275,4011.454,5183.345
node276,4363.895,5148.4995
node277,4672.6084,5130.2637
node278,4968.9175,5105.2646
node279,5280.9907,5080.127
node280,5665.0674,5018.1436
node281,6093.934,4998.9478
node282,6443.4014,4933.936
node283,6824.699,4958.131
node284,7177.9214,4980.6855
node285,7511.6577,5128.152
node286,1170.0398,5681.895
node287,1541.6458,5545.7686
node288,1962.3224,5501.4336
node289,2313.3296,5508.51
node290,2672.5244,5549.3525
node291,3022.3787,5592.694
node292,3375.512,5613.4473
node293,3699.9224,5605.0005
node294,3997.2207,5615.113
node295,4314.495,5552.697
node296,4651.071,5505.2705
node297,4949.3633,5498.7656
node298,5252.7856,5459.1265
node299,5571.499,5372.209
node300,5947.5283,5302.3423
node301,6340.1777,5273.156
node302,6649.687,5231.7783
node303,7004.3896,5242.2397
node304,7308.3975,5362.7314
node305,1384.169,5880.0317
node306,1706.3202,5794.845
node307,2083.8635,5784.6343
node308,2421.2122,5819.2524
node309,2736.58,5874.3584
node310,3055.768,5940.346
node311,3374.2048,5997.694
node312,3695.8867,6007.4883
node313,4005.1165,6013.6914
node314,4314.5034,5975.687
node315,4634.279,5898.9097
node316,4944.528,5832.7544
node317,5220.052,5781.6147
node318,5530.433,5713.149
node319,5879.926,5663.655
node320,6195.413,5597.299
node321,6488.036,5516.727
node322,6847.188,5506.507
node323,7151.7734,5571.586
node324,1581.6934,6078.921
node325,1880.9172,6047.4526
node326,2195.4644,6122.001
node327,2497.4597,6187.9526
node328,2789.06,6257.937
node329,3092.9604,6310.7427
node330,3403.8513,6353.326
node331,3712.453,6370.7676
node332,4014.9873,6383.026
node333,4309.9575,6370.407
node334,4623.8457,6321.264
node335,4949.2896,6188.6694
node336,5235.029,6082.581
node337,5535.1147,6060.909
node338,5838.513,6011.8677
node339,6110.9526,5918.2563
node340,6389.3228,5841.5254
node341,6690.0176,5748.966
node342,6974.1865,5747.1943
node343,1719.2625,6286.653
node344,1967.8206,6338.3945
node345,2224.8262,6437.442
node346,2504.553,6512.978
node347,2792.2424,6590.925
node348,3078.1318,6669.198
node349,3396.2913,6714.888
node350,3714.4165,6734.2046
node351,4027.0457,6747.797
node352,4347.2964,6745.3394
node353,4673.967,6713.2886
node354,4958.4575,6558.8804
node355,5280.5537,6391.6147
node356,5588.9375,6412.3965
node357,5868.7285,6386.02
node358,6124.516,6276.984
node359,6373.1807,6147.638
node360,6602.5874,6012.815
node361,6827.9375,5928.2046
