,x,y
node555,3966.1323,1285.4486
node556,4017.4385,1275.5029
node557,4063.5007,1263.904
node558,4121.5156,1260.7288
node559,4183.695,1264.4983
node560,4251.4507,1268.7633
node561,4315.655,1286.2284
node562,4382.9775,1278.6913
node563,4467.513,1292.6512
node564,4552.048,1264.1016
node565,4620.146,1270.3348
node566,4715.2075,1265.1426
node567,4801.0215,1252.5548
node568,4877.581,1247.9086
node569,4954.0986,1236.4272
node570,5036.473,1232.9054
node571,5106.926,1215.0005
node572,5185.903,1205.1442
node573,5278.473,1178.4604
node574,5370.718,1163.0398
node575,5437.802,1124.4791
node576,5508.573,1111.1029
node577,5570.7715,1102.8109
node578,5646.101,1079.9268
node579,5708.529,1065.9302
node580,5778.8125,1084.7169
node581,5835.6597,1099.5027
node582,5918.558,1071.7775
node583,6002.0117,1065.894
node584,6067.4106,1075.8098
node585,6135.334,1092.2495
node586,6223.9546,1084.0648
node587,6280.23,1094.1749
node588,6342.6206,1086.5653
node589,6441.219,1101.187
node590,6502.2593,1115.0597
node591,6579.546,1128.87
node592,6690.42,1120.3678
node593,6758.561,1131.9755
node594,6842.6353,1152.6018
node595,6927.654,1139.015
node596,7008.88,1144.1172
node597,7069.897,1161.5577
node598,7150.5166,1153.6014
node599,7212.803,1162.1313
node600,7283.3647,1173.4391
node601,7382.7666,1180.0164
node602,7509.164,1159.8062
node603,7612.915,1166.6451
node604,7704.731,1158.9641
node605,7769.0806,1162.5426
node606,7908.3535,1095.3673
node607,1066.1866,1462.0692
node608,1164.6871,1593.1421
node609,1228.2542,1631.2572
node610,1300.7582,1656.3762
node611,1417.8636,1692.8575
node612,1538.6427,1716.4994
node613,1679.8104,1758.5444
node614,1765.69,1765.429
node615,1832.9468,1776.8748
node616,1932.9868,1775.593
node617,2006.7344,1774.565
node618,2085.318,1769.3812
node619,2194.551,1783.1006
node620,2301.3984,1764.7568
node621,2384.4973,1761.5024
node622,2487.1482,1736.5367
node623,2608.535,1718.0872
node624,2694.7305,1685.4998
node625,2770.491,1656.5989
node626,2878.0022,1637.0543
node627,2945.651,1613.3215
node628,3047.834,1587.2073
node629,3117.7144,1566.9177
node630,3192.7942,1554.5392
node631,3250.6882,1525.7688
node632,3346.012,1490.6361
node633,3401.3833,1476.4375
node634,3456.9448,1461.856
node635,3506.941,1444.8146
node636,3585.306,1439.4441
node637,3642.732,1431.7715
node638,3695.8376,1405.7601
node639,3774.6672,1381.1738
node640,3844.9187,1384.7919
node641,3902.3289,1369.3826
node642,3955.8313,1355.8899
node643,4019.63,1337.7
node644,4081.6367,1338.3043
node645,4141.259,1344.3674
node646,4202.09,1339.335
node647,4261.0186,1349.2546
node648,4326.9146,1345.1857
node649,4402.413,1355.427
node650,4477.6636,1359.3901
node651,4551.778,1363.3331
node652,4624.928,1341.1298
node653,4702.9043,1328.1968
node654,4788.859,1331.0344
node655,4880.982,1321.6456
node656,4968.82,1309.0238
node657,5036.7925,1297.9231
node658,5106.7744,1285.366
node659,5192.19,1270.1299
node660,5255.9727,1256.889
node661,5356.3545,1239.264
node662,5431.1772,1206.784
node663,5512.588,1188.9805
node664,5586.8257,1188.4292
node665,5643.635,1174.1841
node666,5711.209,1164.4946
node667,5780.3115,1164.3043
node668,5860.645,1165.6543
node669,5936.4683,1159.615
node670,6018.5073,1169.0886
node671,6083.9966,1168.6565
node672,6148.4497,1179.484
node673,6220.92,1185.6497
node674,6290.351,1180.3601
node675,6363.4077,1192.4694
node676,6430.3945,1203.0457
node677,6541.4097,1191.1608
node678,6593.779,1213.5176
node679,6688.0728,1216.2765
node680,6765.835,1216.4415
node681,6844.0986,1235.1821
node682,6931.5034,1236.8455
node683,7013.677,1242.4359
node684,7094.988,1246.1857
node685,7163.24,1258.0963
node686,7223.8457,1260.0011
node687,7307.979,1260.9172
node688,7412.885,1252.5929
node689,7534.6694,1257.3525
node690,7657.773,1245.4783
node691,7734.368,1235.394
node692,7801.2295,1238.8816
node693,7940.6074,1158.7666
node694,1023.0888,1517.0746
node695,1101.7728,1622.3964
node696,1178.1466,1648.7893
node697,1270.1504,1690.164
node698,1382.7008,1727.5931
node699,1510.8536,1773.883
node700,1658.579,1796.0276
node701,1760.4528,1814.7408
node702,1835.022,1823.2352
node703,1909.6702,1825.4786
node704,1993.7448,1846.8604
node705,2095.0457,1840.1368
node706,2165.1697,1831.6
node707,2260.6824,1809.293
node708,2374.7573,1801.2264
node709,2472.944,1787.9246
node710,2590.4375,1768.8177
node711,2670.5718,1745.5363
node712,2769.7515,1718.3256
node713,2868.37,1700.0999
node714,2949.503,1674.1808
node715,3044.9653,1669.9327
node716,3107.2456,1634.7528
node717,3177.244,1613.4384
node718,3254.914,1588.0253
node719,3333.1648,1570.6743
node720,3389.608,1547.5739
node721,3451.5957,1525.5132
node722,3524.662,1522.6725
node723,3591.9504,1495.6875
node724,3638.6072,1479.8474
node725,3702.3137,1477.7021
node726,3770.2695,1469.2201
node727,3843.5776,1446.6777
node728,3907.248,1432.2153
node729,3956.618,1420.3309
node730,4009.354,1402.1548
node731,4068.0747,1408.221
node732,4136.866,1403.4258
node733,4209.3955,1392.0792
node734,4267.1416,1402.2449
node735,4365.8154,1392.768
node736,4416.878,1426.2749
node737,4478.613,1415.007
node738,4580.756,1416.7297
node739,4642.079,1428.9149
node740,4722.1562,1409.0043
node741,4796.5977,1403.5215
node742,4871.892,1392.2562
node743,4964.494,1380.0273
node744,5039.568,1361.2166
node745,5119.5293,1339.4896
node746,5196.4414,1323.1158
node747,5277.486,1319.3461
node748,5338.9585,1297.4877
node749,5420.692,1283.3256
node750,5502.602,1279.9509
node751,5579.0327,1253.2856
node752,5650.363,1240.7089
node753,5722.41,1238.0762
node754,5797.846,1237.3903
node755,5868.63,1239.4585
node756,5940.7764,1235.0804
node757,6035.3975,1244.2815
node758,6103.249,1256.0245
node759,6177.5435,1255.737
node760,6246.457,1274.2634
node761,6307.5923,1277.4745
node762,6376.9907,1283.6699
node763,6463.6895,1279.645
node764,6540.274,1283.1729
node765,6614.2573,1280.7666
node766,6713.5425,1287.7146
node767,6785.868,1300.7755
node768,6884.0215,1306.8165
node769,6951.5854,1315.0284
node770,7034.028,1317.8395
node771,7150.262,1326.9924
node772,7192.7354,1331.6006
node773,7254.4526,1334.7148
node774,7339.989,1322.9742
node775,7438.445,1334.0168
node776,7581.1904,1321.2655
node777,7681.4897,1304.387
node778,7770.278,1315.8783
node779,7851.9087,1297.3457
node780,7999.351,1206.3168
node781,963.4775,1542.399
node782,1077.6167,1641.5481
node783,1135.2694,1677.725
node784,1245.482,1738.7137
node785,1341.5137,1763.3948
node786,1457.1995,1791.0972
node787,1612.7606,1826.0588
node788,1745.9438,1869.9294
node789,1827.6956,1879.8077
node790,1895.749,1866.9152
node791,1984.4924,1871.2946
node792,2074.2983,1877.4565
node793,2148.3699,1872.086
node794,2246.556,1877.7039
node795,2325.4436,1854.9264
node796,2449.2163,1838.4648
node797,2554.6904,1823.5452
node798,2669.217,1797.9386
node799,2717.7769,1772.3922
node800,2838.6616,1749.1
node801,2930.777,1741.915
node802,3022.5732,1724.186
node803,3104.7659,1697.216
node804,3160.9019,1666.2023
node805,3239.3752,1656.7511
node806,3310.8738,1640.3107
node807,3387.3113,1608.6102
node808,3462.1309,1590.6837
node809,3511.1875,1578.8877
node810,3574.691,1577.9092
node811,3650.5833,1567.6537
node812,3689.8635,1549.5593
node813,3764.6365,1513.972
node814,3827.5632,1508.4023
node815,3886.9993,1510.9171
node816,3959.1511,1496.5018
node817,4027.634,1487.0115
node818,4078.955,1470.308
node819,4156.1997,1472.5432
node820,4211.8965,1461.0057
node821,4274.8647,1473.7444
node822,4359.1514,1490.9094
node823,4429.815,1489.6637
node824,4489.1743,1499.0704
node825,4560.242,1487.888
node826,4627.3926,1484.7007
node827,4717.4185,1483.7504
node828,4791.538,1464.8965
node829,4881.968,1457.3829
node830,4964.261,1436.3374
node831,5034.7383,1425.0283
node832,5117.2915,1404.9991
node833,5201.6846,1392.6185
node834,5281.082,1389.7675
node835,5358.721,1365.0001
node836,5426.3403,1347.6569
node837,5512.98,1345.1882
node838,5578.5737,1327.53
node839,5656.1094,1311.4935
node840,5727.719,1323.3807
node841,5814.8604,1307.7515
node842,5882.1743,1294.6077
node843,5971.3643,1306.8856
node844,6040.734,1318.2838
node845,6117.4854,1320.9119
node846,6187.189,1331.2039
node847,6247.4434,1338.6775
node848,6321.212,1345.9347
node849,6393.6514,1361.1696
node850,6463.0303,1361.0446
node851,6537.4326,1379.7139
node852,6636.033,1372.8083
node853,6707.8545,1379.0846
node854,6802.4194,1377.9408
node855,6883.167,1377.1167
node856,6977.7026,1389.45
node857,7057.677,1396.1692
node858,7134.516,1404.6108
node859,7207.556,1408.0646
node860,7292.256,1399.4436
node861,7361.346,1394.0447
node862,7466.377,1396.5074
node863,7613.0664,1388.5192
node864,7736.3394,1383.656
node865,7810.108,1379.2064
node866,7870.079,1352.7316
node867,8075.5264,1264.8009
node868,872.981,1536.0178
node869,1019.8907,1690.2382
node870,1075.5266,1726.4333
node871,1168.9136,1757.1326
node872,1313.5863,1805.7964
node873,1444.9537,1833.4066
node874,1615.8745,1880.0736
node875,1721.415,1914.5244
node876,1795.466,1909.0822
node877,1875.6716,1917.478
node878,1967.3248,1926.6569
node879,2049.3035,1920.8954
node880,2124.6865,1924.4784
node881,2234.9468,1922.1522
node882,2302.2717,1912.365
node883,2441.7078,1901.5338
node884,2579.024,1904.5842
node885,2658.098,1869.8082
node886,2743.0032,1849.0854
node887,2842.904,1831.2518
node888,2919.732,1819.822
node889,3013.4248,1795.734
node890,3088.3423,1778.1226
node891,3153.1257,1746.754
node892,3209.6401,1749.082
node893,3282.702,1707.4958
node894,3377.376,1687.3612
node895,3459.6323,1670.14
node896,3522.5432,1658.0652
node897,3576.786,1646.7128
node898,3641.6553,1626.7393
node899,3695.9148,1619.5133
node900,3777.0195,1613.2849
node901,3820.9617,1599.0054
node902,3899.3032,1570.6677
node903,3952.119,1564.1196
node904,4013.2075,1542.327
node905,4101.5103,1545.9375
node906,4150.088,1534.4185
node907,4240.029,1559.0297
node908,4302.955,1547.2601
node909,4369.0264,1555.2856
node910,4441.3843,1560.9857
node911,4504.8613,1556.4454
node912,4573.214,1552.1284
node913,4647.505,1542.3156
node914,4714.476,1551.6868
node915,4792.2197,1525.9474
node916,4877.6084,1507.5681
node917,4955.3184,1516.5958
node918,5042.5996,1502.225
node919,5116.2515,1462.8622
node920,5189.4604,1464.7448
node921,5267.796,1451.9303
node922,5344.8374,1432.4106
node923,5453.578,1442.8398
node924,5509.542,1418.5934
node925,5574.2744,1393.6172
node926,5664.7656,1373.8751
node927,5721.935,1389.7568
node928,5807.7505,1375.8838
node929,5891.7227,1373.4493
node930,5975.883,1382.125
node931,6054.8867,1396.9824
node932,6136.4976,1405.8859
node933,6212.436,1410.7667
node934,6272.724,1424.115
node935,6349.2383,1419.0552
node936,6401.9214,1436.2198
node937,6471.2427,1440.3156
node938,6555.9863,1443.8383
node939,6638.4683,1453.1608
node940,6734.088,1453.135
node941,6827.8794,1469.0242
node942,6915.853,1461.42
node943,7011.8247,1488.8624
node944,7074.935,1464.9192
node945,7154.985,1476.287
node946,7231.8374,1459.2118
node947,7286.877,1484.9602
node948,7378.322,1455.7059
node949,7494.509,1474.0919
node950,7647.248,1471.7546
node951,7749.654,1442.3207
node952,7852.252,1443.188
node953,7936.4937,1431.015
node954,8073.172,1356.5483
node955,807.4529,1583.5038
node956,978.6204,1740.617
node957,1027.5118,1756.3782
node958,1133.553,1803.724
node959,1273.1234,1857.97
node960,1437.7141,1908.7872
node961,1536.9858,1876.9417
node962,1767.0865,1957.3582
node963,1848.2396,1958.9908
node964,1943.2048,1968.757
node965,2018.9998,1971.5468
node966,2109.1106,1970.7181
node967,2210.6484,1967.1635
node968,2287.3286,1960.1147
node969,2409.1394,1956.5494
node970,2527.7375,1943.1545
node971,2622.1992,1914.4539
node972,2719.5073,1907.5306
node973,2820.0005,1885.456
node974,2906.7146,1866.9498
node975,2985.337,1844.6938
node976,3064.269,1830.3298
node977,3138.185,1813.4626
node978,3209.124,1799.0085
node979,3283.08,1794.369
node980,3366.1804,1767.9786
node981,3439.7756,1743.0558
node982,3504.559,1731.2974
node983,3576.891,1730.6514
node984,3632.7788,1704.8
node985,3701.0728,1668.8767
node986,3761.0183,1689.4427
