,x,y
node163,2203.0532,1439.0776
node164,2258.3945,1434.8293
node165,2316.7927,1423.3282
node166,2409.4695,1428.3601
node167,2462.3704,1409.5327
node168,2542.1719,1380.648
node169,2599.2942,1323.383
node170,2670.2017,1310.927
node171,2714.706,1257.6823
node172,2767.853,1217.5327
node173,2814.2317,1186.6417
node174,2851.543,1155.7296
node175,2877.3816,1118.2921
node176,2914.0046,1106.6139
node177,2922.6362,1049.3573
node178,2977.5427,1066.6279
node179,3028.1382,1079.7495
node180,3042.4622,1035.3954
node181,3063.6785,981.858
node182,3114.3232,961.295
node183,3148.7478,929.5923
node184,3220.579,961.4761
node185,3253.4473,944.5478
node186,3294.732,921.3621
node187,3338.7224,915.7805
node188,3377.6904,879.3271
node189,3412.7952,860.027
node190,3439.5469,844.0493
node191,3462.474,791.4552
node192,3485.0237,752.4534
node193,3534.0525,755.7441
node194,3577.079,773.2057
node195,3622.6155,788.9242
node196,3650.4895,769.7782
node197,3686.1084,753.975
node198,3715.4485,709.9145
node199,3756.6208,710.9882
node200,3790.308,695.6828
node201,3831.5588,664.4888
node202,3882.0713,681.2672
node203,3917.2852,662.5984
node204,3957.6172,675.9911
node205,3999.6003,679.191
node206,4041.824,699.9265
node207,4072.3523,715.3838
node208,4112.7476,718.2884
node209,4146.1177,755.7039
node210,4186.7856,710.7366
node211,4223.25,712.5044
node212,4263.958,648.7274
node213,4312.8867,682.4869
node214,4359.4277,695.4754
node215,4406.729,678.548
node216,4448.8604,723.2903
node217,4493.563,704.7432
node218,4537.3193,752.0382
node219,4582.2607,740.9796
node220,4627.598,766.5694
node221,4671.213,761.9673
node222,4717.791,739.49
node223,4822.422,770.355
node224,4858.152,713.1237
node225,4923.3643,731.3454
node226,4983.7188,746.3326
node227,5035.2227,717.0555
node228,5088.0312,698.1358
node229,5136.219,671.7911
node230,5184.1436,584.3428
node231,5259.667,608.2742
node232,5302.6304,586.0243
node233,5353.8994,558.7626
node234,5389.6543,548.5866
node235,5412.4146,473.8554
node236,5447.881,432.0976
node237,5497.544,431.608
node238,5535.6685,434.8284
node239,5568.656,434.6794
node240,5608.9126,448.2568
node241,5650.463,496.679
node242,5685.8013,431.0319
node243,5724.457,437.891
node244,5765.502,480.356
node245,5805.4746,535.747
node246,5842.0327,513.4815
node247,5889.7764,520.1232
node248,5941.868,540.8373
node249,5981.9976,493.7321
node250,6030.159,477.0764
node251,6075.6997,517.5814
node252,6112.038,518.355
node253,6140.6665,462.0048
node254,6168.6187,414.673
node255,6211.831,397.8354
node256,6256.625,452.4479
node257,6285.789,404.8134
node258,6330.293,363.6001
node259,6389.553,421.4448
node260,6434.486,422.1608
node261,6484.7666,444.6314
node262,6535.7266,360.6844
node263,6604.6885,411.9984
node264,6721.0303,249.0948
node265,6791.431,317.0541
node266,6850.425,350.8593
node267,6898.2046,480.4492
node268,6950.916,435.9852
node269,7020.8545,376.092
node270,7074.613,386.0984
node271,7123.0254,387.0197
node272,7134.72,500.4161
node273,7195.932,434.7168
node274,7224.62,474.3598
node275,7282.904,517.7844
node276,7314.988,561.3488
node277,7363.204,598.3064
node278,7436.232,563.0656
node279,7502.103,583.026
node280,7526.143,634.8168
node281,7541.4,723.7232
node282,7584.063,678.0024
node283,7622.392,725.8156
node284,7674.2026,745.3636
node285,1391.9144,1330.0588
node286,1425.1631,1379.5881
node287,1479.7972,1429.3251
node288,1503.6559,1430.3131
node289,1544.7993,1440.9205
node290,1596.2979,1443.2205
node291,1630.6082,1449.55
node292,1671.6823,1451.7202
node293,1714.0826,1459.3092
node294,1718.4832,1459.7129
node295,1854.4862,1475.5027
node296,1854.7772,1477.6183
node297,1875.1022,1474.5336
node298,1913.6608,1479.6337
node299,1953.8634,1481.3268
node300,1957.5476,1482.3331
node301,2070.4346,1513.1965
node302,2122.6655,1502.8463
node303,2145.5754,1489.0385
node304,2216.6313,1494.2496
node305,2269.9658,1490.8977
node306,2307.9126,1485.8923
node307,2412.5452,1460.7708
node308,2482.4607,1437.1635
node309,2545.6797,1417.7634
node310,2607.1252,1389.7811
node311,2677.9238,1364.2667
node312,2709.5027,1344.007
node313,2786.9387,1295.9092
node314,2840.879,1275.8578
node315,2870.1204,1258.5271
node316,2911.2563,1217.6498
node317,2951.6814,1198.2086
node318,2986.252,1188.7255
node319,3021.464,1164.2396
node320,3045.4524,1147.4185
node321,3068.702,1131.6904
node322,3132.086,1117.4562
node323,3165.1523,1099.4368
node324,3212.1562,1068.5819
node325,3252.7554,1050.541
node326,3282.266,1032.2194
node327,3321.915,1017.3719
node328,3359.6487,995.5405
node329,3395.5916,978.2389
node330,3441.9343,964.8222
node331,3484.4949,944.4645
node332,3514.4312,932.4909
node333,3550.7449,919.7958
node334,3581.9707,895.4213
node335,3615.9983,871.5623
node336,3639.5276,855.3328
node337,3668.216,847.6671
node338,3707.6255,839.3062
node339,3752.0295,830.5941
node340,3782.7588,815.9556
node341,3809.4153,814.0202
node342,3845.4136,814.311
node343,3885.484,815.7626
node344,3933.1653,811.484
node345,3978.235,828.371
node346,4011.9036,823.866
node347,4049.631,809.2518
node348,4079.6084,817.0476
node349,4114.8237,813.4054
node350,4155.876,821.3774
node351,4194.7827,823.0064
node352,4224.803,816.5916
node353,4266.42,816.8292
node354,4300.38,815.2888
node355,4369.1025,807.6986
node356,4404.8276,821.0594
node357,4448.995,812.8346
node358,4483.507,820.112
node359,4534.9614,831.2992
node360,4577.9688,826.7618
node361,4621.8213,835.3542
node362,4682.5576,833.2187
node363,4729.6514,839.0541
node364,4774.8906,844.2495
node365,4825.3413,837.8244
node366,4869.506,819.1612
node367,4945.4985,814.2002
node368,4986.619,802.5176
node369,5033.301,792.7516
node370,5100.644,776.2354
node371,5150.813,756.1733
node372,5156.2505,749.7858
node373,5293.5664,679.438
node374,5321.017,678.5836
node375,5385.889,663.2853
node376,5411.084,647.117
node377,5450.317,639.9983
node378,5482.936,638.0205
node379,5551.015,580.9341
node380,5568.457,585.2701
node381,5600.049,584.4759
node382,5623.1367,584.2755
node383,5653.6274,577.125
node384,5682.5615,576.1248
node385,5734.082,574.9952
node386,5772.7812,577.6295
node387,5800.849,584.4952
node388,5850.237,590.164
node389,5893.031,586.1181
node390,5954.357,588.644
node391,5992.0312,592.917
node392,6039.463,589.2216
node393,6075.3374,585.2108
node394,6118.5605,583.0368
node395,6158.0825,584.4112
node396,6202.7993,580.9084
node397,6231.2114,581.3813
node398,6271.088,568.4552
node399,6302.627,553.8302
node400,6339.2886,555.819
node401,6403.675,557.2096
node402,6459.1274,548.3668
node403,6506.6006,550.8322
node404,6562.1797,549.2992
node405,6613.9478,551.5738
node406,6676.739,551.2198
node407,6725.4097,554.984
node408,6783.451,563.6886
node409,6825.9326,565.2314
node410,6913.8154,540.074
node411,6946.7847,550.0442
node412,6995.7246,568.5318
node413,7040.421,578.6421
node414,7074.4473,583.8204
node415,7110.412,598.7102
node416,7144.8022,603.7755
node417,7179.8706,614.2814
node418,7227.5015,633.144
node419,7261.0737,631.7307
node420,7304.791,658.5442
node421,7352.561,681.4256
node422,7399.2305,718.1944
node423,7447.083,745.479
node424,7496.4487,749.1426
node425,7526.2505,750.8575
node426,7589.5825,841.0801
node427,7674.337,791.8272
node428,7690.1694,792.292
node429,1380.1008,1354.2968
node430,1409.048,1397.2505
node431,1459.611,1436.0422
node432,1493.7942,1436.6316
node433,1522.3303,1456.9355
node434,1575.6895,1457.243
node435,1610.4849,1463.353
node436,1647.3647,1460.3162
node437,1700.6,1471.23
node438,1730.1448,1488.6783
node439,1832.8145,1493.7188
node440,1840.2698,1491.4843
node441,1874.7448,1497.3386
node442,1917.4202,1496.6844
node443,1937.1993,1492.5103
node444,2028.1256,1520.6082
node445,2109.4636,1515.4271
node446,2151.1133,1510.2107
node447,2203.773,1512.6752
node448,2271.3877,1508.8523
node449,2317.902,1498.7048
node450,2375.9353,1499.0936
node451,2449.489,1463.7537
node452,2545.569,1439.1282
node453,2603.7207,1411.3281
node454,2667.7246,1392.8802
node455,2724.1943,1357.4573
node456,2784.674,1331.8413
node457,2827.7239,1299.375
node458,2906.2686,1248.0747
node459,2961.2012,1224.1152
node460,2983.2725,1216.2037
node461,3008.4905,1196.045
node462,3041.6482,1176.4712
node463,3092.7246,1166.0398
node464,3136.4243,1145.8278
node465,3167.256,1126.696
node466,3199.8037,1110.626
node467,3251.2224,1089.6411
node468,3286.1467,1070.6158
node469,3338.627,1054.4601
node470,3370.4695,1038.5238
node471,3410.4707,1010.5455
node472,3448.1345,992.1147
node473,3483.9644,976.1501
node474,3518.4197,952.2222
node475,3551.2476,939.4036
node476,3583.443,926.0728
node477,3611.1465,909.3072
node478,3640.7903,880.3226
node479,3677.294,873.6976
node480,3708.1423,867.091
node481,3743.3447,862.112
node482,3783.088,857.2914
node483,3821.788,857.7276
node484,3866.0063,843.3981
node485,3899.4736,845.8885
node486,3934.212,851.3837
node487,3981.858,858.8119
node488,4013.7925,852.1168
node489,4048.43,854.6979
node490,4080.414,851.1823
node491,4119.418,848.5826
node492,4155.9365,853.1684
node493,4196.2383,848.2261
node494,4227.0493,844.3315
node495,4269.444,842.938
node496,4317.443,851.2743
node497,4367.742,843.1797
node498,4400.5386,860.4686
node499,4451.9834,854.6481
node500,4501.6904,852.0858
node501,4535.35,863.0779
node502,4574.234,869.6377
node503,4648.035,879.316
node504,4692.3076,865.5721
node505,4730.5254,870.2731
node506,4779.7134,869.7655
node507,4819.5024,873.6443
node508,4870.2344,870.6316
node509,4922.3457,870.0923
node510,4989.855,836.468
node511,5045.936,822.7321
node512,5093.7017,817.5464
node513,5147.027,797.979
node514,5159.174,797.0904
node515,5385.585,693.7947
node516,5421.0547,677.5142
node517,5460.2314,666.4012
node518,5490.533,660.2118
node519,5524.432,662.875
node520,5574.1265,644.0492
node521,5594.396,615.5216
node522,5624.826,611.5482
node523,5659.7993,607.4555
node524,5688.396,615.5644
node525,5736.333,613.58
node526,5776.2607,613.4198
node527,5807.0605,617.2113
node528,5854.2993,623.0248
node529,5895.525,630.0698
node530,5972.1455,630.1948
node531,6000.8667,627.908
node532,6037.9385,616.44
node533,6078.5923,617.8232
node534,6122.0713,614.8022
node535,6163.6323,616.2818
node536,6196.182,604.9051
node537,6238.9897,612.6997
node538,6270.9233,609.0446
node539,6304.625,601.0266
node540,6361.2397,596.6143
node541,6403.8804,604.4984
node542,6452.2207,601.191
node543,6501.052,600.0454
node544,6560.3784,592.081
node545,6628.1553,604.49
node546,6670.075,589.3084
node547,6725.5225,594.2155
node548,6783.86,606.061
node549,6827.158,598.9461
node550,6959.104,605.339
node551,6998.321,638.6348
node552,7043.0625,615.2477
node553,7068.4263,602.7091
node554,7114.0767,615.096
node555,7161.68,630.139
node556,7193.4546,641.8298
node557,7227.3135,670.743
node558,7257.052,679.1488
node559,7306.5327,701.7766
node560,7360.964,721.9883
node561,7426.209,750.1321
node562,7462.536,768.428
node563,7511.432,786.7578
node564,7552.7793,816.0366
node565,7599.145,848.7138
node566,7661.727,836.5954
node567,7703.108,825.267
node568,1357.0182,1362.7207
node569,1388.4003,1412.5448
node570,1430.7517,1449.856
node571,1506.8519,1465.1359
node572,1544.5596,1474.6042
node573,1587.416,1480.42
node574,1636.7612,1487.1201
node575,1707.8992,1504.3875
node576,1746.0833,1506.7672
node577,1789.4008,1511.5643
node578,1829.7278,1516.3804
node579,1876.8885,1522.8679
node580,1914.4417,1524.6001
node581,1944.1858,1532.9729
node582,2010.1836,1529.7635
node583,2049.542,1538.3961
node584,2092.1091,1537.4884
node585,2145.167,1539.4926
node586,2208.7717,1535.1841
node587,2263.4348,1534.8213
node588,2317.3455,1518.0352
node589,2397.061,1519.4387
node590,2454.3447,1492.7524
node591,2524.6,1476.1753
node592,2583.785,1449.3169
node593,2639.601,1422.7585
node594,2720.4202,1394.0319
node595,2777.5754,1359.7799
node596,2816.9016,1341.1588
node597,2860.9878,1320.4402
node598,2906.4377,1288.4614
node599,2952.8076,1260.9249
node600,2986.6045,1250.8604
node601,3012.6685,1232.2812
node602,3047.7837,1223.993
node603,3092.944,1206.2422
node604,3130.5342,1186.6313
node605,3183.2812,1159.9047
node606,3218.4878,1140.9462
node607,3259.6753,1136.3711
node608,3301.5022,1120.7856
node609,3345.8774,1087.6836
node610,3381.4456,1074.2819
node611,3414.111,1054.9128
node612,3442.434,1032.8906
node613,3484.8333,1030.8132
node614,3516.556,998.5643
node615,3544.1155,983.501
node616,3579.5437,968.5154
node617,3609.8723,948.7396
node618,3642.0396,933.1265
node619,3683.1064,905.3048
node620,3717.1753,915.6176
node621,3750.2107,898.0381
node622,3779.5645,894.4895
node623,3817.102,895.5737
node624,3876.413,896.1988
node625,3903.1248,901.7809
node626,3940.2683,900.3076
node627,3984.3853,900.4199
node628,4018.6687,898.1237
node629,4050.222,900.8741
node630,4081.3423,894.0886
node631,4119.0825,900.7023
node632,4161.7925,903.0878
node633,4200.4985,896.269
node634,4227.474,894.6645
node635,4271.506,901.8115
node636,4318.496,898.7791
node637,4364.922,901.4404
node638,4409.627,901.6088
node639,4459.774,899.7487
node640,4506.354,895.5557
node641,4542.288,891.336
node642,4591.664,909.8237
node643,4637.003,909.006
node644,4686.834,902.7043
node645,4737.477,902.4592
node646,4794.3213,904.824
node647,4836.742,912.3577
node648,4893.608,907.9742
node649,4927.7983,900.2775
node650,4974.5996,896.5519
node651,5044.8335,873.3651
node652,5094.673,862.5134
node653,5136.1313,826.6744
node654,5324.8516,758.205
node655,5334.0303,758.8378
node656,5381.7007,740.7436
node657,5426.979,720.1944
node658,5464.863,701.155
node659,5500.6143,691.6682
node660,5537.1396,679.901
node661,5564.2026,677.5938
node662,5592.2456,664.843
node663,5625.1836,659.9466
node664,5671.613,645.6478
node665,5699.77,656.8827
node666,5745.447,654.1634
node667,5780.106,651.5464
node668,5816.169,653.6752
node669,5868.511,661.3654
node670,5909.6255,670.5876
node671,5961.124,666.9485
node672,5996.8784,667.66
node673,6043.1016,666.11
node674,6088.08,665.4964
node675,6128.993,664.3166
node676,6164.4883,661.2798
node677,6199.2856,653.775
node678,6239.0854,650.2316
node679,6274.9824,647.008
node680,6315.0063,649.8521
node681,6374.026,660.2754
node682,6413.2095,654.8159
node683,6451.0864,662.0948
node684,6510.476,669.7572
node685,6562.7524,662.8702
node686,6610.733,661.2286
node687,6657.4375,656.2514
node688,6730.1226,669.0389
node689,6783.5303,669.398
node690,6834.7407,649.79
node691,6892.784,684.5238
node692,6968.6143,693.4553
node693,6997.1406,692.9256
node694,7021.8193,691.2229
node695,7071.5854,738.8314
node696,7229.8135,729.467
node697,7274.189,732.366
node698,7312.532,750.4754
node699,7370.6367,777.1096
node700,7437.333,789.2044
node701,7465.385,794.767
node702,7541.2046,835.8603
node703,7614.629,870.1664
node704,7690.2207,865.2919
node705,7743.104,848.3406
node706,1327.999,1376.8091
node707,1368.5801,1434.5623
node708,1408.3257,1465.3748
node709,1429.7103,1476.5847
node710,1474.4255,1482.3391
node711,1521.5743,1494.2253
node712,1567.8053,1506.4663
node713,1615.2065,1517.3301
node714,1679.9854,1530.8501
node715,1730.1368,1531.8848
node716,1829.6602,1546.4661
node717,1864.6268,1542.8458
node718,1903.0278,1549.8695
node719,1942.403,1550.7427
node720,1991.709,1558.8885
node721,2045.6528,1563.5408
node722,2096.0605,1559.0852
node723,2150.6902,1566.4012
node724,2202.724,1562.7485
node725,2252.8452,1559.7278
node726,2330.3179,1557.9452
node727,2379.9119,1542.2914
node728,2438.6794,1523.4757
node729,2525.2378,1501.619
node730,2586.4768,1476.8895
node731,2632.2888,1461.4869
node732,2701.578,1422.5668
node733,2770.82,1391.3822
node734,2812.334,1375.0791
node735,2860.9785,1360.1932
node736,2894.1313,1336.539
node737,2942.5989,1321.3062
node738,2986.017,1288.6198
node739,3017.1206,1271.4258
node740,3058.7837,1256.3175
node741,3097.6082,1229.771
node742,3143.94,1220.6046
node743,3188.3057,1202.5293
node744,3226.2944,1177.1731
node745,3273.3708,1169.922
node746,3301.925,1162.486
node747,3335.9697,1147.597
node748,3379.3508,1119.6191
node749,3416.8037,1106.5967
node750,3441.7493,1091.6869
node751,3487.2163,1090.3635
node752,3519.198,1064.4521
node753,3550.846,1034.5419
node754,3582.3645,1014.5549
node755,3617.2605,1001.4846
node756,3653.404,987.2632
node757,3693.9473,972.4117
node758,3717.4563,960.2336
node759,3740.8,954.824
node760,3793.5676,956.0799
node761,3856.5596,946.4949
node762,3889.059,940.5527
node763,3922.55,961.0151
node764,3954.2825,963.6764
node765,3987.7676,952.8806
node766,4023.0947,945.274
node767,4058.369,954.8927
node768,4096.7056,956.4957
node769,4126.856,948.5779
node770,4162.6826,950.2765
node771,4198.9717,952.3278
node772,4237.9517,956.4998
node773,4275.78,954.586
node774,4317.484,948.4824
node775,4360.1226,948.09
node776,4412.848,950.3252
node777,4459.083,954.3469
node778,4501.2827,949.6727
node779,4546.7827,943.0252
node780,4597.826,944.8845
node781,4642.1313,944.3765
node782,4697.4785,951.9647
node783,4745.4077,961.9929
node784,4813.057,960.1044
node785,4841.529,950.9697
node786,4881.479,944.2708
node787,4940.3765,954.7045
node788,4999.626,949.4209
node789,5052.06,914.9036
node790,5099.77,908.4963
node791,5149.659,899.1412
node792,5226.269,903.7277
node793,5332.9614,812.2647
node794,5381.358,808.3277
node795,5425.533,766.0072
node796,5462.6274,756.8532
node797,5500.723,750.0062
node798,5539.1084,738.5318
node799,5573.959,730.6386
node800,5599.011,718.732
node801,5623.7153,712.4806
node802,5672.117,720.2649
node803,5704.8643,702.5646
node804,5744.8154,709.0858
node805,5787.1235,703.1838
node806,5831.5312,714.9242
node807,5877.0117,716.3991
node808,5917.4004,721.0653
node809,5963.5396,711.5281
node810,6005.231,720.6263
node811,6050.5654,724.5446
node812,6082.5923,721.0286
node813,6131.0703,708.4412
node814,6169.305,705.9102
node815,6205.2563,709.9878
node816,6247.315,700.5023
node817,6285.4585,706.149
node818,6332.6504,714.8598
node819,6375.0293,714.8814
node820,6425.837,708.5094
node821,6469.6436,721.3546
node822,6510.9746,723.9996
node823,6559.541,727.6778
node824,6618.453,728.9782
node825,6676.717,725.184
node826,6734.6978,736.9706
node827,6783.543,742.7518
node828,6835.384,756.5338
node829,6910.176,769.0941
node830,6948.3774,731.8564
node831,6999.7817,732.8342
node832,7046.337,766.4016
node833,7077.887,783.6412
node834,7103.2783,779.392
node835,7162.724,777.774
node836,7186.324,795.9454
node837,7230.092,802.4669
node838,7271.9873,803.1241
node839,7326.3257,818.4536
node840,7384.756,840.2155
node841,7429.976,836.8731
node842,7585.262,893.6244
node843,7602.97,898.1106
node844,7631.8994,914.067
node845,7711.6494,903.5941
node846,7782.4146,875.5402
node847,1287.1741,1376.7539
node848,1316.2437,1421.2904
node849,1376.7568,1486.5082
node850,1406.2086,1493.2255
node851,1449.327,1502.3716
node852,1495.3531,1519.8567
node853,1540.3105,1534.4647
node854,1606.696,1549.2837
node855,1663.1804,1555.893
node856,1709.9467,1563.7539
node857,1767.7017,1577.6073
node858,1818.2432,1578.4602
node859,1856.1592,1572.0044
node860,1897.2181,1581.2809
node861,1940.45,1584.3668
node862,1999.542,1594.4615
node863,2044.6578,1599.7026
node864,2088.698,1596.2605
node865,2142.911,1591.2152
node866,2201.6294,1583.7738
node867,2252.7654,1599.6655
node868,2318.6802,1588.4026
node869,2372.307,1573.232
node870,2432.0854,1566.5436
node871,2504.1697,1543.6038
node872,2573.9355,1524.118
node873,2629.693,1505.7096
node874,2675.921,1489.9055
node875,2764.5889,1440.3159
node876,2802.363,1423.7
node877,2858.4888,1395.5298
node878,2894.7466,1372.8922
node879,2929.0095,1359.5271
node880,2976.1267,1342.3999
node881,3013.8042,1326.7831
node882,3053.6785,1303.1134
node883,3094.3965,1290.7043
node884,3147.848,1273.2284
node885,3186.8418,1253.5472
node886,3220.7957,1240.5485
node887,3281.662,1224.6163
node888,3310.8254,1208.032
node889,3345.3286,1194.1937
node890,3382.1284,1172.4614
node891,3422.4385,1163.6034
node892,3455.8772,1152.556
node893,3485.5889,1133.0603
node894,3512.7017,1105.8905
node895,3548.6653,1100.5085
node896,3586.9817,1079.3978
node897,3619.2693,1064.3032
node898,3656.6511,1045.5319
node899,3695.1667,1034.7656
node900,3728.6245,1012.4531
node901,3765.371,1021.9756
node902,3806.2852,1019.1628
node903,3848.5496,1015.3965
node904,3892.0007,1021.1712
node905,3930.4287,1016.2479
node906,3965.473,1013.8753
node907,3995.7117,1012.1974
node908,4029.1985,1011.3288
node909,4058.9983,1005.6253
node910,4091.3315,1007.2142
node911,4129.504,1008.3965
node912,4168.929,1003.0794
node913,4198.6787,1005.9525
node914,4245.3135,1002.4169
node915,4279.019,997.6796
node916,4319.875,1010.7871
node917,4378.196,1013.6883
node918,4414.4653,1012.7604
node919,4467.5034,1014.3055
node920,4509.914,1003.9728
node921,4551.0674,1006.5063
node922,4615.8735,1000.3998
node923,4664.839,1003.2401
node924,4705.2266,1000.6286
node925,4755.953,1013.903
node926,4802.12,1002.4627
node927,4846.5723,1000.4535
node928,4910.8667,1004.438
node929,4961.3145,994.673
node930,4992.9077,996.2567
node931,5104.024,965.5347
node932,5168.2505,951.683
node933,5214.0454,930.4839
node934,5258.725,930.7479
node935,5331.7627,890.9594
node936,5374.696,867.5663
node937,5419.348,846.4521
node938,5466.9956,821.0122
node939,5508.0483,817.4748
node940,5546.587,803.5064
node941,5573.0273,789.8561
node942,5597.967,773.532
node943,5643.6387,781.2227
node944,5676.031,772.5641
node945,5710.531,762.3683
node946,5757.767,769.9475
node947,5788.909,766.4048
node948,5834.6504,779.2596
node949,5882.453,783.388
node950,5920.9014,770.471
node951,5961.32,778.9478
node952,6011.6436,780.2646
node953,6059.1333,776.0129
node954,6089.2246,774.9844
node955,6136.2505,770.5626
node956,6173.369,766.3339
node957,6211.948,766.2238
node958,6249.331,768.888
node959,6295.3184,772.7473
node960,6340.7495,776.0486
node961,6379.6016,782.685
node962,6427.638,770.9467
node963,6478.5137,783.3394
node964,6525.8193,795.846
node965,6575.567,801.4662
node966,6632.9644,805.198
node967,6684.984,810.7078
node968,6745.5967,807.3982
node969,6800.5967,820.1616
node970,6854.3066,832.3128
node971,6898.72,832.2688
node972,6945.9062,849.5801
node973,7011.5986,843.5908
node974,7050.9966,851.3734
node975,7080.897,844.5422
node976,7117.669,880.3266
node977,7164.1206,867.8356
node978,7196.4233,860.1837
node979,7238.892,874.3065
node980,7278.2417,883.3035
node981,7325.6426,902.2889
node982,7382.4414,889.0164
node983,7481.7583,944.9857
node984,7550.172,944.2421
node985,7590.7705,946.9847
node986,7627.5166,943.7043
node987,7666.12,966.4445
node988,7715.3306,958.1178
node989,7785.108,924.3645
node990,1242.3041,1381.5399
node991,1274.1958,1442.5906
node992,1341.6565,1514.6577
node993,1371.378,1515.04
node994,1412.5184,1526.1255
node995,1467.8501,1545.9789
node996,1504.3947,1562.7313
node997,1554.812,1578.1836
node998,1645.6217,1582.4248
node999,1696.4471,1603.4319
node1000,1746.4478,1602.562
node1001,1801.8378,1611.757
node1002,1841.7456,1609.8809
node1003,1883.6895,1608.8938
node1004,1927.9202,1620.4082
node1005,1994.5511,1629.1223
node1006,2036.3424,1625.0212
node1007,2084.308,1630.7311
node1008,2131.577,1625.3599
node1009,2200.271,1623.8887
