,x,y
node370,2270.191,4082.0151
node371,2569.806,4081.1008
node372,2868.8257,4079.4597
node373,3178.507,4069.1064
node374,3504.396,4044.6304
node375,3794.246,4033.817
node376,4055.255,4040.621
node377,4324.218,4041.8809
node378,4553.8027,4024.2812
node379,4800.651,4010.7927
node380,5040.2476,3979.3003
node381,5302.5376,3944.0637
node382,5626.286,3916.6184
node383,5954.9795,3905.754
node384,6260.6587,3881.641
node385,6621.1943,3852.8215
node386,6974.693,3861.1108
node387,7264.208,3897.012
node388,7612.0337,3931.2483
node389,7918.229,3976.2751
node390,8312.657,4091.693
node391,481.7328,4496.119
node392,909.4952,4403.368
node393,1231.6226,4376.898
node394,1561.6678,4348.104
node395,1913.7374,4325.783
node396,2281.3965,4322.742
node397,2581.8928,4282.5063
node398,2888.5422,4275.848
node399,3179.0151,4274.2124
node400,3478.3572,4241.5435
node401,3793.76,4223.449
node402,4079.9504,4212.8022
node403,4329.306,4205.103
node404,4525.9004,4188.0073
node405,4763.174,4172.735
node406,4987.0923,4154.653
node407,5271.339,4133.952
node408,5589.463,4116.6357
node409,5898.817,4096.184
node410,6169.3013,4065.869
node411,6546.299,4058.3909
node412,6891.7944,4069.7876
node413,7219.159,4089.819
node414,7542.541,4126.879
node415,7851.9414,4193.611
node416,8195.52,4309.2065
node417,568.9256,4732.573
node418,980.8879,4625.943
node419,1277.0752,4597.3364
node420,1644.2961,4558.2236
node421,1974.7316,4536.1353
node422,2302.5095,4524.517
node423,2606.9727,4498.874
node424,2894.3315,4470.718
node425,3164.2825,4452.515
node426,3472.9973,4443.404
node427,3766.6548,4432.3237
node428,4042.7627,4394.816
node429,4311.023,4369.352
node430,4489.045,4359.393
node431,4748.5947,4337.9775
node432,4955.6055,4318.673
node433,5257.9077,4344.6006
node434,5559.3027,4324.374
node435,5848.9634,4293.3306
node436,6137.156,4300.1426
node437,6425.7417,4281.0654
node438,6825.76,4260.472
node439,7146.808,4286.583
node440,7454.8994,4329.0283
node441,7771.3457,4388.43
node442,8101.572,4527.07
node443,645.5128,4957.4834
node444,1054.1274,4832.604
node445,1352.5988,4787.894
node446,1703.1375,4755.5996
node447,2018.3656,4744.615
node448,2325.4749,4701.921
node449,2605.2222,4675.9165
node450,2901.0393,4653.2124
node451,3196.858,4652.155
node452,3489.798,4658.8135
node453,3759.2288,4654.1006
node454,4024.8376,4640.316
node455,4255.7847,4625.9297
node456,4503.596,4560.3066
node457,4729.1934,4511.95
node458,4970.1733,4545.019
node459,5232.971,4530.733
node460,5507.143,4491.657
node461,5757.597,4458.0386
node462,6080.422,4455.7407
node463,6417.631,4440.1313
node464,6763.652,4478.463
node465,7037.5127,4483.081
node466,7350.3823,4520.035
node467,7680.167,4574.4375
node468,7966.412,4712.5996
node469,737.9929,5175.4565
node470,1130.0585,5037.3438
node471,1443.2963,4983.4243
node472,1765.4006,4947.292
node473,2078.1018,4922.1045
node474,2358.9604,4894.4604
node475,2639.904,4854.287
node476,2947.5713,4863.7856
node477,3223.5254,4860.462
node478,3491.0288,4842.2495
node479,3753.346,4858.398
node480,3989.886,4821.336
node481,4224.37,4822.201
node482,4447.8975,4747.3853
node483,4708.0083,4767.6875
node484,4945.0874,4733.6543
node485,5181.846,4690.7104
node486,5429.4233,4664.9043
node487,5706.962,4665.861
node488,6022.246,4680.1177
node489,6366.522,4670.8423
node490,6673.924,4663.8833
node491,6934.258,4678.0923
node492,7224.8623,4707.9844
node493,7509.764,4731.963
node494,7861.535,4905.9795
node495,868.1183,5372.515
node496,1230.4983,5225.7407
node497,1525.5281,5173.301
node498,1851.1982,5139.94
node499,2126.2344,5116.4683
node500,2383.0073,5111.846
node501,2653.6694,5091.89
node502,2945.7122,5142.01
node503,3238.7556,5093.6807
node504,3493.1863,5092.689
node505,3714.514,5047.1133
node506,3993.8333,5046.1313
node507,4217.377,5039.97
node508,4472.6533,5026.7886
node509,4692.8037,4998.219
node510,4913.654,4986.785
node511,5127.5137,4982.6533
node512,5402.4307,4947.9785
node513,5669.7485,4923.362
node514,5932.9365,4888.262
node515,6274.8643,4886.0215
node516,6572.8193,4872.033
node517,6826.88,4874.308
node518,7096.64,4892.2065
node519,7368.9297,4941.778
node520,7715.5225,5135.6895
node521,994.8862,5574.1177
node522,1330.3225,5423.888
node523,1632.007,5365.476
node524,1926.607,5355.289
node525,2191.809,5340.685
node526,2461.8218,5347.56
node527,2727.6467,5375.434
node528,3003.5803,5383.886
node529,3276.8035,5368.89
node530,3484.8447,5379.1943
node531,3730.684,5382.254
node532,3964.5889,5333.865
node533,4234.9023,5346.749
node534,4461.5283,5328.7354
node535,4677.491,5288.0713
node536,4909.712,5261.7373
node537,5132.566,5228.8745
node538,5355.856,5215.4243
node539,5607.4507,5235.6494
node540,5929.6455,5180.0576
node541,6143.155,5091.9175
node542,6456.5654,5101.545
node543,6704.3325,5085.954
node544,6959.588,5082.188
node545,7207.6455,5124.5034
node546,7435.6055,5254.3335
node547,1139.3507,5750.033
node548,1446.824,5599.707
node549,1744.013,5559.0283
node550,2029.8984,5532.386
node551,2277.2522,5545.6777
node552,2533.7493,5583.276
node553,2780.549,5619.4424
node554,3043.0916,5631.285
node555,3266.7463,5666.9507
node556,3520.0876,5661.707
node557,3758.035,5600.822
node558,3963.7036,5624.147
node559,4178.1987,5583.926
node560,4429.984,5593.7305
node561,4677.0225,5567.5117
node562,4900.863,5546.3335
node563,5095.2197,5527.839
node564,5326.769,5505.107
node565,5557.2285,5473.022
node566,5798.2993,5446.256
node567,6099.908,5379.5835
node568,6353.0776,5329.366
node569,6576.7095,5288.2725
node570,6823.5674,5279.6553
node571,7078.49,5315.6094
node572,7329.108,5417.5664
node573,1302.7367,5889.524
node574,1569.8164,5767.322
node575,1844.9832,5748.1045
node576,2117.099,5738.6694
node577,2351.9675,5762.3154
node578,2588.6663,5812.092
node579,2833.6213,5841.207
node580,3059.205,5887.319
node581,3292.0579,5926.34
node582,3534.3452,5939.331
node583,3760.138,5936.9663
node584,3972.6533,5941.3013
node585,4187.008,5945.746
node586,4427.047,5897.0767
node587,4660.341,5823.839
node588,4890.608,5782.1665
node589,5106.8594,5751.819
node590,5299.649,5731.629
node591,5509.493,5693.619
node592,5781.236,5645.9844
node593,6025.7305,5599.72
node594,6266.483,5548.575
node595,6467.644,5505.7104
node596,6731.525,5483.77
node597,6966.674,5484.9897
node598,7217.6406,5577.9663
node599,1449.5763,6026.148
node600,1716.5992,5935.9595
node601,1940.8759,5960.666
node602,2176.5642,5980.574
node603,2410.3535,6016.4297
node604,2638.1045,6059.332
node605,2880.2256,6097.9688
node606,3097.7866,6141.3726
node607,3318.9092,6174.512
node608,3542.8865,6200.1963
node609,3769.6536,6198.58
node610,3980.9475,6199.899
node611,4192.7144,6205.3765
node612,4427.4404,6171.6636
node613,4648.1973,6118.4404
node614,4905.787,6033.101
node615,5079.2036,5977.4766
node616,5274.0977,5955.9224
node617,5524.004,5911.0864
node618,5749.846,5899.7866
node619,5973.812,5839.0283
node620,6176.865,5762.248
node621,6385.1323,5718.735
node622,6632.5205,5683.6436
node623,6854.99,5629.339
node624,7096.009,5716.5244
node625,1563.3997,6170.0894
node626,1833.3597,6100.1626
node627,2053.0195,6149.5723
node628,2260.0286,6206.5786
node629,2468.9624,6260.733
node630,2681.1438,6321.3696
node631,2889.7886,6376.43
node632,3105.6943,6417.528
node633,3330.8948,6437.408
node634,3550.2275,6455.859
node635,3774.257,6479.3955
node636,3990.6377,6487.3496
node637,4206.2383,6474.5776
node638,4423.1826,6456.688
node639,4621.7695,6402.8296
node640,4855.5674,6336.7065
node641,5074.564,6230.1377
node642,5304.7407,6165.4844
node643,5519.4746,6160.532
node644,5739.217,6127.5547
node645,5949.3267,6085.486
node646,6143.894,6012.1904
node647,6332.2744,5956.3286
node648,6535.4365,5882.5376
node649,6736.488,5805.4155
node650,6962.061,5826.9946
node651,1681.66,6322.3574
node652,1877.1768,6355.1465
node653,2046.503,6442.7603
node654,2244.8584,6509.5054
node655,2443.8247,6551.91
node656,2655.1936,6617.7783
node657,2867.9797,6672.775
node658,3077.1597,6731.59
node659,3319.0847,6761.5938
node660,3529.5283,6781.1055
node661,3766.4617,6780.0127
node662,3993.7656,6799.6665
node663,4219.268,6796.82
node664,4460.9443,6793.645
node665,4709.9146,6774.823
node666,4923.6904,6663.69
node667,5114.594,6481.292
node668,5369.021,6412.1147
node669,5558.5503,6460.3125
node670,5775.654,6473.727
node671,5991.348,6409.5947
node672,6180.45,6308.1553
node673,6363.119,6212.2075
node674,6539.2954,6118.3267
node675,6697.3027,6019.68
node676,6863.6514,5962.5796
