,x,y
node289,5563.4175,1315.8472
node290,5686.8267,1304.078
node291,5828.4097,1289.8331
node292,5951.1333,1296.0027
node293,6085.4136,1308.802
node294,6213.547,1320.9945
node295,6333.92,1324.0437
node296,6447.186,1339.8859
node297,6575.716,1365.0262
node298,6733.262,1365.4473
node299,6878.853,1371.0677
node300,7011.824,1372.0367
node301,7149.465,1394.5696
node302,7275.826,1384.8535
node303,7441.3926,1385.6086
node304,7640.679,1376.8315
node305,7785.9927,1369.4203
node306,8023.9233,1256.2822
node307,862.701,1575.3867
node308,1065.2509,1754.1252
node309,1233.9135,1812.2686
node310,1423.5723,1845.0972
node311,1695.4044,1912.7484
node312,1839.3994,1934.7697
node313,1984.8638,1952.3029
node314,2113.6306,1938.742
node315,2272.7434,1931.9052
node316,2464.8945,1917.4282
node317,2670.5974,1892.972
node318,2830.2778,1853.1613
node319,2978.6965,1829.2559
node320,3105.642,1788.1573
node321,3230.3223,1764.1134
node322,3363.3384,1726.2042
node323,3489.6233,1706.255
node324,3585.485,1666.4918
node325,3682.703,1643.2566
node326,3805.1804,1622.324
node327,3914.3545,1606.8217
node328,4028.544,1594.4554
node329,4135.2896,1575.2743
node330,4279.836,1573.7466
node331,4386.1226,1586.093
node332,4496.722,1583.6981
node333,4630.004,1575.0046
node334,4748.3604,1557.0217
node335,4875.229,1544.0653
node336,5032.7383,1524.572
node337,5157.2446,1503.7616
node338,5287.575,1475.3616
node339,5460.8677,1469.6881
node340,5563.202,1445.1204
node341,5700.6626,1428.9491
node342,5848.047,1419.4753
node343,5990.4346,1420.4261
node344,6112.069,1432.7996
node345,6244.125,1449.6346
node346,6356.612,1455.1515
node347,6472.2163,1470.7245
node348,6621.962,1483.2035
node349,6773.3545,1485.8228
node350,6918.3457,1497.3628
node351,7046.207,1511.8312
node352,7179.47,1515.7001
node353,7329.3633,1510.2566
node354,7502.4814,1518.6556
node355,7701.5786,1495.1455
node356,7854.0073,1489.3203
node357,8079.8984,1383.7042
node358,776.1991,1680.9874
node359,1001.3236,1837.8108
node360,1177.2113,1887.4788
node361,1396.0084,1952.122
node362,1671.6556,2026.292
node363,1807.754,2011.8337
node364,1949.3312,2020.9554
node365,2090.1897,2023.0376
node366,2230.1208,2001.728
node367,2441.1477,2006.3618
node368,2621.3486,1985.4568
node369,2804.546,1960.071
node370,2954.8765,1934.9257
node371,3079.2869,1900.2039
node372,3202.5503,1867.7913
node373,3336.7644,1825.9327
node374,3461.036,1810.643
node375,3584.0127,1785.0522
node376,3686.746,1784.5577
node377,3796.6,1747.7144
node378,3911.7136,1730.6086
node379,4016.9993,1707.3481
node380,4207.1685,1758.5356
node381,4298.015,1698.8364
node382,4407.4185,1702.296
node383,4508.773,1697.589
node384,4634.0884,1689.9456
node385,4750.8,1681.9752
node386,4893.8394,1654.3008
node387,5012.3066,1652.7073
node388,5169.37,1628.1866
node389,5291.374,1602.5499
node390,5424.817,1593.0258
node391,5562.836,1570.7688
node392,5711.019,1572.4102
node393,5848.1807,1551.107
node394,5988.81,1554.4075
node395,6120.1924,1567.0657
node396,6264.516,1572.5183
node397,6375.9814,1574.4177
node398,6509.5566,1586.6401
node399,6643.716,1601.8218
node400,6785.065,1615.41
node401,6955.3784,1632.136
node402,7098.57,1627.6428
node403,7210.335,1641.8148
node404,7362.149,1641.095
node405,7557.1846,1626.5802
node406,7767.554,1605.7576
node407,7926.331,1580.4036
node408,8149.136,1497.6658
node409,680.4242,1788.4506
node410,935.3021,1934.2382
node411,1098.7285,1973.9998
node412,1349.4678,2047.2864
node413,1570.2098,2082.3867
node414,1771.3204,2128.816
node415,1892.0444,2104.1707
node416,2048.701,2120.4993
node417,2221.0012,2110.9453
node418,2405.897,2092.0532
node419,2593.4216,2069.5286
node420,2769.839,2054.234
node421,2920.8088,2038.671
node422,3058.351,2004.081
node423,3194.9998,1983.0876
node424,3321.9707,1953.062
node425,3455.379,1934.496
node426,3577.1836,1900.972
node427,3681.3933,1883.633
node428,3791.4124,1864.3108
node429,3911.465,1864.2719
node430,4020.9429,1839.15
node431,4178.7217,1839.9376
node432,4288.2026,1823.3582
node433,4416.6772,1817.561
node434,4516.1616,1808.1576
node435,4645.845,1806.3173
node436,4751.7573,1790.9698
node437,4886.477,1785.0894
node438,5011.9014,1772.9688
node439,5148.426,1763.3525
node440,5296.643,1751.4402
node441,5438.546,1740.851
node442,5583.2925,1726.8472
node443,5718.724,1703.9893
node444,5852.9365,1696.9238
node445,6023.671,1702.7162
node446,6160.3594,1686.2584
node447,6286.7207,1683.5068
node448,6404.3965,1716.5482
node449,6534.394,1705.67
node450,6682.851,1728.7266
node451,6832.76,1742.927
node452,6994.0186,1745.033
node453,7126.1953,1761.472
node454,7256.636,1758.1497
node455,7405.43,1755.1833
node456,7630.7754,1740.4106
node457,7835.6416,1729.6025
node458,7981.9927,1702.3204
node459,8241.8,1608.3568
node460,631.218,1922.4167
node461,879.5232,2027.0472
node462,1050.3143,2076.8364
node463,1306.4202,2130.1667
node464,1531.4535,2169.0576
node465,1702.2238,2192.9312
node466,1857.9592,2205.393
node467,1997.7083,2197.3992
node468,2173.8562,2220.518
node469,2370.1726,2193.0066
node470,2565.6616,2181.4692
node471,2742.721,2163.902
node472,2887.36,2149.7678
node473,3029.7178,2119.6885
node474,3156.2544,2098.021
node475,3294.1868,2074.2659
node476,3436.723,2049.3557
node477,3553.1465,2014.9072
node478,3671.9443,1995.6124
node479,3779.49,1981.6833
node480,3901.5151,1966.9174
node481,4029.9023,1968.0406
node482,4166.5923,1942.76
node483,4290.9746,1939.1746
node484,4405.661,1921.9166
node485,4525.916,1918.0364
node486,4644.7925,1910.7168
node487,4769.1133,1906.7876
node488,4894.276,1907.8688
node489,5028.0757,1911.9163
node490,5159.1494,1894.828
node491,5302.956,1876.3746
node492,5444.0347,1883.211
node493,5572.253,1863.6262
node494,5718.003,1846.6902
node495,5883.469,1838.0352
node496,6031.188,1837.554
node497,6179.605,1826.8267
node498,6306.461,1825.981
node499,6438.5024,1832.7208
node500,6569.9346,1845.028
node501,6711.253,1848.3696
node502,6875.555,1873.9358
node503,7032.435,1866.5774
node504,7176.514,1867.8293
node505,7308.16,1886.2576
node506,7442.152,1876.8228
node507,7669.282,1861.6658
node508,7885.9775,1841.2922
node509,8048.07,1809.98
node510,8308.713,1724.289
node511,577.076,2045.4254
node512,861.4334,2133.2883
node513,1004.2403,2170.914
node514,1246.841,2226.8406
node515,1503.2448,2258.859
node516,1674.349,2289.2021
node517,1814.866,2282.6821
node518,1979.3374,2302.967
node519,2164.2754,2304.3496
node520,2324.6353,2282.7107
node521,2536.037,2278.2815
node522,2701.6018,2259.5078
node523,2849.9995,2238.9294
node524,3000.9043,2220.3862
node525,3127.5142,2195.153
node526,3260.2568,2177.4233
node527,3402.8755,2159.0364
node528,3534.4475,2160.5571
node529,3664.3008,2141.3386
node530,3797.465,2113.3972
node531,3895.2192,2092.5889
node532,4037.9104,2090.8628
node533,4151.4023,2061.4683
node534,4291.3843,2059.093
node535,4411.9517,2039.1036
node536,4527.3,2031.7004
node537,4649.1895,2023.5726
node538,4779.819,2026.9664
node539,4908.7656,2011.3774
node540,5041.072,2014.7032
node541,5174.542,2003.8422
node542,5310.491,2003.6232
node543,5440.51,2001.0778
node544,5578.345,1998.676
node545,5733.4556,1990.5044
node546,5881.8877,1980.79
node547,6016.978,1988.4674
node548,6192.1606,1960.6472
node549,6335.078,1957.1418
node550,6465.789,1963.069
node551,6604.9766,1953.3438
node552,6748.811,1969.1794
node553,6912.6367,1998.2487
node554,7075.5903,1994.1478
node555,7220.5503,1994.5554
node556,7345.3022,2008.7094
node557,7507.1167,1987.2676
node558,7715.361,1983.717
node559,7943.3784,1953.851
node560,8082.649,1922.3315
node561,8348.689,1860.8678
node562,559.0801,2179.4463
node563,811.995,2254.3938
node564,996.724,2279.4438
node565,1221.0616,2335.302
node566,1446.0908,2346.9858
node567,1648.2875,2386.1655
node568,1786.5848,2390.7498
node569,1941.6635,2403.686
node570,2123.891,2389.9124
node571,2307.8728,2395.8103
node572,2504.4717,2366.9106
node573,2673.4617,2361.2183
node574,2821.099,2339.8113
node575,2984.7996,2334.9805
node576,3125.0747,2314.1243
node577,3245.6584,2298.2646
node578,3367.1184,2268.985
node579,3516.8623,2254.1238
node580,3639.5847,2215.6477
node581,3764.6323,2205.6963
node582,3906.956,2201.7676
node583,4032.4275,2189.505
node584,4145.424,2173.8813
node585,4274.0454,2163.367
node586,4404.7827,2151.2617
node587,4527.822,2143.6836
node588,4656.971,2122.3794
node589,4777.3516,2116.7046
node590,4906.181,2106.8958
node591,5042.3193,2116.6611
node592,5171.8228,2108.7751
node593,5310.482,2107.4114
node594,5459.76,2117.9072
node595,5605.2627,2112.1199
node596,5745.982,2112.4856
node597,5875.2637,2105.9436
node598,6024.6216,2106.949
node599,6163.118,2090.5415
node600,6324.0757,2079.7878
node601,6491.548,2075.5134
node602,6636.8296,2096.6973
node603,6783.043,2095.7783
node604,6945.3247,2115.047
node605,7104.147,2116.7046
node606,7245.744,2116.0562
node607,7379.723,2104.9119
node608,7540.921,2104.8857
node609,7771.5327,2094.1982
node610,7973.108,2081.2463
node611,8116.693,2050.496
node612,8361.026,1992.1232
node613,529.8678,2287.1648
node614,788.175,2374.345
node615,937.309,2393.1497
node616,1173.1733,2429.4685
node617,1408.022,2459.7217
node618,1606.9711,2489.0054
node619,1754.8624,2495.1614
node620,1923.8644,2499.1296
node621,2091.1184,2492.6858
node622,2297.4285,2496.2588
node623,2474.3887,2479.6265
node624,2636.0107,2463.3196
node625,2795.7283,2440.5615
node626,2943.2024,2433.104
node627,3083.5508,2416.4465
node628,3221.0977,2408.1726
node629,3358.4329,2384.865
node630,3474.4487,2357.499
node631,3625.972,2338.916
node632,3768.984,2313.0442
node633,3894.7712,2295.4592
node634,4026.4143,2279.8113
node635,4143.858,2287.2944
node636,4262.2354,2260.8438
node637,4402.359,2260.7678
node638,4517.5825,2251.9812
node639,4659.4653,2241.931
node640,4785.9585,2225.5527
node641,4910.558,2224.078
node642,5048.549,2226.5276
node643,5196.6,2222.0452
node644,5335.3306,2206.645
node645,5470.9575,2213.113
node646,5607.621,2206.2805
node647,5752.6826,2214.7078
node648,5875.1973,2214.5596
node649,6043.784,2216.5205
node650,6195.3955,2213.2446
node651,6374.7256,2208.56
node652,6525.1523,2205.9258
node653,6661.627,2214.9976
node654,6826.242,2234.2483
node655,6973.069,2231.4893
node656,7126.9897,2235.6736
node657,7297.2065,2226.9878
node658,7416.222,2228.5344
node659,7595.192,2213.0596
node660,7779.357,2210.506
node661,7996.864,2190.3938
node662,8145.417,2172.9246
node663,8424.686,2110.7463
node664,498.5496,2423.952
node665,749.8047,2464.3074
node666,936.2649,2503.073
node667,1146.8545,2538.4062
node668,1386.6493,2566.519
node669,1562.1068,2578.9019
node670,1711.0323,2594.0608
node671,1873.3885,2593.3381
node672,2082.7861,2602.3542
node673,2272.6184,2595.419
node674,2436.3909,2566.984
node675,2616.7031,2567.2446
node676,2765.3682,2537.3079
node677,2919.1763,2537.1365
node678,3065.714,2519.5828
node679,3205.1284,2498.6113
node680,3326.0593,2482.352
node681,3459.9517,2449.8606
node682,3607.4353,2432.676
node683,3754.9893,2434.0344
node684,3893.943,2406.8455
node685,4020.6555,2401.864
node686,4131.959,2400.4553
node687,4249.607,2405.4822
node688,4382.1733,2394.6677
node689,4512.66,2354.2305
node690,4644.8545,2356.22
node691,4785.251,2341.988
node692,4916.708,2346.1294
node693,5037.6846,2332.3503
node694,5186.349,2334.1428
node695,5327.576,2318.1848
node696,5489.8013,2311.9268
node697,5644.8633,2312.6519
node698,5757.3936,2318.203
node699,5900.0947,2321.7048
node700,6056.2456,2339.2158
node701,6198.646,2333.196
node702,6378.0376,2333.08
node703,6518.6763,2327.7144
node704,6682.498,2334.743
node705,6844.2246,2332.2026
node706,7003.088,2334.9082
node707,7159.09,2341.1267
node708,7308.2446,2345.0593
node709,7451.8,2342.6162
node710,7621.256,2321.014
node711,7839.6226,2326.038
node712,8015.024,2306.2778
node713,8160.7935,2297.2183
node714,8462.367,2228.853
node715,478.0284,2535.6438
node716,734.8448,2582.1245
node717,896.8884,2604.3284
node718,1143.6941,2642.536
node719,1335.0931,2655.2527
node720,1518.7762,2666.1372
node721,1691.5504,2673.088
node722,1856.3986,2687.5945
node723,2031.9258,2693.861
node724,2216.7056,2689.2961
node725,2396.0874,2672.2673
node726,2585.5066,2655.2393
node727,2740.2231,2646.3647
node728,2900.8818,2632.6711
node729,3029.8882,2615.081
node730,3181.0244,2591.8804
node731,3303.0044,2572.1155
node732,3441.7112,2559.866
node733,3590.542,2543.4172
node734,3732.882,2541.5889
node735,3884.4023,2516.7915
node736,4024.5195,2530.7124
node737,4136.3022,2515.4958
node738,4254.4507,2521.4714
node739,4385.4062,2513.9834
node740,4506.6973,2500.6091
node741,4650.351,2493.5713
node742,4776.41,2472.3992
node743,4901.177,2460.1914
node744,5040.386,2454.6404
node745,5181.0596,2436.527
node746,5329.105,2421.1736
node747,5490.259,2426.8555
node748,5642.0747,2436.4814
node749,5769.3926,2425.4204
node750,5922.7896,2431.1753
node751,6072.756,2440.205
node752,6243.73,2444.4768
node753,6383.9985,2448.258
node754,6527.5083,2438.1484
node755,6700.457,2449.8018
node756,6867.813,2444.7449
node757,7035.005,2445.8494
node758,7177.247,2444.2817
node759,7327.108,2455.9429
node760,7480.0703,2452.893
node761,7651.732,2441.5474
node762,7861.0527,2427.6658
node763,8061.134,2409.3303
node764,8191.1504,2398.358
node765,8465.945,2352.008
node766,448.9405,2653.5564
node767,711.0049,2693.8796
node768,853.7399,2704.852
node769,1070.6577,2733.3257
node770,1337.1204,2755.1218
node771,1527.7455,2790.4211
node772,1672.0479,2787.9814
node773,1834.9288,2781.1282
node774,1977.7208,2788.4788
node775,2196.6284,2778.9338
node776,2391.2231,2784.568
node777,2552.895,2754.2148
node778,2740.6099,2754.762
node779,2868.9036,2731.4546
node780,3021.6702,2721.948
node781,3149.67,2700.0708
node782,3292.7793,2688.184
node783,3432.2512,2680.4644
node784,3586.25,2659.9246
node785,3723.2805,2646.8008
node786,3890.0745,2640.7415
node787,4005.4292,2653.7961
node788,4127.4736,2633.7786
node789,4260.5894,2634.3733
node790,4360.2495,2621.8875
node791,4511.9243,2628.0845
node792,4640.2197,2608.1814
node793,4771.87,2593.2532
node794,4894.96,2575.3816
node795,5036.799,2568.5264
node796,5159.992,2545.2312
node797,5337.568,2554.194
node798,5482.3716,2533.047
node799,5645.8315,2537.6301
node800,5799.3584,2540.415
node801,5943.6035,2552.8362
node802,6102.0312,2558.9612
node803,6238.4077,2555.3083
node804,6383.3057,2566.2026
node805,6536.822,2556.1538
node806,6711.008,2563.2014
node807,6884.821,2550.4644
node808,7050.0264,2549.8555
node809,7199.5625,2553.8694
node810,7360.093,2560.3499
node811,7501.133,2556.4998
node812,7681.6025,2548.1833
node813,7870.724,2542.4148
node814,8078.3105,2523.2444
node815,8212.188,2504.7446
node816,8502.93,2469.608
node817,429.6978,2771.674
node818,687.3086,2817.4963
node819,842.2421,2842.4646
node820,1052.3015,2843.9216
node821,1315.2876,2849.8442
node822,1503.4391,2873.2341
node823,1661.8833,2883.6494
node824,1800.939,2890.2944
node825,1972.0833,2881.053
node826,2166.794,2879.7556
node827,2362.9736,2869.915
node828,2521.9956,2865.5342
node829,2693.8118,2842.9294
node830,2833.8328,2834.6484
node831,2984.9155,2820.4185
node832,3129.3418,2812.428
node833,3276.6338,2788.619
node834,3422.502,2783.2605
node835,3562.904,2779.4504
node836,3709.5657,2765.08
node837,3869.0752,2770.756
node838,3999.0183,2757.3645
node839,4130.168,2743.9995
node840,4250.971,2747.5803
node841,4379.9224,2733.2524
node842,4503.8706,2738.369
node843,4628.048,2730.4883
node844,4743.8994,2714.8376
node845,4892.228,2702.0483
node846,5019.1465,2681.5083
node847,5167.509,2689.0942
node848,5330.365,2667.3035
node849,5494.8154,2655.0054
node850,5661.874,2655.7454
node851,5795.184,2653.5806
node852,5965.431,2650.547
node853,6109.4062,2661.268
node854,6248.802,2656.95
node855,6399.386,2666.1816
node856,6538.636,2673.6907
node857,6719.614,2677.1448
node858,6885.092,2671.1724
node859,7052.9614,2663.391
node860,7222.2207,2682.5305
node861,7386.304,2667.5898
node862,7512.4824,2668.5303
node863,7672.57,2661.7012
node864,7874.554,2648.0527
node865,8082.103,2645.2717
node866,8229.706,2626.3044
node867,8489.773,2585.8772
node868,378.7476,2884.7598
node869,671.7027,2913.132
node870,811.8916,2947.8645
node871,1010.5498,2960.0205
node872,1387.4147,2963.1133
node873,1494.9103,2976.671
node874,1662.4125,2994.026
node875,1791.9816,2989.094
node876,1936.0988,2986.988
node877,2131.5796,2995.449
node878,2321.4087,2972.79
node879,2499.7166,2971.704
node880,2665.6975,2958.25
node881,2808.2642,2950.5684
node882,2956.6396,2929.942
node883,3095.505,2905.6658
node884,3268.9312,2891.5498
node885,3419.1365,2889.3389
node886,3570.1985,2880.3184
node887,3706.3472,2871.0337
node888,3841.1355,2866.1455
node889,3992.8296,2856.2183
node890,4140.1255,2837.3706
node891,4241.145,2844.0217
node892,4363.1294,2834.352
node893,4488.95,2844.812
node894,4617.9756,2838.5278
node895,4750.2964,2831.901
node896,4874.7964,2812.9417
node897,5013.3745,2792.2083
node898,5175.572,2807.0625
node899,5345.5063,2789.1414
node900,5498.8687,2785.5293
node901,5655.8345,2769.6414
node902,5838.2812,2764.6484
node903,5964.6,2775.3052
node904,6131.0337,2784.6406
node905,6255.0234,2773.4539
node906,6403.093,2762.6304
node907,6567.35,2778.3608
node908,6735.22,2778.0952
node909,6902.4346,2784.4192
node910,7078.7554,2780.6077
node911,7239.771,2766.4106
node912,7385.9463,2768.7502
node913,7539.004,2766.8667
node914,7701.222,2767.1455
node915,7905.3857,2764.1167
node916,8089.0967,2750.9585
node917,8253.602,2752.5361
node918,8539.625,2718.6409
node919,350.1404,2999.0203
node920,639.6866,3054.0166
node921,789.7011,3056.936
node922,995.0663,3070.7727
node923,1196.1898,3118.7595
node924,1471.809,3111.651
node925,1624.5033,3095.374
node926,1770.7686,3087.198
node927,1922.8538,3072.4885
node928,2103.3027,3085.4517
node929,2296.948,3074.1606
node930,2491.7393,3064.915
node931,2639.9768,3053.429
node932,2778.104,3038.1323
node933,2936.129,3020.0513
node934,3081.4976,3005.779
node935,3250.6484,3006.2454
node936,3420.5637,2990.2898
node937,3569.4705,2978.052
node938,3712.4785,2969.838
node939,3861.059,2973.6714
node940,3988.9316,2974.0696
node941,4103.7676,2958.7034
node942,4235.5503,2949.579
node943,4368.9546,2938.104
node944,4483.2383,2934.0193
node945,4609.5815,2940.2153
node946,4736.215,2927.28
node947,4869.3286,2933.7136
node948,5026.5376,2922.2373
node949,5163.336,2927.2646
node950,5332.4263,2912.7554
node951,5503.956,2898.994
node952,5661.9404,2877.64
node953,5835.985,2887.8062
node954,5983.527,2878.8772
node955,6133.1777,2878.2969
node956,6277.794,2874.971
node957,6422.217,2880.5193
node958,6579.1074,2887.1206
node959,6727.84,2884.2034
node960,6909.0225,2891.5918
node961,7079.6074,2891.6152
node962,7217.649,2882.3843
node963,7389.897,2883.08
node964,7540.3506,2892.7805
node965,7707.5127,2883.0964
node966,7909.5415,2874.505
node967,8116.165,2865.255
node968,8259.353,2868.1575
node969,8552.984,2842.7642
node970,297.0736,3103.0127
node971,629.4385,3157.8271
node972,771.5968,3178.586
node973,997.0529,3196.1882
node974,1194.6372,3200.5835
node975,1455.031,3222.6567
node976,1593.0743,3210.8984
node977,1738.4521,3201.1838
node978,1912.0793,3189.7585
node979,2089.705,3191.04
