,x,y
node112,8003.852,1368.1177
node113,772.786,1781.8528
node114,1127.1832,1930.9792
node115,1514.0238,2039.724
node116,1846.4406,2066.2803
node117,2155.4695,2070.1785
node118,2478.588,2046.9346
node119,2794.6167,2004.0016
node120,3059.5913,1955.7288
node121,3306.602,1904.5768
node122,3542.2727,1860.6312
node123,3746.1309,1825.232
node124,3954.1787,1793.7823
node125,4221.291,1779.0132
node126,4427.887,1753.7114
node127,4636.2974,1744.8848
node128,4854.837,1727.0435
node129,5101.9404,1701.3984
node130,5358.888,1664.7881
node131,5621.571,1630.9689
node132,5868.8257,1625.7649
node133,6140.5693,1615.9651
node134,6372.4673,1631.0481
node135,6618.7754,1661.9163
node136,6893.7793,1683.6772
node137,7171.539,1695.16
node138,7446.0415,1682.8286
node139,7803.9434,1658.6376
node140,8135.554,1571.0211
node141,663.7002,1986.3344
node142,1049.6711,2120.2864
node143,1435.2755,2182.8918
node144,1764.1877,2229.543
node145,2087.7124,2238.7925
node146,2409.8123,2227.8486
node147,2741.1062,2194.8074
node148,3031.105,2147.5957
node149,3270.5508,2094.441
node150,3502.49,2048.529
node151,3733.2444,2012.176
node152,3958.3708,1994.4716
node153,4200.221,1982.2098
node154,4415.2964,1953.6707
node155,4634.7686,1943.7032
node156,4869.387,1936.8997
node157,5109.0366,1926.6584
node158,5362.58,1906.6292
node159,5620.786,1889.5016
node160,5893.0117,1879.9814
node161,6165.7183,1856.203
node162,6435.642,1854.0013
node163,6691.674,1873.763
node164,6974.9575,1900.3975
node165,7259.1934,1900.6573
node166,7548.0913,1908.9772
node167,7909.4346,1866.4327
node168,8249.459,1775.101
node169,599.4818,2211.2046
node170,966.9377,2314.8462
node171,1365.3364,2376.3708
node172,1719.0126,2412.066
node173,2023.3586,2426.479
node174,2361.2495,2410.8403
node175,2675.0625,2382.3506
node176,2973.975,2349.7007
node177,3229.9968,2312.7747
node178,3466.7468,2270.2424
node179,3710.776,2225.7676
node180,3943.4175,2206.236
node181,4180.459,2190.051
node182,4409.5127,2163.1304
node183,4641.7817,2139.277
node184,4878.0454,2128.5908
node185,5129.9907,2119.9612
node186,5392.5376,2118.4536
node187,5645.1445,2123.0393
node188,5903.9565,2108.946
node189,6179.7544,2099.7107
node190,6479.274,2089.4092
node191,6758.791,2104.9019
node192,7042.063,2120.9534
node193,7332.1914,2112.1191
node194,7629.5625,2120.4385
node195,7983.219,2092.1123
node196,8327.019,2006.0386
node197,555.7682,2436.8809
node198,931.3356,2517.0515
node199,1312.863,2563.7625
node200,1660.4376,2594.2722
node201,1973.273,2612.9404
node202,2307.5076,2593.4932
node203,2624.5347,2559.089
node204,2919.307,2543.2627
node205,3182.1694,2503.106
node206,3409.4775,2461.6982
node207,3677.252,2429.8513
node208,3942.2708,2408.6763
node209,4168.3066,2398.9802
node210,4400.452,2385.471
node211,4646.866,2354.5889
node212,4888.5464,2345.835
node213,5145.5757,2329.052
node214,5420.893,2316.0552
node215,5681.2856,2320.8352
node216,5933.7656,2325.6423
node217,6212.289,2338.6118
node218,6510.1333,2328.632
node219,6811.1914,2327.6677
node220,7091.8154,2338.3132
node221,7385.407,2334.8254
node222,7707.7705,2322.8955
node223,8022.733,2308.5088
node224,8378.023,2246.8293
node225,503.1493,2645.1738
node226,884.0071,2713.2175
node227,1257.3558,2734.5798
node228,1599.5443,2796.298
node229,1923.7382,2791.9314
node230,2226.7104,2771.3489
node231,2562.5676,2750.92
node232,2863.3066,2724.3984
node233,3121.3813,2687.464
node234,3379.444,2661.5945
node235,3653.1553,2649.774
node236,3938.2512,2633.4277
node237,4181.7754,2622.0293
node238,4386.9673,2610.29
node239,4628.3647,2583.0588
node240,4868.787,2565.9392
node241,5112.2227,2534.2075
node242,5421.606,2519.0984
node243,5694.0356,2524.392
node244,5975.8623,2534.263
node245,6242.866,2545.121
node246,6521.057,2538.4868
node247,6844.618,2529.6228
node248,7134.317,2531.2524
node249,7434.3174,2534.0596
node250,7744.9546,2531.9268
node251,8078.0703,2505.6377
node252,8433.699,2466.4373
node253,455.6446,2858.6602
node254,811.056,2914.7107
node255,1191.3397,2924.5098
node256,1575.0935,2964.1912
node257,1857.2468,2977.0095
node258,2202.1692,2964.1277
node259,2525.7837,2930.5337
node260,2809.7937,2907.797
node261,3077.6785,2877.5881
node262,3365.7957,2854.7422
node263,3637.3447,2839.924
node264,3905.268,2829.2766
node265,4164.415,2811.721
node266,4383.788,2803.3452
node267,4611.5337,2793.4202
node268,4844.2935,2784.599
node269,5114.7144,2753.649
node270,5420.9834,2742.7207
node271,5708.8926,2724.3247
node272,5992.9126,2734.386
node273,6267.255,2737.3567
node274,6556.2705,2746.8914
node275,6856.7866,2741.8958
node276,7155.3823,2740.1738
node277,7462.632,2731.675
node278,7765.267,2730.924
node279,8088.3145,2722.881
node280,8461.952,2690.2776
node281,396.2368,3079.5432
node282,784.1982,3121.0398
node283,1131.0815,3168.9595
node284,1535.754,3155.6409
node285,1822.7625,3154.349
node286,2155.3657,3138.038
node287,2485.457,3120.4822
node288,2771.7976,3084.5083
node289,3054.4922,3074.223
node290,3336.9746,3049.442
node291,3633.758,3031.9204
node292,3910.3992,3023.5117
node293,4145.9062,3007.335
node294,4381.017,2996.3147
node295,4604.3696,2983.7615
node296,4833.2407,2984.0261
node297,5100.146,2978.2493
node298,5403.435,2966.8923
node299,5709.271,2952.7651
node300,6008.5903,2932.3005
node301,6282.074,2937.0774
node302,6569.364,2930.2493
node303,6884.8706,2929.6208
node304,7161.7783,2933.0715
node305,7460.9375,2934.4172
node306,7772.684,2934.7737
node307,8113.322,2930.0276
node308,8482.827,2927.367
node309,371.032,3310.1748
node310,778.7715,3323.8435
node311,1149.7908,3356.057
node312,1471.9133,3347.4788
node313,1776.4377,3340.8547
node314,2119.2578,3320.5178
node315,2445.4546,3311.3262
node316,2730.5718,3289.2512
node317,3036.4783,3281.612
node318,3334.234,3250.2656
node319,3628.6792,3238.6348
node320,3891.777,3215.6423
node321,4128.1323,3192.363
node322,4366.536,3187.7915
node323,4601.012,3182.11
node324,4848.314,3181.635
node325,5102.822,3188.3335
node326,5374.875,3188.1868
node327,5689.9688,3150.6794
node328,5999.5996,3139.377
node329,6279.1064,3135.3
node330,6574.485,3128.8062
node331,6877.5566,3130.5098
node332,7157.636,3124.0667
node333,7473.4614,3123.4182
node334,7784.904,3130.8037
node335,8126.9536,3137.1519
node336,8481.647,3156.919
node337,347.5754,3551.4153
node338,752.7678,3562.5244
node339,1136.9174,3541.5933
node340,1457.8738,3531.2563
node341,1747.6012,3518.8289
node342,2095.2493,3507.6863
node343,2426.5623,3497.9895
node344,2709.394,3485.4924
node345,3024.2483,3478.3533
node346,3317.146,3457.9084
node347,3614.6316,3442.5583
node348,3867.7407,3423.246
node349,4091.4124,3404.352
node350,4351.489,3401.3423
node351,4591.473,3402.3296
node352,4848.91,3381.9
node353,5098.0293,3378.0183
node354,5357.396,3378.874
node355,5661.943,3352.5547
node356,5973.518,3337.2332
node357,6259.5137,3326.2815
node358,6561.824,3317.8481
node359,6844.407,3308.9602
node360,7139.1895,3303.7742
node361,7465.614,3322.7856
node362,7785.268,3329.1028
node363,8123.207,3344.6062
node364,8474.739,3381.5183
node365,355.346,3788.1028
node366,725.7239,3782.6584
node367,1086.3849,3741.7483
node368,1435.8733,3718.6492
node369,1763.5114,3708.3547
node370,2091.188,3695.3164
node371,2422.993,3692.7576
node372,2691.3538,3679.589
node373,3009.7144,3667.2163
node374,3320.2761,3658.5876
node375,3599.2231,3649.639
node376,3842.6309,3635.13
node377,4082.1743,3619.0032
node378,4357.2554,3616.2637
node379,4579.8926,3614.74
node380,4825.8125,3592.0027
node381,5095.5337,3577.414
node382,5337.4756,3560.9604
node383,5611.973,3540.8547
node384,5938.606,3517.4631
node385,6226.59,3502.6577
node386,6518.355,3489.7937
node387,6807.224,3481.483
node388,7107.1113,3484.152
node389,7445.8086,3507.631
node390,7761.935,3533.9587
node391,8103.844,3562.9124
node392,8454.223,3610.7725
node393,362.2431,4007.478
node394,731.1514,3967.4675
node395,1079.9906,3942.5808
node396,1438.2152,3917.6997
node397,1769.5906,3900.1992
node398,2096.1094,3881.81
node399,2416.5447,3883.4863
node400,2699.375,3880.473
node401,3006.346,3869.3464
node402,3309.7334,3855.1328
node403,3588.8008,3840.9355
node404,3835.6897,3834.9329
node405,4086.0327,3832.194
node406,4357.587,3826.3784
node407,4571.6816,3810.286
node408,4799.689,3792.0037
node409,5049.754,3771.3347
node410,5285.7686,3754.144
node411,5575.6997,3724.8533
node412,5892.461,3692.0027
node413,6165.635,3674.0603
node414,6475.1797,3668.784
node415,6792.3423,3647.5864
node416,7074.372,3673.224
node417,7392.8086,3696.71
node418,7720.2393,3732.1643
node419,8058.1367,3771.7776
node420,8383.734,3837.589
node421,391.6678,4227.7124
node422,764.4458,4174.57
node423,1120.7749,4144.7046
node424,1460.9369,4110.142
node425,1782.8502,4083.7212
node426,2110.4465,4069.5369
node427,2440.8435,4068.2727
node428,2709.6704,4066.007
node429,3000.259,4058.208
node430,3303.1165,4044.1843
node431,3582.6013,4021.5967
node432,3837.044,4021.9097
node433,4092.4893,4027.07
node434,4339.8286,4026.7112
node435,4555.9023,4004.1052
node436,4784.8164,3997.55
node437,5010.2324,3971.047
node438,5249.613,3941.1191
node439,5530.842,3910.7224
node440,5842.719,3879.309
node441,6124.076,3864.0037
node442,6402.8354,3845.4917
node443,6755.448,3827.65
node444,7064.2705,3847.5647
node445,7354.437,3882.2104
node446,7659.0103,3915.4355
node447,8002.084,3977.7288
node448,8318.371,4064.1165
node449,470.7845,4443.0317
node450,831.9476,4377.063
node451,1170.229,4339.7383
node452,1498.3638,4301.5176
node453,1820.519,4279.3384
node454,2135.6821,4290.834
node455,2474.4268,4257.8813
node456,2748.8845,4251.0835
node457,3004.3357,4254.174
node458,3282.9934,4228.429
node459,3570.8264,4205.052
node460,3849.297,4195.483
node461,4119.001,4192.4585
node462,4341.1895,4183.5854
node463,4533.804,4166.9487
node464,4751.816,4151.6685
node465,4958.855,4134.446
node466,5202.799,4099.794
node467,5504.7876,4086.658
node468,5802.7876,4065.9124
node469,6067.052,4046.889
node470,6361.6655,4030.2117
node471,6696.804,4026.572
node472,7017.41,4031.0935
node473,7312.928,4062.7856
node474,7597.8174,4100.6895
node475,7932.8184,4182.6875
node476,8216.816,4266.693
node477,564.9922,4665.556
node478,908.4807,4582.346
node479,1231.0793,4539.13
node480,1540.0969,4499.902
node481,1867.1462,4478.0977
node482,2185.0405,4477.232
node483,2487.5613,4459.546
node484,2772.3179,4442.3916
node485,3006.8713,4427.8022
node486,3262.649,4412.7026
node487,3562.234,4395.4136
node488,3843.4363,4374.8486
node489,4106.227,4357.943
node490,4324.8213,4328.705
node491,4495.731,4313.544
node492,4729.0376,4296.946
node493,4917.2236,4285.068
node494,5155.8677,4285.492
node495,5465.5537,4265.1533
node496,5742.0835,4244.0337
node497,5998.2744,4233.5933
node498,6294.5835,4234.3975
node499,6642.834,4208.2124
node500,6956.4414,4219.1826
node501,7247.2256,4240.0244
node502,7524.738,4288.516
node503,7864.4463,4381.587
node504,8130.49,4478.3496
node505,628.9306,4887.628
node506,969.9042,4785.3994
node507,1295.6222,4726.301
node508,1601.1768,4691.349
node509,1923.2228,4678.19
node510,2237.8845,4654.0474
node511,2497.549,4640.507
node512,2751.145,4622.5146
node513,3018.8503,4603.667
node514,3273.7656,4602.434
node515,3543.5747,4596.7334
node516,3798.996,4581.53
node517,4053.988,4576.2515
node518,4300.65,4532.187
node519,4505.516,4496.3037
node520,4705.8374,4473.531
node521,4911.5747,4466.607
node522,5177.5244,4475.844
node523,5427.875,4450.8735
node524,5671.9316,4414.4473
node525,5933.857,4378.058
node526,6244.177,4368.5215
node527,6519.7607,4398.5664
node528,6862.0874,4405.3896
node529,7150.5566,4428.951
node530,7426.884,4471.292
node531,7754.95,4545.447
node532,8009.347,4649.6826
node533,702.6454,5088.9653
node534,1023.2404,4984.492
node535,1369.1543,4910.843
node536,1658.7278,4877.8687
node537,1975.396,4851.795
node538,2245.6646,4835.2085
node539,2506.3232,4812.997
node540,2755.5334,4802.2603
node541,3031.6008,4798.279
node542,3306.3447,4794.1895
node543,3553.8591,4796.871
node544,3799.5515,4772.9136
node545,4029.63,4765.0503
node546,4258.5684,4732.2
node547,4454.026,4704.7026
node548,4684.934,4711.7764
node549,4937.9966,4670.9727
node550,5161.4434,4629.1807
node551,5378.2905,4609.8477
node552,5619.1475,4591.912
node553,5868.953,4582.3794
node554,6205.5356,4563.8765
node555,6479.311,4577.8296
node556,6779.94,4580.7173
node557,7054.09,4604.1543
node558,7317.782,4635.2695
node559,7645.887,4708.7153
node560,7895.891,4815.694
node561,800.754,5277.7563
node562,1111.6158,5171.5586
node563,1441.4943,5089.731
node564,1724.5201,5060.3237
node565,2017.9937,5025.3403
node566,2269.6396,5016.194
node567,2509.4114,5009.2236
node568,2808.148,4993.1265
node569,3062.9036,4995.497
node570,3338.2085,5011.279
node571,3571.4636,4999.708
node572,3786.1975,4949.537
node573,4018.8103,4931.649
node574,4213.889,4903.067
node575,4468.384,4921.8574
node576,4700.5825,4939.563
node577,4885.5205,4909.076
node578,5100.424,4875.4404
node579,5341.3335,4851.0713
node580,5600.0234,4806.455
node581,5845.588,4800.264
node582,6137.3364,4797.581
node583,6394.945,4771.745
node584,6687.709,4766.6357
node585,6950.9897,4775.066
node586,7185.5703,4806.937
node587,7458.727,4883.3735
node588,7791.05,5026.284
node589,921.7836,5464.684
node590,1210.6041,5350.729
node591,1530.3364,5264.6807
node592,1803.0034,5242.022
node593,2073.4421,5228.088
node594,2321.4612,5220.9365
node595,2564.9746,5235.3843
node596,2858.699,5239.116
node597,3085.3774,5250.4355
node598,3357.0356,5240.226
node599,3545.1404,5223.4326
node600,3785.4175,5237.9595
node601,4016.09,5211.8057
node602,4240.0127,5185.373
node603,4474.2744,5189.943
node604,4662.323,5142.916
node605,4880.8823,5137.0127
node606,5082.7627,5122.6826
node607,5283.561,5129.4775
node608,5519.9624,5065.527
node609,5806.2754,5017.7847
node610,6102.3584,5032.99
node611,6310.4526,4952.264
node612,6594.162,4966.7954
node613,6846.3193,4972.7334
node614,7075.68,4982.879
node615,7319.574,5050.381
node616,7576.3154,5195.6987
node617,1043.12,5635.224
node618,1316.5603,5522.473
node619,1625.7468,5441.466
node620,1903.1102,5427.548
node621,2147.4773,5435.419
node622,2386.0698,5434.687
node623,2626.0364,5454.646
node624,2874.1472,5482.7617
node625,3093.192,5513.4663
node626,3358.252,5474.644
node627,3584.9373,5493.699
node628,3793.9795,5533.063
node629,4004.2712,5527.774
node630,4219.9326,5489.85
node631,4425.561,5424.683
node632,4649.277,5404.296
node633,4856.6216,5405.309
node634,5050.9487,5376.689
node635,5279.7236,5352.187
node636,5491.993,5284.8535
node637,5711.153,5261.457
node638,5987.0923,5200.0293
node639,6251.403,5179.5425
node640,6509.688,5175.8735
node641,6717.2896,5157.5728
node642,6948.6606,5154.0215
node643,7194.658,5216.376
node644,7387.466,5324.6943
node645,1184.7698,5780.555
node646,1441.2828,5675.2036
node647,1722.2614,5620.9365
node648,1985.1882,5603.975
node649,2219.716,5617.9907
node650,2453.6,5645.0713
node651,2684.449,5678.779
node652,2907.436,5716.4478
node653,3135.515,5735.7153
node654,3357.7588,5753.876
node655,3565.6936,5759.538
node656,3789.6997,5755.8013
node657,3989.4507,5745.9526
node658,4200.3794,5728.7715
node659,4442.109,5702.2505
node660,4657.233,5670.3364
node661,4854.342,5642.448
node662,5038.502,5615.8833
node663,5238.0425,5597.2104
node664,5451.3193,5540.3687
node665,5662.716,5513.182
node666,5927.887,5472.4526
node667,6171.677,5437.777
node668,6388.078,5383.0786
node669,6594.453,5346.204
node670,6831.683,5346.379
node671,7080.7393,5390.461
node672,7290.6606,5472.145
node673,1332.4924,5910.577
node674,1568.0771,5822.046
node675,1817.0696,5812.0054
node676,2062.6982,5804.706
node677,2301.362,5812.2075
node678,2514.658,5853.1187
node679,2727.614,5887.1094
node680,2952.2046,5937.877
node681,3164.352,5971.21
node682,3369.8335,6002.817
node683,3587.5403,6018.8687
node684,3799.5513,6023.189
node685,4000.1008,6018.1846
node686,4197.3154,6002.016
node687,4411.86,5979.4375
node688,4626.199,5926.428
node689,4850.315,5853.4995
node690,5037.5674,5824.4805
node691,5222.12,5796.626
node692,5424.5825,5755.758
node693,5641.0566,5723.7344
node694,5879.4966,5682.549
node695,6097.1562,5635.283
node696,6299.243,5576.993
node697,6498.293,5540.9727
node698,6736.492,5528.624
node699,6973.2856,5534.428
node700,7184.3193,5605.584
node701,1468.6367,6041.2056
node702,1698.1456,5972.5063
node703,1916.0532,5987.722
node704,2122.8528,6023.9863
node705,2355.5044,6057.052
node706,2562.654,6088.6343
node707,2768.7554,6135.8037
node708,2980.2493,6166.321
node709,3187.4048,6196.214
node710,3386.9011,6232.2715
node711,3594.0293,6242.0254
node712,3805.6147,6242.9927
node713,4004.494,6239.326
node714,4199.106,6241.3887
node715,4412.0215,6234.3706
node716,4612.701,6186.295
node717,4829.3765,6112.008
node718,5027.98,6046.033
node719,5222.288,5994.543
node720,5424.7954,5965.8438
node721,5645.8193,5939.6855
node722,5849.121,5893.508
node723,6042.2886,5838.997
node724,6234.1035,5778.6826
node725,6437.858,5738.665
node726,6648.533,5700.422
node727,6860.8696,5669.8843
node728,7070.2993,5725.9985
node729,1571.2946,6183.1055
node730,1793.183,6140.6543
node731,2005.5718,6181.507
node732,2201.1519,6233.759
node733,2397.4204,6289.778
node734,2591.871,6331.5693
node735,2784.0464,6393.474
node736,2974.4128,6444.2637
node737,3182.24,6478.0464
node738,3388.41,6511.997
node739,3593.1191,6512.7524
node740,3806.8433,6529.8027
node741,4008.6487,6532.4146
node742,4209.5996,6527.0063
node743,4417.6826,6526.066
node744,4622.115,6495.3794
node745,4840.578,6424.246
node746,5045.348,6286.0884
node747,5247.254,6207.6147
node748,5436.354,6214.039
node749,5654.782,6204.287
node750,5848.1475,6166.737
node751,6036.919,6112.4824
node752,6223.238,6033.7637
node753,6390.395,5964.4434
node754,6566.1157,5891.338
node755,6759.9,5839.4287
node756,6958.4834,5834.475
node757,1679.3052,6315.7627
node758,1854.415,6348.585
node759,2019.6667,6424.028
node760,2195.974,6487.505
node761,2377.7854,6537.7637
node762,2571.6147,6585.199
node763,2766.9626,6637.116
node764,2954.387,6704.219
node765,3165.712,6739.608
node766,3381.3855,6771.014
node767,3585.1135,6774.78
node768,3798.8508,6784.2446
node769,4009.154,6793.791
node770,4220.0933,6792.6807
node771,4446.891,6788.689
node772,4676.3667,6773.8994
node773,4876.6943,6690.5386
node774,5048.2026,6531.5386
node775,5283.592,6428.8965
node776,5491.7534,6443.247
node777,5689.247,6470.917
node778,5883.957,6432.9717
node779,6066.1245,6368.499
node780,6244.672,6270.328
node781,6402.8384,6172.028
node782,6563.4937,6092.186
node783,6710.203,6013.375
node784,6864.112,5954.292
