,x,y
node76,860.5484,1668.9209
node77,1306.8392,1908.6746
node78,1669.3843,1932.56
node79,2014.0072,1972.4906
node80,2342.1345,1962.4188
node81,2714.893,1907.1237
node82,3040.3135,1848.3033
node83,3301.7517,1767.2162
node84,3553.0095,1724.891
node85,3781.0857,1679.1656
node86,4003.9473,1606.0442
node87,4282.0776,1610.7856
node88,4501.608,1626.0087
node89,4743.072,1594.806
node90,5016.891,1565.928
node91,5302.498,1527.5625
node92,5605.3237,1481.6172
node93,5891.643,1474.1144
node94,6170.5317,1476.9537
node95,6430.264,1497.0989
node96,6710.7485,1523.8778
node97,7014.5938,1559.5367
node98,7319.172,1563.1813
node99,7649.5474,1553.0844
node100,8062.975,1451.1083
node101,702.6299,1887.6566
node102,1205.652,2083.698
node103,1532.3577,2124.2021
node104,1923.0806,2150.1973
node105,2288.4648,2159.708
node106,2638.14,2109.086
node107,2987.8452,2063.7551
node108,3266.6052,2021.6486
node109,3529.8347,1964.0225
node110,3757.0256,1914.7697
node111,4003.1973,1893.1993
node112,4272.568,1881.018
node113,4509.6235,1859.3094
node114,4759.638,1833.1788
node115,5031.9517,1830.1152
node116,5329.232,1800.8354
node117,5609.295,1771.8668
node118,5903.3564,1753.1654
node119,6211.9697,1725.1836
node120,6484.7544,1752.9242
node121,6775.4697,1781.3422
node122,7090.3936,1798.7552
node123,7403.764,1810.5345
node124,7755.881,1799.5186
node125,8205.2705,1682.856
node126,612.273,2140.6245
node127,1087.7886,2276.9836
node128,1456.1554,2309.8752
node129,1847.2974,2352.5522
node130,2215.8088,2350.7263
node131,2579.9517,2326.6287
node132,2917.9097,2283.2444
node133,3202.3433,2240.8052
node134,3472.494,2198.3196
node135,3753.141,2169.379
node136,4013.743,2140.3628
node137,4271.566,2114.785
node138,4524.333,2078.9175
node139,4785.931,2060.7324
node140,5051.168,2047.8549
node141,5342.3374,2035.4526
node142,5628.254,2040.0206
node143,5920.845,2017.8512
node144,6235.9634,1999.5673
node145,6551.448,1985.94
node146,6852.583,2031.4958
node147,7171.0513,2038.7208
node148,7514.66,2039.9628
node149,7859.8486,2044.2205
node150,8294.455,1939.7664
node151,549.8794,2393.0093
node152,1030.2468,2479.1653
node153,1380.3049,2523.4841
node154,1777.446,2554.056
node155,2130.632,2562.9968
node156,2505.8252,2534.0825
node157,2848.1858,2509.1165
node158,3152.0847,2470.1213
node159,3418.376,2417.972
node160,3721.892,2382.2197
node161,3999.314,2360.1924
node162,4250.5415,2352.928
node163,4517.7056,2312.4165
node164,4787.829,2300.5378
node165,5068.9604,2289.7258
node166,5369.775,2265.4958
node167,5667.39,2261.256
node168,5937.9053,2276.4138
node169,6267.4194,2283.6462
node170,6609.8945,2274.348
node171,6916.636,2284.1118
node172,7247.28,2290.83
node173,7598.3374,2281.8057
node174,7928.1055,2280.8918
node175,8386.737,2188.4248
node176,500.676,2626.1482
node177,970.6308,2710.956
node178,1346.2631,2746.024
node179,1728.429,2767.794
node180,2058.4846,2752.5083
node181,2443.7468,2749.5652
node182,2812.1443,2721.7026
node183,3077.107,2677.7603
node184,3378.7207,2648.3708
node185,3686.5308,2625.3093
node186,3985.8467,2610.3662
node187,4259.93,2600.9646
node188,4516.0557,2572.5586
node189,4780.7114,2550.676
node190,5051.289,2520.1064
node191,5397.8477,2491.108
node192,5690.702,2495.8948
node193,6011.011,2505.5947
node194,6301.7104,2519.553
node195,6631.5093,2507.4685
node196,6965.58,2508.3608
node197,7290.826,2509.1865
node198,7655.817,2511.3765
node199,7971.663,2501.1414
node200,8423.634,2445.0474
node201,454.066,2861.002
node202,912.5748,2939.0334
node203,1330.2177,2944.558
node204,1678.7286,2971.535
node205,2012.1224,2975.6165
node206,2375.1506,2951.3442
node207,2743.733,2938.5034
node208,3050.8784,2894.2751
node209,3367.3965,2861.3267
node210,3668.6655,2850.0908
node211,3962.1667,2823.7407
node212,4237.9014,2806.481
node213,4493.2793,2802.42
node214,4743.1597,2797.3108
node215,5041.9478,2754.307
node216,5377.5854,2752.123
node217,5702.7036,2723.292
node218,6021.014,2732.7183
node219,6325.589,2737.6296
node220,6683.3784,2745.2722
node221,7005.056,2740.1084
node222,7329.7847,2725.8716
node223,7692.1377,2730.1233
node224,8002.704,2738.0352
node225,8467.16,2695.152
node226,375.7549,3109.028
node227,868.4521,3172.7834
node228,1196.4928,3205.4434
node229,1629.6101,3187.532
node230,1982.2124,3175.8228
node231,2338.0283,3162.845
node232,2679.1526,3135.373
node233,3009.817,3111.1538
node234,3327.2954,3083.1396
node235,3671.3176,3067.593
node236,3957.9795,3053.575
node237,4218.078,3038.2612
node238,4486.4683,3014.4075
node239,4760.087,3005.3555
node240,5033.6294,3008.5676
node241,5347.0986,2985.5115
node242,5697.457,2994.3174
node243,6042.0605,2955.4438
node244,6350.317,2959.3894
node245,6674.356,2949.924
node246,7032.0103,2933.837
node247,7353.4985,2951.0442
node248,7704.232,2959.42
node249,8020.8086,2968.2341
node250,8487.047,2956.38
node251,362.9559,3375.3777
node252,869.4193,3400.7725
node253,1222.4008,3405.0012
node254,1595.7812,3404.4863
node255,1920.2798,3389.0063
node256,2297.3047,3380.9631
node257,2626.755,3362.6963
node258,2972.434,3342.0461
node259,3306.003,3321.8862
node260,3638.0525,3301.598
node261,3938.3745,3274.0806
node262,4215.454,3235.8992
node263,4464.988,3233.7212
node264,4765.2915,3239.7634
node265,5045.5386,3238.2827
node266,5329.687,3237.3286
node267,5658.997,3202.3772
node268,6010.653,3182.3528
node269,6334.352,3176.1519
node270,6692.0195,3163.558
node271,7008.6206,3160.346
node272,7335.2,3163.4753
node273,7719.784,3173.7039
node274,8028.2134,3194.834
node275,8466.03,3207.101
node276,354.522,3644.8115
node277,845.963,3656.0803
node278,1184.5598,3620.5637
node279,1582.6215,3602.8037
node280,1919.7026,3613.2815
node281,2290.8906,3585.579
node282,2616.2493,3577.504
node283,2965.8193,3554.5413
node284,3288.8372,3536.4185
node285,3633.446,3530.324
node286,3915.7964,3504.8032
node287,4178.123,3476.306
node288,4471.7744,3485.9656
node289,4751.993,3468.1936
node290,5036.0493,3460.956
node291,5327.865,3455.742
node292,5651.3237,3429.992
node293,6001.927,3394.2827
node294,6305.6157,3381.245
node295,6660.117,3361.7644
node296,6977.733,3359.2937
node297,7316.114,3375.2832
node298,7684.06,3385.8352
node299,8006.212,3420.852
node300,8479.876,3460.636
node301,351.0158,3893.3557
node302,802.3368,3867.6223
node303,1161.4196,3852.6753
node304,1557.1382,3831.045
node305,1924.8217,3819.87
node306,2300.3247,3804.536
node307,2600.9734,3785.993
node308,2966.1555,3783.032
node309,3307.9602,3758.8188
node310,3614.368,3742.5845
node311,3894.19,3731.8733
node312,4187.7866,3725.276
node313,4466.2456,3711.4211
node314,4727.237,3695.3372
node315,5009.1787,3687.7988
node316,5278.766,3658.2131
node317,5606.1743,3630.484
node318,5957.7534,3602.1587
node319,6261.5337,3574.3032
node320,6628.0015,3557.5344
node321,6947.895,3571.5168
node322,7304.0,3587.1067
node323,7674.2666,3605.3416
node324,7985.2153,3638.663
node325,8437.351,3721.1768
node326,368.0698,4158.711
node327,834.3014,4083.3865
node328,1177.7418,4073.3508
node329,1580.7174,4035.4812
node330,1925.5216,4020.473
node331,2315.0586,4014.4805
node332,2626.3992,4009.6685
node333,2968.6184,3993.084
node334,3302.8564,3984.215
node335,3611.5725,3955.8828
node336,3895.619,3943.7463
node337,4184.5273,3961.4907
node338,4440.2393,3929.6533
node339,4694.857,3919.5195
node340,4965.0796,3909.5312
node341,5247.113,3869.4216
node342,5560.3135,3835.6365
node343,5892.756,3798.0825
node344,6222.607,3778.128
node345,6591.342,3747.8372
node346,6938.163,3767.7725
node347,7257.8306,3798.8228
node348,7623.7793,3842.1404
node349,7922.4966,3876.4775
node350,8344.503,3975.0024
node351,443.3708,4403.9575
node352,908.8713,4305.874
node353,1232.0428,4283.744
node354,1592.6799,4255.0415
node355,1933.9893,4244.7026
node356,2376.6853,4228.9463
node357,2669.98,4214.7915
node358,2966.615,4213.092
node359,3296.4165,4190.8535
node360,3611.6333,4161.621
node361,3908.6123,4155.5933
node362,4204.48,4150.071
node363,4446.0073,4140.593
node364,4699.786,4121.9976
node365,4911.607,4091.95
node366,5191.565,4060.6675
node367,5521.5767,4035.1248
node368,5845.029,4011.2148
node369,6146.969,3980.8513
node370,6506.562,3980.0527
node371,6876.273,3984.9712
node372,7205.8984,3999.6616
node373,7556.6206,4047.86
node374,7862.0054,4107.042
node375,8245.276,4209.006
node376,558.4362,4645.5967
node377,978.0121,4548.5205
node378,1283.721,4510.7856
node379,1655.9543,4477.9595
node380,2011.5992,4454.1533
node381,2370.6592,4438.1494
node382,2697.2231,4433.092
node383,2981.5698,4411.3447
node384,3264.0493,4394.166
node385,3587.4055,4374.1987
node386,3913.016,4359.382
node387,4195.632,4329.717
node388,4430.143,4307.916
node389,4687.953,4280.1904
node390,4885.142,4265.387
node391,5132.2563,4239.8076
node392,5456.0264,4221.6685
node393,5778.8843,4209.7466
node394,6064.9463,4194.8467
node395,6398.1396,4176.461
node396,6790.1577,4180.314
node397,7144.0625,4204.6846
node398,7460.209,4249.0557
node399,7788.242,4320.3843
node400,8137.696,4448.8535
node401,624.7362,4895.827
node402,1053.6891,4769.6064
node403,1359.7146,4721.3926
node404,1732.636,4685.179
node405,2075.3494,4664.8306
node406,2394.322,4643.567
node407,2685.9014,4628.311
node408,2987.8281,4604.8877
node409,3268.2598,4605.7114
node410,3586.505,4596.231
node411,3853.1208,4567.452
node412,4164.5015,4583.5566
node413,4408.7427,4485.3413
node414,4631.9023,4488.1445
node415,4857.928,4461.212
node416,5159.3755,4470.744
node417,5440.9976,4445.234
node418,5700.5312,4405.2017
node419,6001.3423,4365.685
node420,6362.03,4370.8857
node421,6742.49,4410.802
node422,7027.9634,4419.9546
node423,7362.988,4460.722
node424,7691.534,4513.4946
node425,8009.7114,4643.2876
node426,715.578,5122.631
node427,1125.4,4971.044
node428,1439.8352,4928.439
node429,1793.6663,4887.7812
node430,2110.9927,4858.723
node431,2406.7158,4850.7974
node432,2697.2244,4823.9717
node433,3010.1753,4822.7886
node434,3315.774,4818.7173
node435,3580.5657,4803.5044
node436,3862.7668,4790.2437
node437,4110.067,4776.5264
node438,4367.6484,4735.5654
node439,4586.1685,4714.4893
node440,4880.556,4704.2065
node441,5111.0234,4648.449
node442,5364.1147,4622.7075
node443,5657.076,4616.5635
node444,5955.8447,4614.002
node445,6330.782,4614.331
node446,6638.279,4599.0986
node447,6926.7026,4624.011
node448,7238.036,4646.818
node449,7531.9473,4681.707
node450,7877.019,4833.442
node451,843.5419,5326.052
node452,1223.2493,5168.206
node453,1518.5463,5121.5312
node454,1863.8508,5089.947
node455,2159.022,5064.701
node456,2429.4404,5052.4995
node457,2717.1833,5065.691
node458,3024.949,5065.1436
node459,3355.2742,5066.9526
node460,3591.36,5029.1426
node461,3841.3647,5008.099
node462,4102.3027,4969.643
node463,4346.121,4990.689
node464,4615.3804,4980.052
node465,4826.6367,4951.7
node466,5059.353,4936.108
node467,5337.342,4902.4756
node468,5621.598,4888.836
node469,5893.623,4845.9727
node470,6265.054,4842.6963
node471,6548.596,4816.9937
node472,6826.831,4821.335
node473,7109.108,4839.807
node474,7386.054,4889.1074
node475,7769.9863,5109.214
node476,978.9804,5531.472
node477,1331.0396,5369.852
node478,1637.485,5319.9985
node479,1944.6362,5305.571
node480,2221.0479,5296.166
node481,2501.2996,5305.67
node482,2790.711,5332.125
node483,3040.0747,5341.783
node484,3373.078,5327.222
node485,3581.0256,5336.3267
node486,3848.567,5299.154
node487,4069.2637,5275.684
node488,4363.765,5299.576
node489,4581.927,5247.971
node490,4804.5967,5239.5605
node491,5053.3535,5184.7246
node492,5284.907,5188.3496
node493,5542.248,5211.563
node494,5883.6577,5159.298
node495,6123.016,5076.536
node496,6429.1284,5060.8896
node497,6697.243,5041.8
node498,6967.4287,5040.5312
node499,7225.213,5081.3345
node500,7468.335,5213.3022
node501,1119.7811,5709.3706
node502,1440.9424,5562.4116
node503,1750.8575,5519.9434
node504,2039.5508,5510.3857
node505,2299.338,5510.638
node506,2559.4507,5557.1704
node507,2835.5227,5583.6294
node508,3096.7258,5610.2593
node509,3348.9143,5641.3145
node510,3614.4604,5581.1396
node511,3843.2332,5597.766
node512,4075.572,5595.492
node513,4302.023,5529.009
node514,4579.6274,5548.3257
node515,4802.6753,5524.8096
node516,5009.802,5502.873
node517,5253.2227,5468.8403
node518,5495.273,5450.1543
node519,5725.5225,5353.729
node520,6063.3555,5331.028
node521,6334.3174,5292.1655
node522,6575.1353,5262.1245
node523,6828.976,5243.013
node524,7086.216,5269.847
node525,7346.784,5388.071
node526,1283.8052,5860.173
node527,1569.3309,5747.7686
node528,1841.5428,5725.343
node529,2129.9917,5712.883
node530,2378.9907,5750.9883
node531,2634.793,5798.91
node532,2883.0564,5828.04
node533,3127.059,5874.78
node534,3365.192,5901.126
node535,3612.507,5916.0283
node536,3854.4265,5925.9365
node537,4079.9749,5920.617
node538,4310.7886,5908.3823
node539,4550.2114,5833.0605
node540,4800.905,5774.0415
node541,5014.8135,5740.0684
node542,5219.5522,5723.5015
node543,5457.9863,5679.804
node544,5728.6274,5628.149
node545,5984.175,5586.7065
node546,6232.7295,5530.3784
node547,6449.576,5480.7173
node548,6724.6025,5457.954
node549,6967.136,5466.8022
node550,7222.284,5557.5083
node551,1436.3951,6008.2354
node552,1721.5502,5927.513
node553,1954.9296,5944.9233
node554,2208.0122,5964.765
node555,2454.231,6000.6675
node556,2685.0022,6049.5986
node557,2931.1848,6089.0664
node558,3161.4023,6132.758
node559,3388.0027,6173.0645
node560,3619.82,6180.6973
node561,3851.7117,6190.4624
node562,4070.0212,6190.533
node563,4291.966,6177.955
node564,4539.0215,6129.1143
node565,4771.213,6073.0967
node566,4992.82,5993.139
node567,5220.681,5938.929
node568,5456.4277,5901.3203
node569,5693.744,5893.8906
node570,5934.207,5831.385
node571,6155.8525,5758.3022
node572,6368.551,5699.1787
node573,6620.4004,5663.541
node574,6847.9224,5618.5786
node575,7097.8306,5705.013
node576,1556.8485,6162.1724
node577,1834.9232,6092.3955
node578,2063.3774,6138.313
node579,2276.7466,6200.4385
node580,2498.1985,6253.964
node581,2722.473,6320.943
node582,2935.7874,6374.2637
node583,3168.6887,6413.931
node584,3395.2307,6431.5605
node585,3618.3572,6451.307
node586,3852.2751,6472.4004
node587,4081.5305,6471.265
node588,4313.284,6452.824
node589,4541.212,6417.838
node590,4770.7144,6351.433
node591,5020.2725,6252.964
node592,5249.399,6170.0327
node593,5452.398,6147.0933
node594,5700.6455,6125.238
node595,5904.303,6081.524
node596,6108.77,6009.812
node597,6313.7153,5952.392
node598,6527.304,5874.208
node599,6727.749,5793.6743
node600,6959.8823,5820.173
node601,1680.9564,6318.653
node602,1884.8994,6349.7236
node603,2062.3967,6440.9165
node604,2268.8843,6511.7495
node605,2479.9102,6552.2554
node606,2698.2522,6621.2495
node607,2915.0654,6684.8677
node608,3135.0344,6731.262
node609,3381.834,6765.4785
node610,3621.502,6776.7896
node611,3858.8228,6783.9175
node612,4098.568,6798.6753
node613,4338.5986,6783.5186
node614,4591.82,6790.2534
node615,4837.181,6721.9873
node616,5035.816,6540.309
node617,5281.5977,6415.5117
node618,5499.803,6444.3564
node619,5727.61,6475.644
node620,5950.6094,6421.0103
node621,6146.5264,6322.308
node622,6341.5703,6219.478
node623,6521.7485,6119.9434
node624,6687.7134,6022.421
node625,6857.0938,5958.287
