,x,y
node368,5215.5083,3664.6577
node369,5488.6274,3636.0615
node370,5816.721,3606.9956
node371,6127.9536,3589.058
node372,6427.499,3574.808
node373,6747.176,3562.5845
node374,7043.5938,3580.4143
node375,7387.7144,3593.9312
node376,7720.07,3618.3933
node377,8068.1953,3661.132
node378,8423.754,3718.826
node379,376.3716,4136.0244
node380,753.1249,4078.0269
node381,1134.1306,4061.7915
node382,1497.8273,4032.473
node383,1828.7902,4010.472
node384,2174.5083,3987.8245
node385,2493.0215,3988.644
node386,2781.9863,3989.5613
node387,3088.9053,3971.636
node388,3398.598,3951.9963
node389,3668.0083,3938.1873
node390,3921.8735,3929.6953
node391,4199.1675,3937.0107
node392,4447.552,3922.0847
node393,4681.4194,3905.963
node394,4924.513,3897.816
node395,5178.551,3858.7903
node396,5448.1733,3836.1064
node397,5767.368,3798.007
node398,6073.939,3776.0977
node399,6361.515,3761.6755
node400,6706.3315,3745.5308
node401,7019.5737,3760.8176
node402,7341.738,3795.7969
node403,7669.163,3829.8884
node404,8011.068,3880.4973
node405,8342.469,3957.624
node406,442.9994,4366.1973
node407,822.4654,4291.821
node408,1175.9915,4262.859
node409,1512.6708,4233.7734
node410,1840.8662,4207.9478
node411,2213.348,4190.854
node412,2529.7495,4179.5474
node413,2806.39,4185.5747
node414,3090.2517,4172.342
node415,3394.141,4146.4707
node416,3676.2864,4125.958
node417,3946.5632,4118.7144
node418,4219.6943,4123.1514
node419,4443.7803,4119.275
node420,4674.4365,4092.9575
node421,4883.413,4080.0752
node422,5114.624,4038.098
node423,5385.302,4013.398
node424,5704.7666,3991.3708
node425,6013.841,3973.6323
node426,6300.5283,3951.178
node427,6656.926,3953.448
node428,7010.5913,3951.7595
node429,7301.653,3983.8052
node430,7605.731,4022.4412
node431,7957.256,4092.0671
node432,8261.634,4178.915
node433,547.1912,4594.1987
node434,890.3734,4507.4097
node435,1221.7151,4476.321
node436,1552.8344,4433.192
node437,1898.5562,4403.8613
node438,2232.1135,4406.165
node439,2537.3293,4382.437
node440,2830.4688,4370.234
node441,3093.303,4362.0215
node442,3373.7285,4334.7397
node443,3668.358,4313.806
node444,3947.716,4292.9126
node445,4222.103,4271.304
node446,4433.319,4262.0376
node447,4649.9,4242.113
node448,4853.785,4231.0454
node449,5071.9653,4208.5225
node450,5366.3296,4199.1504
node451,5661.3174,4184.915
node452,5927.449,4160.3643
node453,6224.98,4142.7866
node454,6586.187,4133.524
node455,6923.2114,4146.9604
node456,7235.0234,4167.267
node457,7530.724,4210.85
node458,7878.209,4297.365
node459,8159.136,4392.96
node460,618.3135,4827.895
node461,967.2546,4719.7095
node462,1294.696,4669.5566
node463,1609.73,4634.138
node464,1953.4493,4606.095
node465,2269.0786,4595.848
node466,2544.9585,4583.5728
node467,2826.121,4544.3315
node468,3088.0059,4538.64
node469,3362.546,4540.6377
node470,3647.698,4528.153
node471,3908.368,4495.0234
node472,4184.504,4443.1353
node473,4418.27,4424.845
node474,4632.508,4430.2856
node475,4844.4434,4394.774
node476,5084.497,4417.5645
node477,5343.529,4417.0947
node478,5620.261,4387.122
node479,5893.486,4342.557
node480,6187.011,4330.112
node481,6468.297,4344.1094
node482,6835.8306,4340.9
node483,7151.0454,4363.4263
node484,7447.884,4405.4653
node485,7780.3833,4483.7188
node486,8045.2114,4581.6597
node487,694.632,5033.572
node488,1024.9823,4922.4688
node489,1365.5472,4854.589
node490,1674.4764,4818.974
node491,1993.8278,4798.4126
node492,2287.1743,4775.332
