,x,y
node190,4990.432,1728.656
node191,5203.728,1710.6354
node192,5408.6865,1678.949
node193,5632.0054,1660.7678
node194,5828.713,1628.1935
node195,6070.3926,1633.2188
node196,6268.2437,1632.5006
node197,6451.8403,1665.9742
node198,6653.6177,1674.6945
node199,6869.6343,1701.769
node200,7095.3374,1712.0645
node201,7308.5303,1710.577
node202,7590.16,1693.5837
node203,7860.768,1693.1622
node204,8187.054,1568.4445
node205,638.0011,1938.0284
node206,1003.5723,2096.6548
node207,1301.1378,2138.5715
node208,1628.3881,2191.8674
node209,1879.9576,2224.687
node210,2119.858,2223.0063
node211,2385.213,2213.392
node212,2657.0583,2182.3015
node213,2897.3916,2151.6245
node214,3110.7095,2122.8923
node215,3312.45,2081.012
node216,3507.9043,2029.3796
node217,3691.0647,1981.6812
node218,3875.0845,1972.319
node219,4063.507,1967.8448
node220,4261.2114,1943.017
node221,4438.904,1919.9395
node222,4612.5854,1931.2336
node223,4805.335,1912.408
node224,5005.064,1918.774
node225,5203.535,1908.5616
node226,5419.016,1886.6044
node227,5622.219,1867.6082
node228,5853.1816,1851.9362
node229,6075.6133,1828.3914
node230,6286.478,1824.1244
node231,6493.381,1844.3978
node232,6706.6616,1860.7122
node233,6935.605,1881.451
node234,7143.6455,1886.8531
node235,7358.7554,1890.413
node236,7660.8066,1884.9734
node237,7935.5674,1846.5378
node238,8284.443,1742.752
node239,578.3041,2138.1824
node240,941.3823,2236.4285
node241,1246.9196,2309.9165
node242,1552.9418,2328.7253
node243,1825.8544,2372.8884
node244,2059.713,2369.5715
node245,2323.5972,2363.15
node246,2602.0713,2334.07
node247,2854.8127,2304.3086
node248,3063.6567,2285.7024
node249,3281.9343,2269.2827
node250,3481.4229,2221.6758
node251,3673.7705,2187.925
node252,3862.8628,2161.7056
node253,4060.5632,2149.7766
node254,4257.053,2125.4995
node255,4440.5645,2107.7732
node256,4633.1123,2083.2852
node257,4815.0444,2072.9692
node258,5018.4824,2071.192
node259,5225.9204,2072.5435
node260,5433.13,2070.48
node261,5646.433,2068.1396
node262,5856.422,2046.9642
node263,6077.1606,2044.508
node264,6309.1167,2030.1312
node265,6523.2134,2020.7042
node266,6767.683,2063.4863
node267,7001.268,2056.0073
node268,7207.46,2061.3447
node269,7433.3345,2055.424
node270,7738.0386,2052.5356
node271,8010.4287,2046.7738
node272,8334.836,1948.716
node273,539.8083,2314.602
node274,906.2449,2397.1067
node275,1188.0422,2454.6326
node276,1492.303,2494.8855
node277,1770.7172,2512.2412
node278,2008.7563,2521.0066
node279,2312.5327,2514.2234
node280,2561.2324,2496.1135
node281,2811.0554,2467.8975
node282,3043.4597,2428.8772
node283,3248.4546,2421.5278
node284,3432.808,2379.2898
node285,3645.8735,2347.5674
node286,3859.742,2319.8066
node287,4059.8213,2308.5461
node288,4229.669,2284.8066
node289,4446.118,2280.6807
node290,4632.3164,2266.739
node291,4818.2944,2249.763
node292,5037.3755,2245.5493
node293,5248.6504,2236.7368
node294,5464.364,2222.2678
node295,5674.613,2227.868
node296,5864.436,2229.6484
node297,6099.5967,2236.1707
node298,6338.059,2238.4824
node299,6581.3374,2226.7139
node300,6824.0073,2251.131
node301,7041.36,2236.9338
node302,7266.4146,2248.6716
node303,7495.2383,2236.7385
node304,7778.68,2226.588
node305,8040.6143,2209.3354
node306,8423.943,2126.3635
node307,506.8042,2494.3127
node308,863.0161,2576.4622
node309,1161.6863,2614.4595
node310,1431.6112,2618.2605
node311,1727.0424,2648.219
node312,1975.3788,2683.8347
node313,2236.1074,2663.4614
node314,2522.4094,2635.3958
node315,2772.9546,2618.4365
node316,2992.792,2596.2957
node317,3202.2795,2559.1035
node318,3390.4036,2536.864
node319,3633.0107,2519.2646
node320,3838.8708,2492.459
node321,4050.3853,2471.172
node322,4232.945,2474.3777
node323,4416.6494,2459.1177
node324,4633.8003,2455.1792
node325,4836.3296,2433.0178
node326,5031.549,2414.1218
node327,5244.412,2392.2747
node328,5479.7285,2396.7585
node329,5700.1465,2391.824
node330,5893.2173,2402.1438
node331,6110.6294,2402.9163
node332,6356.205,2405.728
node333,6598.3086,2404.4512
node334,6844.536,2401.477
node335,7092.297,2410.8862
node336,7292.5625,2412.6536
node337,7535.2617,2406.3254
node338,7847.4375,2389.1418
node339,8086.3594,2371.5913
node340,8446.93,2320.5327
node341,451.3726,2668.0593
node342,812.6855,2737.389
node343,1087.0425,2759.6902
node344,1451.3547,2794.3062
node345,1685.3782,2813.6873
node346,1929.018,2817.1768
node347,2198.4514,2806.0083
node348,2479.2212,2793.1824
node349,2760.5923,2776.3516
node350,2960.2878,2741.2126
node351,3169.499,2713.804
node352,3381.374,2704.8218
node353,3613.183,2688.275
node354,3842.4236,2666.9739
node355,4034.4316,2661.8293
node356,4237.8457,2658.0747
node357,4397.8716,2644.316
node358,4599.4624,2628.361
node359,4805.6772,2606.408
node360,5006.6274,2587.9302
node361,5238.427,2570.9866
node362,5464.094,2561.092
node363,5696.3335,2568.238
node364,5930.3687,2569.1733
node365,6151.0635,2573.4988
node366,6361.8125,2577.0203
node367,6604.68,2566.7363
node368,6876.921,2569.3384
node369,7112.116,2562.3142
node370,7347.7114,2564.9712
node371,7578.3335,2564.9585
node372,7868.901,2564.4673
node373,8124.44,2531.0764
node374,8471.917,2497.2153
node375,411.0847,2848.7317
node376,771.6108,2902.154
node377,1010.5043,2919.0793
node378,1478.458,2947.772
node379,1684.0422,2955.9033
node380,1895.4028,2985.073
node381,2157.3357,2966.0159
node382,2429.2234,2938.94
node383,2698.3313,2929.1833
node384,2907.6846,2901.5457
node385,3121.5913,2861.9885
node386,3363.4043,2847.6616
node387,3590.6943,2845.5122
node388,3820.12,2831.1729
node389,4016.92,2810.2952
node390,4216.62,2808.7986
node391,4399.8916,2805.9617
node392,4594.747,2795.6533
node393,4781.638,2786.4153
node394,4980.017,2756.8477
node395,5209.491,2761.1877
node396,5462.6836,2756.3328
node397,5710.6167,2720.7058
node398,5940.217,2741.6985
node399,6181.489,2733.4502
node400,6399.076,2732.2585
node401,6647.3457,2745.287
node402,6879.7993,2750.0046
node403,7139.2974,2736.8179
node404,7363.2617,2730.6372
node405,7609.8154,2733.3567
node406,7878.762,2733.3706
node407,8132.782,2701.4397
node408,8504.586,2684.6682
node409,344.4521,3027.8042
node410,741.188,3080.53
node411,1016.5569,3104.1567
node412,1457.6897,3142.521
node413,1642.0668,3120.7866
node414,1866.074,3116.0513
node415,2136.0925,3106.6199
node416,2389.7507,3098.1484
node417,2664.955,3072.603
node418,2870.2092,3049.5215
node419,3114.4734,3026.7156
node420,3348.3005,3014.451
node421,3582.3628,2991.3062
node422,3824.192,3000.8743
node423,4021.2932,2980.91
node424,4210.979,2980.2625
node425,4414.135,2964.2532
node426,4578.0913,2948.4517
node427,4775.026,2946.669
node428,4969.328,2950.7322
node429,5196.697,2942.1445
node430,5461.866,2930.759
node431,5687.5537,2913.1052
node432,5968.5625,2890.231
node433,6178.9463,2884.6716
node434,6398.551,2900.1655
node435,6643.026,2894.686
node436,6921.2695,2901.0671
node437,7135.2666,2895.9568
node438,7372.444,2900.4421
node439,7618.767,2900.4595
node440,7892.138,2891.8096
node441,8147.3535,2878.358
node442,8519.707,2870.6433
node443,319.3012,3210.2246
node444,733.0794,3243.3577
node445,1007.7513,3267.0962
node446,1335.4469,3290.1858
node447,1601.0063,3280.0186
node448,1825.2098,3280.2002
node449,2093.1797,3257.7104
node450,2377.9136,3246.4944
node451,2613.5405,3233.1094
node452,2850.8352,3217.4724
node453,3098.1064,3183.9875
node454,3336.9958,3173.1968
node455,3579.733,3165.6514
node456,3816.0315,3156.1113
node457,4000.7107,3138.5012
node458,4201.35,3126.0317
node459,4392.3896,3121.5015
node460,4579.3735,3109.6313
node461,4778.282,3107.01
node462,4981.9087,3126.5854
node463,5183.355,3117.8938
node464,5451.187,3113.4036
node465,5698.0723,3068.0857
node466,5951.0605,3076.854
node467,6196.131,3050.091
node468,6408.0957,3056.429
node469,6652.5923,3062.2422
node470,6908.143,3070.9023
node471,7142.9175,3057.862
node472,7368.036,3050.2124
node473,7607.8335,3048.6821
node474,7897.703,3060.2734
node475,8158.612,3060.9343
node476,8528.358,3057.6917
node477,316.2378,3409.3245
node478,713.4412,3429.0237
node479,1035.2245,3429.1123
node480,1308.8286,3429.3909
node481,1569.4005,3438.784
node482,1772.9846,3418.696
node483,2069.501,3419.1624
node484,2347.7446,3407.673
node485,2587.0537,3391.7727
node486,2825.5635,3373.27
node487,3077.8113,3362.4187
node488,3314.299,3352.4673
node489,3558.8188,3335.4773
node490,3782.3591,3326.1335
node491,3975.233,3300.3992
node492,4188.3774,3289.9697
node493,4383.7344,3267.1409
node494,4570.726,3285.719
node495,4787.9414,3272.9187
node496,4999.721,3281.562
node497,5197.033,3274.846
node498,5415.056,3268.6335
node499,5672.998,3249.5503
node500,5919.0244,3227.667
node501,6178.982,3210.4163
node502,6399.1025,3214.3938
node503,6646.541,3215.3948
node504,6884.0225,3206.1611
node505,7135.129,3208.403
node506,7367.242,3198.2336
node507,7633.64,3204.3806
node508,7899.552,3222.8232
node509,8180.385,3235.7966
node510,8512.348,3238.0513
node511,316.0644,3619.5432
node512,703.0184,3611.1155
node513,998.4268,3593.9087
node514,1277.7736,3571.9517
node515,1532.4996,3577.774
node516,1753.7854,3567.025
node517,2062.2725,3576.6936
node518,2333.2595,3561.0725
node519,2568.7158,3551.2417
node520,2806.9004,3527.1047
node521,3057.68,3521.0847
node522,3303.5662,3511.642
node523,3546.5725,3497.3057
node524,3751.6873,3482.3545
node525,3965.1729,3469.7527
node526,4155.551,3449.8
node527,4384.988,3458.8745
node528,4559.1333,3463.809
node529,4772.895,3446.4556
node530,4975.7163,3425.6235
node531,5188.9077,3439.4775
node532,5396.948,3432.8728
node533,5652.319,3402.752
node534,5904.2686,3374.006
node535,6162.279,3368.7856
node536,6384.9277,3361.2144
node537,6639.896,3355.0715
node538,6856.4233,3350.3535
node539,7112.4873,3342.4478
node540,7356.0986,3359.0967
node541,7605.8223,3361.3416
node542,7903.2417,3379.352
node543,8172.5654,3410.536
node544,8530.144,3429.8145
node545,297.4223,3808.394
node546,686.3542,3806.182
node547,949.5292,3770.6208
node548,1271.7823,3734.758
node549,1547.957,3733.4363
node550,1782.2568,3726.9817
node551,2054.3713,3724.5613
node552,2344.6665,3720.7288
node553,2560.7776,3704.3533
node554,2787.3752,3691.797
node555,3045.3625,3681.8943
node556,3308.2559,3675.3328
node557,3536.5632,3674.7695
node558,3722.778,3644.672
node559,3928.1968,3638.9983
node560,4145.5244,3637.5537
node561,4368.8037,3626.9912
node562,4547.763,3625.4187
node563,4755.2095,3616.1348
node564,4948.475,3607.3027
node565,5160.5493,3583.2756
node566,5381.082,3568.1035
node567,5624.854,3555.9836
node568,5893.941,3536.3677
node569,6133.97,3523.5908
node570,6335.5757,3502.9172
node571,6611.74,3503.118
node572,6856.4424,3497.738
node573,7071.555,3497.3457
node574,7320.125,3514.7317
node575,7579.3506,3524.9111
node576,7867.3,3550.1208
node577,8138.9463,3577.1487
node578,8494.929,3629.94
node579,310.2357,3976.9717
node580,684.3492,3955.9685
node581,935.0785,3929.5496
node582,1275.242,3911.224
node583,1533.0768,3895.3083
node584,1788.597,3876.0583
node585,2067.0522,3874.1208
node586,2334.149,3865.8477
node587,2560.327,3864.284
node588,2803.3196,3856.6443
node589,3048.4363,3853.3408
node590,3307.269,3832.8147
node591,3519.6223,3820.6204
node592,3725.651,3816.517
node593,3930.2036,3815.5457
node594,4149.9336,3796.3767
node595,4364.5137,3803.4417
node596,4538.6646,3785.842
node597,4732.847,3775.0051
node598,4932.006,3766.0427
node599,5135.959,3749.3936
node600,5328.1157,3725.4695
node601,5568.8535,3704.5095
node602,5836.4834,3674.5547
node603,6081.2837,3662.829
node604,6300.442,3654.1873
node605,6557.537,3643.6008
node606,6820.971,3629.7
node607,7073.7666,3650.455
node608,7304.1914,3674.8923
node609,7557.8887,3698.6797
node610,7847.892,3716.914
node611,8113.7666,3752.5967
node612,8435.199,3821.3823
node613,326.096,4165.568
node614,700.1218,4119.0996
node615,972.6422,4098.8887
node616,1284.682,4075.0269
node617,1555.1783,4049.963
node618,1792.6978,4026.3567
node619,2045.5946,4032.4487
node620,2341.1296,4021.4817
node621,2580.5085,4020.7307
node622,2803.1172,4008.6748
node623,3044.8772,4004.258
node624,3294.3416,3997.2593
node625,3529.443,3970.6729
node626,3723.2437,3977.8867
node627,3917.8535,3967.922
node628,4149.406,3967.8723
node629,4358.3423,3961.723
node630,4533.778,3947.025
node631,4715.112,3930.8647
node632,4914.614,3934.5645
node633,5109.894,3916.4995
node634,5302.207,3882.6064
node635,5547.8447,3860.38
node636,5788.1343,3822.144
node637,6036.9077,3801.1353
node638,6259.497,3799.808
node639,6530.2407,3774.8716
node640,6795.643,3765.4705
node641,7045.53,3799.1553
node642,7274.138,3828.5771
node643,7532.079,3850.3477
node644,7800.8154,3880.6804
node645,8085.6777,3929.2249
node646,8389.878,4015.6292
node647,380.5365,4363.262
node648,742.252,4276.5073
node649,997.5984,4261.5415
node650,1310.8867,4242.48
node651,1562.0016,4211.6875
node652,1812.2012,4188.605
node653,2041.4543,4194.2856
node654,2385.7202,4166.7256
node655,2602.7317,4168.91
node656,2831.0408,4171.691
node657,3061.4692,4162.714
node658,3295.5344,4143.518
node659,3523.034,4123.423
node660,3738.9172,4119.7847
node661,3944.401,4108.1294
node662,4162.7617,4115.5146
node663,4354.7656,4115.72
node664,4497.5547,4099.197
node665,4705.31,4091.5413
node666,4870.7505,4068.8213
node667,5056.375,4040.319
node668,5260.706,4018.9836
node669,5530.334,3998.7104
node670,5758.5005,3971.574
node671,5984.9937,3960.2195
node672,6195.596,3953.5825
node673,6457.1665,3937.4883
node674,6750.592,3939.1873
node675,7035.2056,3940.5452
node676,7244.3286,3969.6787
node677,7484.5527,4002.4995
node678,7745.5786,4030.9097
node679,8035.49,4098.836
node680,8319.616,4187.8325
node681,468.0624,4541.064
node682,805.0702,4460.7266
node683,1061.2213,4427.947
node684,1348.9952,4404.0786
node685,1585.897,4370.6006
node686,1856.9634,4345.8833
node687,2098.6846,4348.5146
node688,2391.2354,4337.0254
node689,2633.959,4315.1343
node690,2855.3896,4309.6274
node691,3052.2405,4306.9053
node692,3282.49,4290.7485
node693,3508.718,4272.104
node694,3747.2751,4252.1763
node695,3948.4983,4238.977
node696,4169.0,4231.1826
node697,4348.7173,4223.671
node698,4499.677,4211.389
node699,4689.9365,4203.024
node700,4844.2183,4188.069
node701,5018.831,4174.1973
node702,5222.9087,4153.8784
node703,5471.0,4153.1514
node704,5717.687,4132.167
node705,5933.397,4115.0215
node706,6132.0034,4092.1743
node707,6408.927,4082.9185
node708,6696.4263,4086.5305
node709,6966.3066,4094.1885
node710,7207.2793,4113.558
node711,7437.882,4155.2783
node712,7697.868,4178.052
node713,7966.9766,4251.635
node714,8223.577,4361.2754
node715,538.8145,4718.7656
node716,871.2335,4633.8696
node717,1124.5964,4586.4443
node718,1364.3671,4569.089
node719,1639.3457,4528.3813
node720,1888.9406,4516.7085
node721,2154.3022,4506.117
node722,2434.3547,4499.2407
node723,2631.5615,4471.417
node724,2850.4868,4462.1895
node725,3059.572,4451.9556
node726,3267.138,4441.1396
node727,3498.035,4427.438
node728,3713.483,4420.9507
node729,3940.2727,4395.9785
node730,4153.0083,4370.6675
node731,4339.392,4348.4365
node732,4476.184,4330.569
node733,4689.719,4326.694
node734,4827.4097,4312.4395
node735,4987.4917,4304.6255
node736,5215.6167,4324.7217
node737,5444.6235,4322.011
node738,5678.2617,4287.294
node739,5894.196,4265.564
node740,6124.8003,4276.608
node741,6353.5728,4253.662
node742,6680.759,4241.434
node743,6903.534,4249.1914
node744,7141.877,4266.7417
node745,7362.2305,4298.0757
node746,7651.764,4347.804
node747,7896.2905,4413.9927
node748,8149.9663,4528.1587
node749,575.0938,4901.739
node750,916.7709,4802.6235
node751,1173.3485,4738.0513
node752,1433.0889,4712.1587
node753,1703.7328,4680.291
node754,1952.7552,4674.735
node755,2212.509,4646.141
node756,2434.0403,4640.569
node757,2637.5776,4625.414
node758,2846.4387,4601.8745
node759,3058.9583,4594.945
node760,3271.1938,4598.441
node761,3503.8616,4595.447
node762,3714.5745,4588.7573
node763,3901.614,4563.7485
node764,4141.396,4575.01
node765,4315.4214,4519.715
node766,4489.781,4476.018
node767,4660.7515,4476.087
node768,4839.6665,4458.901
node769,5030.2744,4476.4194
node770,5215.435,4457.9517
node771,5421.2373,4447.893
node772,5619.8604,4416.548
node773,5826.816,4387.3706
node774,6051.2617,4355.9116
node775,6331.016,4361.228
node776,6546.1924,4394.6665
node777,6854.2886,4403.1606
node778,7068.86,4426.4355
node779,7305.0234,4463.7344
node780,7558.722,4481.4243
node781,7804.0806,4557.138
node782,8045.203,4660.2363
node783,650.6491,5067.8516
node784,958.6368,4965.628
node785,1220.5482,4888.171
node786,1500.6056,4862.1343
node787,1727.8763,4843.944
node788,1984.4424,4819.074
node789,2222.0894,4797.6733
node790,2442.8926,4783.965
node791,2640.4602,4771.968
node792,2867.6472,4744.746
node793,3075.7007,4752.827
node794,3313.6326,4765.528
node795,3520.3923,4767.7485
node796,3729.3896,4746.8115
node797,3914.4675,4740.042
node798,4097.9004,4708.2944
node799,4283.8145,4679.946
node800,4454.2896,4681.031
node801,4627.1455,4646.809
node802,4830.6147,4641.1787
node803,5013.0254,4625.4146
node804,5209.138,4607.3364
node805,5385.6416,4605.6143
node806,5588.27,4563.237
node807,5785.8857,4562.1167
node808,6040.006,4533.1343
node809,6282.614,4542.202
node810,6496.581,4530.263
node811,6769.817,4546.403
node812,6994.187,4559.0464
node813,7201.561,4595.242
node814,7461.253,4625.8745
node815,7722.1377,4689.759
node816,7964.609,4806.93
node817,714.7313,5234.029
node818,1026.8405,5117.6255
node819,1297.5367,5049.104
node820,1554.1973,5007.076
node821,1790.8032,4984.418
node822,2018.4932,4960.8604
node823,2241.1748,4942.343
node824,2450.2727,4919.277
node825,2682.7405,4890.5527
node826,2900.287,4892.4443
node827,3106.0945,4908.604
node828,3330.5737,4919.8193
node829,3533.3357,4906.8794
node830,3725.0483,4909.6655
node831,3905.6409,4870.304
node832,4092.0903,4860.031
node833,4250.544,4840.7046
node834,4429.674,4806.2466
node835,4638.0093,4834.4214
node836,4797.9463,4822.123
node837,4977.8228,4802.7114
node838,5163.5103,4777.564
node839,5354.014,4747.4287
node840,5561.015,4718.5034
node841,5749.9946,4721.5093
node842,5997.412,4719.1543
node843,6251.6226,4721.2183
node844,6434.7363,4690.9683
node845,6707.739,4697.854
node846,6911.284,4698.3037
node847,7112.2544,4732.712
node848,7345.8423,4761.213
node849,7572.3047,4782.863
node850,7882.669,4989.311
node851,819.4404,5386.77
node852,1091.7661,5266.244
node853,1357.1191,5196.6704
node854,1611.1904,5162.9053
node855,1854.5996,5119.922
node856,2058.4648,5101.067
node857,2278.1062,5095.0967
node858,2476.1858,5090.576
node859,2664.904,5067.9214
node860,2916.8113,5113.759
node861,3137.928,5083.296
node862,3363.1116,5099.676
node863,3517.2932,5079.4233
node864,3692.4963,5044.8945
node865,3898.554,5045.9585
node866,4069.726,4991.9126
node867,4264.999,5032.572
node868,4442.31,5008.1113
node869,4630.69,5003.0693
node870,4772.754,4988.4067
node871,4942.5815,4990.3916
node872,5127.034,4960.348
node873,5325.488,4938.5625
node874,5530.716,4942.946
node875,5749.756,4914.4233
node876,5945.287,4879.4727
node877,6226.3516,4903.3433
node878,6370.2734,4849.147
node879,6641.7627,4855.5815
node880,6836.2246,4855.945
node881,7021.784,4872.65
node882,7225.1064,4899.909
node883,7426.6904,4954.034
node884,7731.2495,5147.878
node885,912.9366,5549.9487
node886,1179.902,5407.3916
node887,1437.5725,5345.138
node888,1699.3857,5295.5293
node889,1908.0228,5271.952
node890,2109.1362,5269.228
node891,2318.101,5266.078
node892,2518.3408,5280.0312
node893,2715.7576,5298.9053
node894,2952.3242,5272.8643
node895,3146.109,5293.1587
node896,3372.5857,5301.6133
node897,3516.6265,5280.1123
node898,3696.898,5278.8643
node899,3882.6033,5269.864
node900,4065.232,5250.1094
node901,4251.148,5215.1377
node902,4461.162,5244.5186
node903,4594.2104,5190.3145
node904,4761.7046,5200.5396
node905,4934.5537,5195.528
node906,5109.9375,5151.7603
node907,5294.8984,5178.384
node908,5481.0957,5200.945
node909,5699.1445,5123.6313
node910,5937.9985,5103.7363
node911,6138.1396,5057.864
node912,6328.64,5024.502
node913,6571.1484,5029.2275
node914,6755.9224,5014.0728
node915,6924.2183,5019.238
node916,7124.281,5045.3794
node917,7328.556,5096.98
node918,7540.4585,5268.649
node919,1024.0243,5680.441
node920,1283.827,5540.3394
node921,1512.1166,5484.8726
node922,1774.2734,5445.876
node923,1973.6968,5438.4263
node924,2170.238,5449.719
node925,2366.5652,5451.5317
node926,2559.069,5466.0054
node927,2773.0168,5473.9814
node928,2973.2153,5495.0513
node929,3133.1274,5539.1904
node930,3372.2063,5490.7827
node931,3546.3684,5490.096
node932,3714.1873,5536.663
node933,3882.338,5574.865
node934,4059.099,5558.645
node935,4240.814,5514.3555
node936,4405.4717,5432.99
node937,4606.7227,5413.7725
node938,4749.854,5396.7197
node939,4933.992,5409.2705
node940,5088.937,5377.749
node941,5271.089,5373.497
node942,5458.743,5325.8706
node943,5639.4585,5278.206
node944,5871.464,5227.402
node945,6035.0186,5194.596
node946,6293.215,5233.0503
node947,6471.9014,5195.2666
node948,6649.213,5172.3193
node949,6819.6865,5173.996
node950,7032.222,5184.597
node951,7216.9614,5240.458
node952,7399.207,5351.5117
node953,1136.6718,5810.1514
node954,1387.2518,5659.6816
node955,1605.6783,5626.417
node956,1857.8588,5588.5522
node957,2056.1414,5578.7427
node958,2236.3745,5604.0767
node959,2423.5088,5624.9277
node960,2618.9304,5638.0757
node961,2809.9841,5675.8003
node962,2987.9888,5695.3047
node963,3168.3962,5709.9175
node964,3361.1792,5733.3193
node965,3533.6077,5741.2
node966,3722.0989,5748.325
node967,3892.0576,5731.964
node968,4047.6772,5726.939
node969,4194.286,5708.289
node970,4426.7363,5697.6123
node971,4590.038,5654.31
node972,4761.144,5621.507
node973,4925.7,5604.884
node974,5087.6753,5598.3975
node975,5254.2993,5568.886
node976,5408.4546,5544.5186
node977,5596.153,5508.9434
node978,5784.4106,5483.8984
node979,6004.86,5453.2393
node980,6207.1978,5415.09
node981,6383.2563,5373.247
