,x,y
node1,1466.1115,1345.8352
node2,1603.6039,1391.0902
node3,1749.065,1393.537
node4,1892.3549,1403.3401
node5,2061.4265,1407.333
node6,2274.1536,1428.1884
node7,2543.3806,1361.6492
node8,2779.5989,1222.2825
node9,2921.0247,1122.347
node10,3039.074,1027.3376
node11,3192.5015,950.2405
node12,3347.977,868.8542
node13,3500.6533,793.6405
node14,3639.478,757.9992
node15,3774.6233,693.2382
node16,3934.664,678.5572
node17,4091.087,683.3648
node18,4245.66,682.2489
node19,4421.658,670.8496
node20,4594.4805,720.0096
node21,4790.239,744.9424
node22,5016.291,706.8889
node23,5206.942,593.4166
node24,5399.1265,519.3947
node25,5546.6567,418.9776
node26,5699.935,430.8683
node27,5856.4644,494.197
node28,6039.1816,481.9409
node29,6187.0713,430.9814
node30,6346.973,365.2007
node31,6564.33,342.4996
node32,6779.397,326.8117
node33,7015.272,372.4307
node34,7191.392,385.4253
node35,7323.9634,546.6582
node36,7484.12,646.3789
node37,7639.9287,715.8311
node38,1363.495,1402.9382
node39,1516.6759,1490.896
node40,1699.732,1536.4971
node41,1879.8092,1534.64
node42,2058.3308,1558.5718
node43,2261.5476,1544.442
node44,2501.998,1487.7091
node45,2749.5063,1388.5591
node46,2938.4236,1300.3309
node47,3095.7332,1210.3018
node48,3262.5684,1149.527
node49,3400.7305,1089.2897
node50,3544.7812,1003.9576
node51,3678.2627,948.3641
node52,3807.4136,895.3585
node53,3968.8308,929.8188
node54,4102.647,925.7317
node55,4251.257,924.0861
node56,4428.242,912.215
node57,4625.5703,923.4492
node58,4814.0684,943.0771
node59,5020.4175,903.8885
node60,5235.9116,836.0348
node61,5438.8193,749.5342
node62,5572.0786,687.7174
node63,5728.013,667.5213
node64,5885.274,707.248
node65,6042.697,689.9276
node66,6206.7197,681.2862
node67,6377.0044,672.8824
node68,6569.0957,691.9625
node69,6769.6865,683.7165
node70,6979.583,714.0662
node71,7161.6807,711.4798
node72,7315.7886,815.3432
node73,7534.608,860.9528
node74,7711.0874,882.5778
node75,1231.5858,1456.1619
node76,1409.1816,1575.68
node77,1606.9872,1648.644
node78,1821.1278,1659.0378
node79,2034.7448,1673.2856
node80,2236.8784,1668.8224
node81,2455.0183,1623.8344
node82,2720.9521,1552.3844
node83,2929.008,1474.0591
node84,3098.7651,1411.6344
node85,3273.244,1343.4414
node86,3420.4155,1283.4797
node87,3558.4023,1236.9048
node88,3695.1824,1199.4481
node89,3847.946,1174.8768
node90,3988.8647,1148.5814
node91,4117.091,1143.3925
node92,4280.415,1137.79
node93,4448.9976,1138.1134
node94,4641.4985,1139.7771
node95,4835.874,1130.3063
node96,5042.6226,1105.5354
node97,5250.782,1068.4
node98,5444.48,987.9108
node99,5585.1064,941.649
node100,5742.712,926.0245
node101,5905.125,912.2213
node102,6063.1553,920.0928
node103,6232.1914,916.4935
node104,6414.6304,936.9253
node105,6612.9453,961.1398
node106,6807.3994,986.8702
node107,6999.7065,1007.2695
node108,7173.979,1030.732
node109,7343.2534,1061.0118
node110,7584.3223,1073.5035
node111,7781.612,1032.6908
node112,1081.6799,1510.5215
node113,1279.7059,1644.7588
node114,1523.6841,1740.1353
node115,1753.7979,1783.081
node116,1981.1309,1800.7773
node117,2199.1658,1795.2646
node118,2420.1282,1758.1454
node119,2656.691,1707.1454
node120,2893.2004,1628.845
node121,3086.6123,1590.0637
node122,3250.281,1538.9352
node123,3411.0632,1468.519
node124,3553.2944,1424.0709
node125,3687.1467,1402.1443
node126,3851.4065,1378.5653
node127,4001.5571,1329.522
node128,4141.146,1325.2198
node129,4310.8516,1348.3892
node130,4468.2676,1353.0706
node131,4648.091,1360.5607
node132,4853.442,1330.0122
node133,5046.205,1295.706
node134,5228.2593,1267.2463
node135,5429.5254,1201.8478
node136,5600.7144,1169.4362
node137,5763.9946,1156.6223
node138,5936.164,1152.7609
node139,6116.694,1164.5142
node140,6286.9463,1185.5864
node141,6466.7515,1210.8241
node142,6661.031,1207.0742
node143,6855.4546,1231.6362
node144,7040.936,1222.4058
node145,7238.282,1242.522
node146,7424.4297,1279.1403
node147,7682.074,1246.2721
node148,7918.4126,1177.1528
node149,930.1008,1572.1688
node150,1124.0605,1701.9396
node151,1432.2715,1835.0062
node152,1722.3914,1881.3904
node153,1936.9358,1915.8816
node154,2127.1367,1909.012
node155,2359.5017,1888.359
node156,2627.8914,1853.2878
node157,2858.6003,1811.746
node158,3061.8533,1763.189
node159,3230.4944,1713.9622
node160,3394.73,1661.3004
node161,3552.2407,1620.9147
node162,3698.9429,1596.6547
node163,3859.1604,1562.674
node164,4010.1372,1526.17
node165,4159.3774,1522.3658
node166,4321.1616,1543.5392
node167,4485.13,1535.649
node168,4668.0474,1533.3872
node169,4845.0864,1504.8162
node170,5043.2446,1467.8505
node171,5237.225,1440.703
node172,5422.2363,1407.129
node173,5607.0664,1367.596
node174,5790.249,1352.6073
node175,5997.26,1368.9156
node176,6161.346,1377.7911
node177,6320.7827,1396.5905
node178,6504.45,1415.3206
node179,6695.427,1433.9286
node180,6887.9526,1438.9177
node181,7091.2026,1459.4236
node182,7300.595,1452.2252
node183,7523.56,1453.7787
node184,7791.784,1417.4619
node185,8039.8706,1346.2191
node186,798.9308,1690.1447
node187,1046.6302,1827.9042
node188,1349.5833,1947.4208
node189,1622.7427,2000.513
node190,1893.6523,2023.0756
node191,2087.3157,2020.451
node192,2317.4219,2011.9261
node193,2567.352,1988.8658
node194,2808.3328,1954.6064
node195,3009.8367,1914.1996
node196,3193.301,1869.1456
node197,3383.1377,1830.4114
node198,3547.4124,1804.5616
node199,3700.5364,1787.5796
node200,3845.8997,1746.441
node201,3985.41,1719.786
node202,4196.5605,1708.8318
node203,4350.8613,1699.0887
node204,4502.6133,1701.2218
node205,4673.939,1683.9803
node206,4844.565,1662.9388
node207,5039.9165,1646.2689
node208,5239.0576,1609.2078
node209,5433.5513,1594.2584
node210,5620.6562,1561.1412
node211,5809.0913,1557.6575
node212,6016.9375,1547.519
node213,6199.599,1555.6445
node214,6355.814,1574.3865
node215,6542.063,1594.3538
node216,6740.8936,1615.4337
node217,6959.2886,1625.1915
node218,7154.7754,1631.7083
node219,7352.2183,1631.1989
node220,7598.8823,1624.3221
node221,7886.8047,1569.6831
node222,8131.203,1507.1359
node223,689.1899,1842.612
node224,951.1697,1957.2854
node225,1322.2441,2073.1018
node226,1567.7793,2114.3264
node227,1812.3132,2140.5752
node228,2037.5063,2144.2148
node229,2269.415,2141.035
node230,2524.9026,2117.306
node231,2778.363,2088.8337
node232,2980.5344,2054.9033
node233,3164.8887,2026.5564
node234,3350.4507,1989.1608
node235,3533.1023,1956.422
node236,3684.4895,1928.8248
node237,3843.7317,1911.9366
node238,4010.7205,1895.786
node239,4195.978,1887.5796
node240,4358.1597,1864.5156
node241,4519.423,1852.523
node242,4689.503,1839.4146
node243,4858.124,1832.3088
node244,5042.302,1824.6805
node245,5238.349,1799.2816
node246,5436.014,1791.1554
node247,5631.0967,1758.2728
node248,5830.371,1746.9604
node249,6034.9946,1734.904
node250,6229.8755,1732.734
node251,6402.056,1744.299
node252,6585.6255,1754.915
node253,6789.159,1779.2563
node254,7005.229,1793.5424
node255,7204.096,1792.8568
node256,7413.771,1799.071
node257,7682.8135,1791.0104
node258,7978.91,1736.3746
node259,8234.888,1661.2812
node260,620.7984,2011.556
node261,882.9519,2106.1672
node262,1232.6788,2195.5977
node263,1509.9185,2220.4004
node264,1751.659,2261.4023
node265,1986.012,2277.3096
node266,2241.8022,2271.4202
node267,2485.1006,2254.3948
node268,2725.2498,2239.7617
node269,2938.1045,2204.1487
node270,3122.94,2173.1929
node271,3312.5688,2132.7493
node272,3485.8816,2105.359
node273,3671.6465,2084.167
node274,3843.82,2069.5112
node275,4017.8147,2057.7407
node276,4199.7485,2034.7192
node277,4358.695,2015.596
node278,4524.7104,1996.4558
node279,4688.4326,1995.8132
node280,4874.9424,1986.7092
node281,5055.78,1975.3975
node282,5245.0264,1970.6528
node283,5436.2593,1968.1838
node284,5631.327,1954.1964
node285,5841.968,1948.8268
node286,6033.3096,1930.7886
node287,6242.584,1920.6736
node288,6440.07,1919.8292
node289,6628.4043,1924.3154
node290,6838.173,1947.5082
node291,7060.3535,1960.7686
node292,7274.108,1964.3768
node293,7472.2017,1968.8864
node294,7732.213,1953.4504
node295,8051.4727,1899.8903
node296,8322.13,1825.6168
node297,578.1862,2191.4668
node298,841.2261,2267.4426
node299,1166.3765,2339.2156
node300,1440.3591,2361.1174
node301,1719.795,2400.7764
node302,1931.2292,2416.725
node303,2178.5244,2399.794
node304,2444.8796,2397.5117
node305,2670.841,2378.8179
node306,2899.562,2356.9023
node307,3091.5637,2332.8362
node308,3280.0542,2305.7595
node309,3460.2976,2278.2068
node310,3652.128,2238.3984
node311,3836.36,2217.5151
node312,4012.703,2216.0635
node313,4182.114,2197.1455
node314,4354.221,2167.6184
node315,4524.9517,2157.4011
node316,4704.322,2140.944
node317,4881.8213,2125.5732
node318,5067.4,2120.6426
node319,5267.54,2115.9624
node320,5456.7075,2121.9248
node321,5653.7207,2130.8381
node322,5841.621,2122.1396
node323,6036.1,2108.605
node324,6251.8525,2102.8462
node325,6482.8716,2092.9856
node326,6691.6704,2108.3054
node327,6893.835,2117.862
node328,7106.0825,2123.719
node329,7321.7344,2126.49
node330,7546.263,2117.3804
node331,7806.94,2116.5876
