,x,y
node298,7180.9937,651.4785
node299,7239.862,673.8758
node300,7292.238,701.094
node301,7355.4463,720.7166
node302,7430.5234,755.3012
node303,7471.455,777.0574
node304,7554.939,828.0807
node305,7639.346,832.3283
node306,7702.9873,816.7339
node307,1349.5212,1378.7886
node308,1396.9039,1434.1816
node309,1454.6942,1469.7522
node310,1513.4987,1478.7114
node311,1571.7792,1492.0646
node312,1647.9519,1504.7405
node313,1720.8162,1518.4237
node314,1791.5916,1520.4556
node315,1853.967,1529.3214
node316,1899.966,1534.9708
node317,1952.611,1540.7069
node318,2035.8582,1552.577
node319,2097.2952,1549.1471
node320,2167.6072,1547.3398
node321,2244.4922,1540.5769
node322,2336.5876,1527.0958
node323,2433.289,1515.6869
node324,2530.6196,1482.2029
node325,2620.276,1447.6328
node326,2702.607,1402.0748
node327,2783.0686,1371.8878
node328,2841.8867,1340.0552
node329,2907.3674,1310.0378
node330,2974.9697,1266.3622
node331,3016.7185,1242.2484
node332,3069.1062,1221.0714
node333,3130.0757,1198.321
node334,3197.6672,1179.0037
node335,3248.184,1153.8951
node336,3299.795,1142.3492
node337,3361.5828,1096.5582
node338,3411.5967,1075.4344
node339,3447.5476,1058.4535
node340,3517.1697,1020.5551
node341,3564.0603,1002.2864
node342,3604.0225,975.0308
node343,3656.8684,953.3816
node344,3708.3528,940.7382
node345,3744.089,926.5191
node346,3794.8347,913.1318
node347,3866.9443,922.3618
node348,3913.985,925.7108
node349,3972.5413,921.4996
node350,4015.1667,912.8889
node351,4057.976,917.5333
node352,4113.749,926.712
node353,4162.6455,926.4152
node354,4210.879,911.7301
node355,4266.346,933.4002
node356,4328.964,917.0972
node357,4392.4077,907.4355
node358,4466.7354,920.4885
node359,4529.6777,918.4067
node360,4598.7085,921.2626
node361,4658.748,921.9179
node362,4725.8203,916.1404
node363,4814.951,924.4757
node364,4878.7803,933.2267
node365,4946.487,920.7768
node366,5033.222,897.1208
node367,5091.9766,880.3774
node368,5157.2324,898.1306
node369,5342.885,771.9436
node370,5401.518,743.1177
node371,5459.353,731.193
node372,5510.6616,719.4022
node373,5563.021,705.6748
node374,5601.798,692.3839
node375,5653.2,686.387
node376,5706.129,683.8188
node377,5760.1904,680.7204
node378,5812.773,675.0958
node379,5882.813,685.3647
node380,5948.541,686.9138
node381,5997.4907,683.3908
node382,6060.74,693.0412
node383,6129.409,678.5236
node384,6181.307,683.0451
node385,6237.3354,674.1056
node386,6291.4604,674.0857
node387,6360.3413,688.7058
node388,6417.1787,671.2732
node389,6483.243,685.8542
node390,6557.656,690.8177
node391,6629.6753,687.0688
node392,6709.964,690.9946
node393,6785.1255,691.8025
node394,6865.1978,703.565
node395,6945.083,716.8597
node396,7001.236,711.1234
node397,7048.6543,747.7736
node398,7106.4287,763.133
node399,7170.7554,762.903
node400,7246.941,758.0299
node401,7296.6694,770.6639
node402,7362.724,790.8188
node403,7438.1846,800.3946
node404,7593.2417,888.0385
node405,7661.1455,878.0563
node406,7743.267,857.6486
node407,1284.5225,1361.6859
node408,1342.3065,1435.4874
node409,1410.689,1491.2783
node410,1479.091,1504.5455
node411,1532.149,1525.0443
node412,1617.9087,1541.1494
node413,1687.7128,1550.3712
node414,1758.6294,1565.3552
node415,1837.1782,1567.3469
node416,1890.5708,1573.1737
node417,1956.1993,1581.5232
node418,2029.1544,1590.8671
node419,2088.687,1588.6735
node420,2161.71,1585.499
node421,2238.8704,1583.5133
node422,2335.633,1570.0842
node423,2413.1672,1560.4796
node424,2514.8804,1531.3456
node425,2598.1284,1497.9672
node426,2781.439,1424.4427
node427,2853.535,1390.1719
node428,2902.033,1362.8398
node429,2963.5188,1339.5874
node430,3019.0867,1312.0634
node431,3070.968,1285.7888
node432,3138.5125,1262.6158
node433,3190.9517,1238.3251
node434,3263.3232,1210.9443
node435,3309.9036,1188.9395
node436,3360.8008,1167.1228
node437,3420.8596,1147.0284
node438,3471.9563,1131.4902
node439,3512.829,1097.1306
node440,3560.2869,1069.7825
node441,3612.3003,1054.6884
node442,3663.3567,1025.0322
node443,3710.473,998.576
node444,3749.9268,1009.9801
node445,3803.5383,1011.9252
node446,3876.9275,1008.0092
node447,3930.586,1006.9491
node448,3976.5237,1001.5738
node449,4025.2476,994.1151
node450,4069.7097,993.314
node451,4119.8467,995.6071
node452,4174.827,988.436
node453,4228.431,981.4201
node454,4273.907,988.247
node455,4324.0605,984.113
node456,4400.001,984.3141
node457,4469.157,990.7603
node458,4531.4536,989.1673
node459,4609.7207,989.3082
node460,4678.554,995.4501
node461,4743.8105,1001.8333
node462,4812.0493,990.2072
node463,4890.424,1000.1555
node464,4964.818,990.7775
node465,5016.964,972.2422
node466,5103.8994,944.6843
node467,5187.3374,935.4052
node468,5259.6167,923.4954
node469,5343.622,862.1927
node470,5407.634,840.0536
node471,5469.4536,808.5892
node472,5522.647,803.5036
node473,5569.1455,785.1003
node474,5606.7393,760.173
node475,5660.1943,762.4018
node476,5716.837,751.5454
node477,5773.4443,761.1664
node478,5835.0967,767.448
node479,5895.851,760.2516
node480,5948.5474,758.8003
node481,6013.5923,765.0082
node482,6074.0693,763.8224
node483,6139.5527,763.5002
node484,6193.126,758.2482
node485,6239.232,756.1872
node486,6299.2715,763.1812
node487,6362.9185,761.4524
node488,6426.978,745.3252
node489,6496.655,765.9264
node490,6565.6836,778.4743
node491,6649.267,793.9936
node492,6730.346,800.1944
node493,6809.0137,804.1065
node494,6878.9272,822.5872
node495,6933.284,853.4412
node496,7026.0674,822.5734
node497,7069.7295,826.9121
node498,7119.428,858.6552
node499,7186.7007,839.4716
node500,7242.0176,859.1852
node501,7306.132,879.6824
node502,7379.999,871.304
node503,7459.14,902.9419
node504,7564.4727,946.2174
node505,7608.5273,936.8695
node506,7702.492,936.2314
node507,7777.9624,912.6423
node508,1232.4507,1390.4049
node509,1292.2383,1467.5328
node510,1362.7944,1519.4698
node511,1427.3235,1540.6099
node512,1486.6895,1558.3516
node513,1565.924,1576.4751
node514,1666.1968,1589.7489
node515,1737.7606,1609.3639
node516,1813.68,1609.6312
node517,1877.8918,1617.48
node518,1948.5739,1626.5232
node519,2018.752,1632.0942
node520,2076.0151,1631.1444
node521,2153.5068,1628.0503
node522,2250.5747,1627.7328
node523,2331.74,1617.4336
node524,2406.1555,1610.0833
node525,2484.5793,1595.329
node526,2575.168,1558.3212
node527,2665.3174,1536.887
node528,2749.9072,1499.9019
node529,2832.5771,1456.5946
node530,2889.0183,1430.3513
node531,2955.0042,1409.4095
node532,3015.6772,1382.1445
node533,3084.0159,1366.9575
node534,3141.4348,1338.3959
node535,3198.2012,1306.5271
node536,3263.6626,1292.925
node537,3315.8447,1260.4354
node538,3375.955,1252.9404
node539,3426.03,1234.1819
node540,3467.736,1205.9888
node541,3511.2988,1182.556
node542,3565.277,1163.3108
node543,3609.2112,1145.1683
node544,3660.6292,1132.6628
node545,3719.724,1085.0377
node546,3770.4712,1108.9098
node547,3823.99,1091.2449
node548,3889.5056,1105.5376
node549,3939.1223,1095.9944
node550,3984.4604,1085.6478
node551,4030.1265,1088.7668
node552,4075.329,1093.9438
node553,4125.818,1087.5326
node554,4172.922,1074.7341
node555,4230.117,1080.7994
node556,4286.1304,1075.0045
node557,4342.682,1076.0015
node558,4407.685,1068.6812
node559,4470.95,1069.2855
node560,4539.807,1064.0992
node561,4617.9194,1076.4406
node562,4690.6035,1078.3223
node563,4761.47,1083.9816
node564,4820.412,1077.5056
node565,4888.268,1073.3256
node566,4981.959,1051.7123
node567,5038.709,1060.795
node568,5107.012,1038.5928
node569,5188.943,1022.6458
node570,5259.377,1006.7162
node571,5333.225,960.8005
node572,5405.273,931.2142
node573,5461.864,912.1622
node574,5519.064,888.467
node575,5570.7334,871.8759
node576,5618.0776,858.002
node577,5669.2446,851.7008
node578,5724.209,855.1766
node579,5782.2456,843.5244
node580,5845.5815,859.0265
node581,5901.006,863.2791
node582,5967.194,855.3438
node583,6023.8135,864.2591
node584,6082.253,852.7393
node585,6146.52,867.0446
node586,6199.5996,856.1083
node587,6257.6055,852.2819
node588,6318.013,846.8705
node589,6377.245,852.597
node590,6448.4707,862.1396
node591,6517.5835,875.3729
node592,6590.2744,897.9108
node593,6671.9814,902.7599
node594,6735.278,908.3474
node595,6809.326,915.5149
node596,6884.2607,907.7642
node597,6957.5938,942.4968
node598,7025.8794,938.7593
node599,7085.0225,917.7341
node600,7139.6826,950.421
node601,7188.816,965.041
node602,7256.3086,955.0853
node603,7322.7993,960.4192
node604,7408.989,960.938
node605,7516.752,1000.046
node606,7587.9375,1006.1943
node607,7651.632,1001.219
node608,7722.501,1001.8341
node609,7793.9,978.5247
node610,1187.0491,1428.787
node611,1234.1958,1491.3812
node612,1310.5446,1556.2192
node613,1369.9137,1582.9192
node614,1452.602,1598.7734
node615,1533.52,1619.1439
node616,1628.2135,1641.9866
node617,1714.9154,1662.117
node618,1788.368,1666.9949
node619,1851.811,1675.0702
node620,1937.4052,1678.0668
node621,2005.9333,1685.2231
node622,2065.0552,1700.9897
node623,2150.2476,1705.878
node624,2240.9578,1689.3271
node625,2318.4766,1664.9908
node626,2390.0935,1652.7069
node627,2471.5796,1646.6827
node628,2563.266,1607.8549
node629,2653.5522,1583.1841
node630,2732.2373,1564.0354
node631,2812.779,1529.9001
node632,2881.4756,1510.3718
node633,2947.944,1483.107
node634,3011.7966,1452.8934
node635,3074.5544,1441.0065
node636,3132.7334,1415.1682
node637,3205.6838,1399.2737
node638,3263.0256,1371.1013
node639,3317.225,1350.3129
node640,3373.2896,1341.5498
node641,3424.3645,1323.829
node642,3475.2043,1306.3405
node643,3516.748,1275.1141
node644,3572.5613,1275.6515
node645,3623.2017,1245.6587
node646,3668.9895,1236.5212
node647,3726.6648,1212.8208
node648,3780.3564,1198.5592
node649,3831.9937,1194.0426
node650,3901.7185,1198.1692
node651,3947.9353,1185.7185
node652,3992.498,1183.9677
node653,4041.3416,1182.9163
node654,4085.9575,1183.5538
node655,4129.1216,1176.7284
node656,4181.968,1170.4092
node657,4238.433,1173.88
node658,4294.26,1162.7748
node659,4352.2095,1165.4764
node660,4416.2085,1163.3823
node661,4487.7246,1174.3595
node662,4557.8853,1172.5597
node663,4629.6914,1171.3877
node664,4701.084,1162.3757
node665,4762.051,1162.0762
node666,4828.728,1163.1897
node667,4892.766,1152.3359
node668,4983.988,1149.5623
node669,5046.2666,1134.471
node670,5101.4175,1127.9285
node671,5190.7153,1117.9808
node672,5253.216,1101.7441
node673,5330.43,1067.1556
node674,5409.5586,1037.3773
node675,5459.179,1029.3392
node676,5513.1694,997.6292
node677,5572.845,990.3809
node678,5626.858,970.4772
node679,5677.8643,955.2647
node680,5728.004,958.4252
node681,5796.679,953.3429
node682,5861.197,949.5192
node683,5912.9844,954.2944
node684,5978.5146,968.1667
node685,6036.3335,970.5469
node686,6098.9897,963.9428
node687,6157.529,957.7877
node688,6213.524,949.8883
node689,6272.606,964.0799
node690,6335.094,958.9343
node691,6401.766,981.6418
node692,6466.7075,995.0619
node693,6539.795,992.1884
node694,6609.4062,991.8411
node695,6677.0034,1013.9358
node696,6753.7534,1022.7643
node697,6822.0786,1030.4177
node698,6899.776,1035.6063
node699,6974.7974,1032.6011
node700,7033.7246,1061.0664
node701,7098.857,1046.8267
node702,7152.308,1048.7792
node703,7206.7417,1070.7593
node704,7273.268,1059.8959
node705,7331.132,1070.5897
node706,7438.0967,1079.1764
node707,7549.3975,1090.9531
node708,7616.172,1082.3092
node709,7676.5137,1083.0468
node710,7767.851,1058.7661
node711,7841.7334,1035.1299
node712,1135.5547,1455.738
node713,1194.5245,1528.338
node714,1266.0067,1580.7338
node715,1330.5969,1602.6218
node716,1398.2242,1627.2861
node717,1493.1599,1660.458
node718,1599.427,1690.5786
node719,1684.5798,1708.7236
node720,1767.9536,1717.982
node721,1849.0074,1729.6
node722,1915.3202,1739.2056
node723,1992.6388,1737.2896
node724,2057.2322,1734.3969
node725,2133.8296,1737.1165
node726,2201.9048,1734.7299
node727,2271.4292,1710.7094
node728,2379.8574,1704.3604
node729,2453.169,1687.3016
node730,2547.1438,1664.7474
node731,2632.0688,1638.6471
node732,2724.142,1613.5239
node733,2797.5874,1593.6576
node734,2869.7463,1570.7102
node735,2936.7402,1552.896
node736,2999.9224,1530.028
node737,3080.8035,1507.7051
node738,3140.9797,1485.3651
node739,3204.293,1472.675
node740,3254.2847,1437.9027
node741,3321.9236,1423.4398
node742,3377.7512,1415.5325
node743,3427.807,1396.4427
node744,3478.0327,1383.1589
node745,3525.6165,1355.7732
node746,3575.7805,1353.7013
node747,3624.7263,1342.893
node748,3674.782,1326.4453
node749,3722.8865,1308.415
node750,3786.9424,1283.0964
node751,3843.4473,1310.4003
node752,3905.2693,1285.4639
node753,3960.7644,1273.5146
node754,3999.248,1269.4413
node755,4044.3435,1263.5533
node756,4092.0715,1260.717
node757,4139.8755,1254.7666
node758,4194.562,1258.8317
node759,4250.3687,1267.0311
node760,4311.6055,1266.5839
node761,4369.575,1265.6842
node762,4433.361,1271.9863
node763,4501.246,1277.3921
node764,4566.829,1268.1646
node765,4628.9673,1266.7737
node766,4710.657,1251.7948
node767,4782.9116,1249.1058
node768,4847.2666,1241.9546
node769,4904.807,1237.2742
node770,4979.3613,1240.4467
node771,5049.261,1217.2833
node772,5104.806,1207.3176
node773,5186.922,1196.7461
node774,5268.5986,1181.99
node775,5326.4937,1150.3347
node776,5403.2944,1132.3239
node777,5458.1816,1110.3105
node778,5526.5684,1101.5188
node779,5573.389,1089.0684
node780,5637.086,1071.5463
node781,5692.4746,1064.0295
node782,5742.1484,1055.8737
node783,5803.928,1081.8523
node784,5868.4375,1050.7296
node785,5929.9253,1057.5815
node786,5995.315,1057.0428
node787,6058.02,1060.9647
node788,6112.9004,1080.2694
node789,6164.8975,1074.7268
node790,6241.7583,1078.2864
node791,6293.8643,1083.2872
node792,6343.4287,1084.6768
node793,6417.548,1089.051
node794,6484.8027,1103.4509
node795,6556.198,1108.4878
node796,6618.1533,1097.5741
node797,6699.0146,1114.241
node798,6768.076,1127.077
node799,6840.8594,1130.8976
node800,6920.822,1135.9546
node801,6995.425,1129.2456
node802,7055.6353,1148.8464
node803,7108.2817,1151.9961
node804,7167.2886,1147.3644
node805,7221.956,1155.4442
node806,7286.09,1157.535
node807,7362.464,1159.9669
node808,7472.1304,1160.4147
node809,7573.6567,1161.3901
node810,7642.74,1157.4998
node811,7708.0264,1152.5629
node812,7831.4185,1110.243
node813,7898.8286,1084.8076
node814,1082.811,1470.4965
node815,1130.2594,1524.3412
node816,1226.3226,1617.5479
node817,1287.7673,1634.0525
node818,1358.349,1655.6545
node819,1456.4103,1687.0422
node820,1572.8296,1717.1447
node821,1674.5853,1748.7114
node822,1746.476,1756.5461
node823,1819.4972,1764.0392
node824,1912.156,1772.9708
node825,1971.7092,1774.724
node826,2028.0201,1761.7578
node827,2118.9429,1765.4692
node828,2190.591,1769.5168
node829,2268.7144,1759.4476
node830,2358.082,1757.9838
node831,2437.084,1740.863
node832,2531.9832,1723.6394
node833,2611.7634,1698.4558
node834,2695.846,1667.9988
node835,2794.83,1636.891
node836,2865.572,1628.4901
node837,2927.3176,1608.1678
node838,3004.0242,1585.3688
node839,3074.1775,1574.7247
node840,3126.1704,1559.0459
node841,3193.2554,1539.779
node842,3249.218,1515.9601
node843,3315.3826,1479.6232
node844,3370.455,1469.3234
node845,3421.932,1450.1846
node846,3479.007,1428.4636
node847,3518.0757,1416.6953
node848,3579.0745,1402.9849
node849,3629.7188,1406.0574
node850,3678.918,1394.362
node851,3737.0889,1374.7173
node852,3794.1687,1372.5669
node853,3846.5369,1369.3534
node854,3903.7695,1356.7775
node855,3955.401,1341.5261
node856,4002.0647,1329.3628
node857,4049.8591,1323.672
node858,4093.5713,1319.8014
node859,4147.735,1317.7426
node860,4208.0405,1322.8502
node861,4265.157,1338.2397
node862,4318.8955,1333.5
node863,4383.6274,1338.7362
node864,4445.246,1349.1887
node865,4502.9927,1346.8901
node866,4567.54,1345.9116
node867,4628.997,1340.2922
node868,4703.512,1323.1193
node869,4784.1587,1317.6443
node870,4853.576,1291.2578
node871,4931.217,1292.8195
node872,4990.201,1292.9946
node873,5051.151,1284.8429
node874,5118.24,1268.4778
node875,5187.305,1267.235
node876,5246.143,1244.764
node877,5323.8745,1226.689
node878,5407.2495,1201.6218
node879,5464.0356,1184.9939
node880,5527.4746,1170.8477
node881,5585.3086,1159.8395
node882,5640.704,1154.7765
node883,5700.1646,1143.8212
node884,5759.9756,1141.3741
node885,5828.1562,1141.4635
node886,5884.8955,1145.8673
node887,5943.129,1141.0984
node888,6005.958,1142.6415
node889,6067.6597,1151.3221
node890,6126.9834,1149.3666
node891,6183.8867,1170.6586
node892,6255.847,1169.875
node893,6295.344,1164.0922
node894,6358.1143,1173.5734
node895,6428.98,1205.7517
node896,6506.346,1180.2987
node897,6565.5527,1186.062
node898,6628.237,1202.016
node899,6707.1733,1197.0671
node900,6774.9194,1200.1859
node901,6854.251,1210.8787
node902,6925.0376,1212.2863
node903,6992.2705,1223.105
node904,7060.0654,1199.8014
node905,7127.778,1220.5732
node906,7186.568,1225.7621
node907,7235.7935,1227.8945
node908,7314.7114,1237.6609
node909,7396.4546,1234.388
node910,7476.7334,1237.2043
node911,7600.937,1228.2507
node912,7685.821,1227.8734
node913,7737.822,1212.809
node914,7860.019,1175.7078
node915,7931.9346,1141.8632
node916,1039.2673,1499.1022
node917,1068.0739,1539.6937
node918,1180.5342,1638.8224
node919,1245.5835,1652.0026
node920,1318.5471,1694.1202
node921,1431.7955,1720.9878
node922,1577.1931,1767.938
node923,1665.2383,1786.3444
node924,1736.278,1793.9164
node925,1802.3578,1800.5367
node926,1879.7513,1816.6658
node927,1945.7108,1822.0538
node928,2109.3472,1831.0479
node929,2180.155,1819.8146
node930,2249.5867,1799.9708
node931,2353.5383,1786.4896
node932,2417.0728,1774.7844
node933,2486.459,1763.0448
node934,2595.181,1742.5812
node935,2675.155,1737.2192
node936,2755.206,1684.727
node937,2842.0103,1680.0734
node938,2914.3262,1667.436
node939,2967.584,1659.1619
node940,3060.6572,1628.8396
node941,3124.0906,1607.7534
node942,3180.3801,1589.5648
node943,3234.4248,1570.1954
node944,3297.2686,1560.1815
node945,3370.8235,1525.6536
node946,3424.1975,1497.8644
node947,3469.2644,1494.981
node948,3532.1033,1470.5391
node949,3588.2507,1465.2252
node950,3630.7983,1461.1346
node951,3671.9292,1450.6744
node952,3724.2395,1444.0001
node953,3807.346,1430.7115
node954,3852.6875,1414.8287
node955,3899.316,1406.7544
node956,3957.5325,1400.0624
node957,4002.862,1392.7754
node958,4054.892,1380.43
node959,4112.019,1374.6354
node960,4157.846,1376.0844
node961,4211.843,1377.7706
node962,4259.319,1386.6764
node963,4317.1963,1374.7234
node964,4386.1597,1399.687
node965,4443.4097,1404.1455
node966,4499.9277,1392.7407
node967,4579.1465,1404.2472
node968,4648.767,1408.5674
node969,4715.906,1395.7855
node970,4780.842,1389.8347
node971,4856.9307,1386.9506
node972,4915.1104,1364.6227
node973,4993.027,1347.4733
node974,5052.7466,1338.4885
node975,5122.385,1324.2002
node976,5183.843,1311.7931
node977,5254.215,1298.7798
node978,5329.721,1293.5852
node979,5392.8125,1260.1163
node980,5448.846,1256.829
node981,5518.4297,1225.8949
node982,5578.861,1220.6475
node983,5633.083,1210.2173
node984,5706.5977,1204.9204
node985,5763.5864,1199.8054
node986,5826.4453,1205.6815
node987,5887.5215,1201.862
node988,5950.476,1203.8151
node989,6029.2085,1217.7709
node990,6082.957,1219.6637
node991,6143.697,1224.099
node992,6203.766,1251.7764
