,x,y
node152,7199.3047,1613.1475
node153,7487.083,1601.9875
node154,7758.079,1582.2103
node155,8101.674,1476.3535
node156,685.3048,1852.404
node157,1064.7993,2024.8342
node158,1395.4108,2096.098
node159,1722.2242,2141.2026
node160,1993.6498,2148.1592
node161,2281.525,2154.3252
node162,2577.5618,2123.0986
node163,2865.4597,2072.5305
node164,3090.4216,2040.0182
node165,3308.5347,2008.233
node166,3528.8296,1969.2786
node167,3705.8572,1924.6646
node168,3907.6887,1907.423
node169,4121.341,1891.8208
node170,4324.55,1867.8118
node171,4518.0166,1862.3904
node172,4720.842,1843.493
node173,4932.9243,1828.3687
node174,5148.882,1812.8748
node175,5392.6987,1785.9034
node176,5624.6284,1763.9834
node177,5862.361,1743.3312
node178,6105.233,1738.617
node179,6330.1753,1732.3486
node180,6544.869,1745.1044
node181,6783.457,1780.481
node182,7035.26,1799.2012
node183,7282.572,1795.697
node184,7580.5366,1796.1294
node185,7862.9126,1772.0414
node186,8227.778,1669.5668
node187,607.1408,2049.6003
node188,990.4199,2187.0715
node189,1311.4421,2250.492
node190,1658.7535,2280.3672
node191,1945.0972,2305.8022
node192,2230.0505,2310.2314
node193,2530.5884,2289.1704
node194,2801.012,2249.0688
node195,3045.5974,2210.8494
node196,3273.5764,2175.6912
node197,3485.5068,2151.7437
node198,3701.6165,2130.975
node199,3887.6453,2098.946
node200,4102.748,2078.1624
node201,4315.7446,2049.305
node202,4527.4844,2027.0278
node203,4729.549,2031.2294
node204,4946.7163,2012.9894
node205,5161.4946,2000.282
node206,5395.197,1987.8486
node207,5622.7275,1985.399
node208,5868.2354,1978.4374
node209,6116.987,1950.7474
node210,6369.9844,1941.4655
node211,6596.3296,1951.0508
node212,6848.7017,1986.0438
node213,7092.461,2000.466
node214,7343.704,1997.2972
node215,7630.6816,1988.0225
node216,7923.4414,1978.7343
node217,8314.34,1874.6532
node218,556.987,2251.703
node219,950.3179,2372.0916
node220,1260.6995,2417.8716
node221,1612.3794,2463.7612
node222,1882.6313,2475.545
node223,2146.1155,2458.1086
node224,2460.836,2464.6653
node225,2751.7178,2435.2727
node226,3009.4822,2392.969
node227,3224.3684,2377.8071
node228,3437.3423,2341.1665
node229,3672.53,2295.5164
node230,3884.7517,2273.572
node231,4110.831,2265.6526
node232,4300.627,2235.0662
node233,4512.1543,2218.6086
node234,4736.355,2215.0405
node235,4969.604,2195.272
node236,5190.885,2184.0803
node237,5423.599,2175.0728
node238,5650.664,2175.4563
node239,5872.3213,2175.4995
node240,6126.0923,2177.7444
node241,6396.395,2171.9722
node242,6659.332,2167.946
node243,6912.464,2194.0857
node244,7145.594,2194.0632
node245,7399.782,2194.447
node246,7714.0127,2184.5579
node247,8007.882,2151.043
node248,8377.376,2078.7998
node249,524.4132,2465.6865
node250,911.5883,2551.246
node251,1230.662,2588.0972
node252,1539.2164,2602.9343
node253,1830.799,2638.525
node254,2104.9644,2642.7217
node255,2404.6218,2608.8997
node256,2692.1187,2593.4949
node257,2957.4795,2574.793
node258,3191.853,2538.1985
node259,3392.6265,2514.0588
node260,3648.3257,2488.0088
node261,3876.6423,2454.639
node262,4088.6643,2441.3726
node263,4293.8447,2438.7544
node264,4506.566,2414.312
node265,4727.527,2400.689
node266,4958.471,2383.1467
node267,5200.834,2366.0466
node268,5451.144,2361.3289
node269,5689.859,2347.9248
node270,5910.2217,2365.2034
node271,6154.031,2378.019
node272,6416.333,2379.0608
node273,6703.4756,2365.284
node274,6939.97,2379.1907
node275,7193.029,2388.8508
node276,7459.6353,2378.2673
node277,7789.1543,2365.6604
node278,8039.236,2351.07
node279,8437.969,2285.6792
node280,462.5346,2650.1848
node281,878.1494,2722.4727
node282,1171.7678,2744.958
node283,1516.8097,2800.61
node284,1802.7548,2798.9182
node285,2033.9542,2788.3323
node286,2368.1665,2789.762
node287,2653.4265,2761.9695
node288,2909.65,2733.419
node289,3133.78,2708.2527
node290,3372.7375,2697.8755
node291,3628.129,2672.926
node292,3879.9875,2665.206
node293,4091.7852,2646.009
node294,4286.969,2631.7861
node295,4502.0923,2625.9304
node296,4708.1465,2593.9014
node297,4945.3247,2576.648
node298,5176.942,2555.3862
node299,5451.425,2540.1475
node300,5697.7764,2537.6548
node301,5944.643,2560.4175
node302,6187.8193,2563.1763
node303,6428.351,2560.1416
node304,6730.656,2551.8179
node305,6981.875,2557.4504
node306,7230.2954,2546.4402
node307,7494.6274,2557.597
node308,7809.14,2551.5798
node309,8078.362,2529.0
node310,8465.23,2481.5667
node311,419.7522,2849.3674
node312,813.7877,2908.4873
node313,1056.4098,2909.956
node314,1508.4602,2950.7603
node315,1745.2136,2959.2024
node316,2008.3934,2963.3523
node317,2309.366,2952.827
node318,2617.4678,2934.2168
node319,2859.2698,2908.1301
node320,3096.4705,2875.739
node321,3355.994,2856.4893
node322,3605.2996,2846.628
node323,3857.6492,2836.1533
node324,4082.6704,2811.9329
node325,4276.5977,2802.7847
node326,4493.3887,2804.3965
node327,4700.825,2793.8135
node328,4913.9463,2764.9583
node329,5172.79,2767.4177
node330,5439.967,2754.6008
node331,5705.2466,2720.1445
node332,5963.4766,2739.746
node333,6205.9097,2743.8933
node334,6452.6963,2738.6233
node335,6725.884,2744.0657
node336,6998.392,2752.272
node337,7262.708,2737.2476
node338,7533.8022,2734.4114
node339,7828.284,2734.6807
node340,8096.2617,2722.731
node341,8496.443,2689.6106
node342,347.9625,3050.7668
node343,786.6718,3096.009
node344,1058.4563,3131.4927
node345,1500.4373,3153.8796
node346,1712.1412,3127.4573
node347,1969.6002,3120.2568
node348,2268.4956,3111.8083
node349,2570.0925,3102.8535
node350,2808.874,3067.7402
node351,3075.9438,3054.7476
node352,3331.605,3039.4644
node353,3601.996,3010.6436
node354,3858.5469,3022.9753
node355,4069.2163,2999.6272
node356,4265.6304,2986.8271
node357,4477.3945,2973.3406
node358,4698.443,2962.5723
node359,4894.462,2967.9382
node360,5145.5225,2959.0369
node361,5438.1846,2948.901
node362,5699.119,2942.3164
node363,5985.3784,2912.0068
node364,6227.2734,2923.748
node365,6476.8022,2921.0496
node366,6751.7305,2906.879
node367,7026.302,2915.8535
node368,7278.1978,2914.0605
node369,7543.2495,2922.8735
node370,7841.842,2914.8179
node371,8117.139,2910.909
node372,8520.81,2898.9646
node373,338.3434,3253.7976
node374,780.333,3282.1543
node375,1063.1709,3304.5952
node376,1398.1158,3320.1543
node377,1671.868,3298.95
node378,1934.9749,3294.8235
node379,2235.0342,3282.0457
node380,2526.5747,3266.407
node381,2791.2876,3259.98
node382,3065.947,3234.3008
node383,3325.5674,3213.706
node384,3583.8083,3203.3389
node385,3841.7483,3188.1814
node386,4050.058,3171.281
node387,4262.887,3158.904
node388,4474.483,3146.918
node389,4698.488,3151.6216
node390,4914.555,3144.697
node391,5143.877,3160.2466
node392,5425.535,3145.7488
node393,5692.0576,3106.0796
node394,5968.919,3100.8005
node395,6229.904,3107.3403
node396,6486.146,3093.7168
node397,6747.8066,3096.901
node398,7025.6865,3097.2349
node399,7275.446,3085.3228
node400,7548.47,3086.914
node401,7850.6606,3101.6592
node402,8131.981,3101.3762
node403,8502.991,3105.5212
node404,333.3739,3464.8777
node405,731.9712,3490.517
node406,1081.779,3495.4424
node407,1363.4841,3472.0615
node408,1647.9032,3473.0627
node409,1916.7559,3460.223
node410,2224.0369,3451.9297
node411,2516.5625,3446.2964
node412,2764.1338,3431.4868
node413,3044.5088,3422.138
node414,3323.4314,3405.4285
node415,3585.0552,3392.7537
node416,3818.223,3375.394
node417,4030.8467,3357.198
node418,4250.7026,3341.0396
node419,4470.3843,3334.3582
node420,4717.9585,3325.134
node421,4930.059,3331.7131
node422,5158.041,3322.6553
node423,5375.5767,3316.666
node424,5664.409,3300.5579
node425,5931.504,3286.093
node426,6206.373,3281.4053
node427,6450.9595,3271.965
node428,6735.4976,3269.5083
node429,6994.123,3253.0696
node430,7246.534,3261.2854
node431,7549.98,3271.157
node432,7848.888,3277.2031
node433,8130.9185,3289.4724
node434,8499.136,3300.5142
node435,312.0058,3695.734
node436,727.7159,3695.7085
node437,1032.24,3665.9072
node438,1342.0571,3640.4568
node439,1645.7743,3634.7869
node440,1923.3636,3634.7517
node441,2200.1667,3619.286
node442,2504.2114,3622.1292
node443,2757.9531,3601.1255
node444,3034.2188,3589.2375
node445,3300.777,3584.6467
node446,3577.3984,3581.4905
node447,3795.8547,3562.6377
node448,4018.7683,3526.1284
node449,4268.783,3535.577
node450,4473.489,3528.6643
node451,4694.588,3523.3777
node452,4912.2627,3507.5552
node453,5152.084,3506.1648
node454,5380.62,3491.04
node455,5639.477,3472.5532
node456,5927.3994,3455.352
node457,6183.121,3430.8655
node458,6436.348,3427.4443
node459,6713.0586,3408.112
node460,6978.1406,3413.7188
node461,7241.6846,3422.3171
node462,7513.1553,3439.5107
node463,7856.5586,3460.3213
node464,8114.609,3485.5613
node465,8494.659,3508.932
node466,318.9382,3893.0183
node467,720.1828,3860.4705
node468,996.3989,3848.0935
node469,1365.2731,3824.7463
node470,1656.9757,3812.6855
node471,1918.3392,3810.7056
node472,2226.246,3797.2285
node473,2505.13,3788.0671
node474,2750.5427,3777.1855
node475,3043.234,3774.642
node476,3310.0566,3757.93
node477,3548.882,3745.9087
node478,3775.579,3734.5813
node479,4000.6887,3722.2617
node480,4239.258,3714.0256
node481,4472.8784,3711.1543
node482,4676.2217,3699.7607
node483,4886.0127,3694.3303
node484,5120.4526,3676.834
node485,5330.522,3654.359
node486,5597.419,3632.4937
node487,5875.3633,3612.714
node488,6148.8066,3592.5745
node489,6404.989,3569.6433
node490,6692.918,3563.045
node491,6955.756,3571.0972
node492,7219.892,3595.4587
node493,7490.99,3601.7375
node494,7799.3926,3626.797
node495,8093.8726,3671.2336
node496,8467.489,3723.8564
node497,329.4892,4104.6025
node498,732.1269,4039.8345
node499,1007.9398,4026.7795
node500,1369.4312,4006.342
node501,1660.662,3987.9612
node502,1924.37,3979.3977
node503,2249.2083,3956.4587
node504,2517.5637,3961.2393
node505,2764.1938,3960.757
node506,3033.6992,3951.6917
node507,3309.2402,3930.1787
node508,3555.1003,3934.1067
node509,3783.7483,3904.6177
node510,3992.6753,3900.8972
node511,4240.956,3904.9688
node512,4450.8164,3896.2932
node513,4651.3706,3883.9016
node514,4870.243,3877.1528
node515,5083.208,3852.443
node516,5291.9155,3821.258
node517,5567.3364,3800.77
node518,5834.0464,3775.7532
node519,6090.35,3747.7788
node520,6348.8735,3733.5156
node521,6658.425,3727.378
node522,6944.991,3732.5647
node523,7192.372,3754.8845
node524,7474.504,3791.112
node525,7767.03,3820.079
node526,8055.2334,3861.8372
node527,8388.714,3930.1377
node528,378.138,4298.2056
node529,780.7878,4228.573
node530,1062.5122,4208.2725
node531,1399.9033,4185.159
node532,1666.0543,4155.708
node533,1940.8544,4142.8745
node534,2302.467,4113.993
node535,2542.0134,4126.325
node536,2780.118,4129.1226
node537,3043.2388,4115.226
node538,3298.0322,4098.8496
node539,3542.3865,4083.0645
node540,3786.4353,4067.4944
node541,4007.622,4067.3572
node542,4236.8945,4072.3171
node543,4435.121,4073.9556
node544,4654.463,4061.0989
node545,4830.794,4039.6023
node546,5037.467,4013.2983
node547,5256.6035,3982.4875
node548,5528.4697,3954.5745
node549,5788.731,3942.196
node550,6049.6655,3920.941
node551,6309.4966,3902.9385
node552,6619.991,3897.2983
node553,6921.441,3895.7964
node554,7173.0503,3919.838
node555,7417.016,3949.334
node556,7704.7554,3977.6912
node557,8001.3496,4030.8872
node558,8325.266,4131.672
node559,454.3999,4498.303
node560,837.0384,4423.0693
node561,1121.4384,4385.256
node562,1421.6356,4355.773
node563,1684.9565,4327.5015
node564,1949.5786,4329.892
node565,2294.5547,4321.078
node566,2543.3813,4285.795
node567,2816.9268,4282.378
node568,3021.5356,4283.135
node569,3283.3591,4266.2144
node570,3530.322,4242.0776
node571,3792.6997,4222.7983
node572,4025.86,4211.684
node573,4235.7983,4207.475
node574,4427.4126,4196.615
node575,4611.392,4187.2056
node576,4797.1685,4173.7563
node577,4989.405,4157.96
node578,5211.9224,4137.229
node579,5493.5054,4125.7812
node580,5756.671,4107.443
node581,5997.742,4088.0913
node582,6228.0015,4056.8513
node583,6544.053,4054.3752
node584,6850.946,4073.4011
node585,7129.2866,4073.9485
node586,7375.1406,4117.1367
node587,7652.317,4145.057
node588,7939.3223,4217.8345
node589,8228.036,4321.2896
node590,551.0332,4693.0474
node591,901.072,4601.9097
node592,1170.4155,4565.534
node593,1453.7523,4537.9663
node594,1730.4132,4510.645
node595,2016.0695,4502.7793
node596,2304.9429,4487.483
node597,2568.1355,4468.1025
node598,2809.669,4453.3247
node599,3028.8481,4442.1445
node600,3257.1074,4433.6133
node601,3521.849,4406.4717
node602,3762.456,4400.881
node603,3989.252,4379.572
node604,4231.9307,4347.593
node605,4423.9155,4337.928
node606,4611.863,4312.503
node607,4785.529,4310.5195
node608,4963.2188,4299.398
node609,5196.275,4305.775
node610,5452.5522,4294.1377
node611,5714.175,4270.252
node612,5950.1006,4262.101
node613,6211.5537,4267.384
node614,6445.5522,4240.316
node615,6786.8784,4237.649
node616,7045.658,4238.2275
node617,7306.372,4275.149
node618,7586.048,4320.8203
node619,7861.731,4395.835
node620,8147.2417,4509.703
node621,579.3462,4900.0933
node622,940.3646,4796.7896
node623,1225.5054,4735.7812
node624,1503.4727,4701.6514
node625,1781.4368,4680.1704
node626,2060.7534,4666.153
node627,2319.5781,4646.0713
node628,2559.2017,4636.2554
node629,2796.526,4609.564
node630,3040.7095,4597.7144
node631,3269.8174,4600.992
node632,3521.257,4595.0933
node633,3746.9807,4587.3906
node634,3973.3245,4562.622
node635,4198.8867,4575.152
node636,4399.8525,4494.7783
node637,4584.428,4482.277
node638,4788.627,4474.6304
node639,4980.2827,4478.1597
node640,5206.803,4462.784
node641,5436.9854,4449.3276
node642,5646.9795,4416.2886
node643,5865.8237,4383.5327
node644,6151.346,4369.622
node645,6411.9927,4384.6396
node646,6748.6777,4424.435
node647,6980.7095,4417.1787
node648,7233.616,4448.0654
node649,7491.678,4476.2773
node650,7779.6265,4548.317
node651,8035.4097,4660.4
node652,668.8365,5081.819
node653,1014.7977,4960.094
node654,1281.5496,4900.4556
node655,1577.543,4871.376
node656,1853.523,4840.6763
node657,2092.4001,4823.847
node658,2340.0237,4811.194
node659,2581.133,4792.7036
node660,2799.8462,4784.101
node661,3058.392,4768.525
node662,3315.7888,4779.2505
node663,3525.2236,4778.3237
node664,3763.4187,4753.4497
node665,3960.428,4747.234
node666,4168.2534,4715.134
node667,4367.5264,4704.837
node668,4535.276,4692.5728
node669,4774.497,4670.0366
node670,4979.891,4644.4634
node671,5187.1143,4618.6084
node672,5380.2354,4611.063
node673,5615.256,4584.9194
node674,5831.1436,4577.785
node675,6107.211,4563.5884
node676,6411.6436,4578.155
node677,6679.017,4573.4565
node678,6902.242,4578.31
node679,7132.7065,4605.143
node680,7385.4966,4626.9717
node681,7684.991,4693.6475
node682,7934.1704,4811.025
node683,754.5962,5255.336
node684,1079.9655,5133.3525
node685,1360.6511,5063.14
node686,1631.5585,5026.31
node687,1897.8903,5001.9663
node688,2133.1255,4981.9604
node689,2373.3665,4962.2515
node690,2565.5566,4954.296
node691,2833.4338,4936.2397
node692,3082.5571,4954.1055
node693,3319.3494,4958.8755
node694,3565.025,4972.0376
node695,3742.062,4925.549
node696,3964.2964,4898.6465
node697,4138.8086,4889.992
node698,4331.5137,4850.506
node699,4553.6675,4883.4775
node700,4732.6626,4877.867
node701,4925.33,4855.3223
node702,5138.738,4824.565
node703,5339.7856,4801.8105
node704,5570.183,4769.011
node705,5810.4673,4781.878
node706,6062.199,4750.6714
node707,6331.496,4757.924
node708,6596.0605,4746.8843
node709,6825.1665,4734.2114
node710,7040.333,4757.8564
node711,7274.5474,4792.163
node712,7500.136,4806.7
node713,7856.4785,5025.0317
node714,860.0201,5422.5864
node715,1162.523,5291.6963
node716,1445.9208,5219.245
node717,1707.7668,5200.2417
node718,1945.607,5161.455
node719,2174.6245,5153.861
node720,2385.4778,5150.0073
node721,2600.4739,5147.4453
node722,2911.2217,5173.319
node723,3096.578,5175.36
node724,3362.614,5177.58
node725,3515.8096,5129.4365
node726,3749.0789,5129.8857
node727,3953.2207,5109.0444
node728,4143.379,5109.229
node729,4349.1885,5099.7305
node730,4564.107,5078.489
node731,4720.688,5034.7524
node732,4913.3184,5030.2803
node733,5094.279,5076.7686
node734,5324.435,5000.081
node735,5535.9805,4968.902
node736,5759.029,4958.9336
node737,6002.2197,4950.1943
node738,6252.866,4931.9785
node739,6498.171,4912.4004
node740,6717.2246,4904.32
node741,6938.638,4925.514
node742,7146.8657,4945.044
node743,7382.421,5002.6226
node744,7705.1816,5189.3213
node745,963.6148,5593.251
node746,1248.6511,5441.928
node747,1511.309,5388.1
node748,1780.2596,5352.0103
node749,2019.142,5337.4624
node750,2231.0925,5337.7437
node751,2464.3633,5344.9746
node752,2686.6814,5369.5615
node753,2918.923,5393.278
node754,3100.5781,5410.5005
node755,3371.1987,5370.876
node756,3535.7993,5401.6494
node757,3733.6892,5389.9023
node758,3927.3064,5353.5415
node759,4118.624,5333.9097
node760,4359.3843,5376.693
node761,4519.6367,5294.5137
node762,4706.676,5301.2007
node763,4898.6064,5266.538
node764,5084.28,5282.6533
node765,5279.9434,5218.1484
node766,5501.029,5239.056
node767,5701.4297,5225.0327
node768,5966.2505,5173.8267
node769,6131.971,5090.7334
node770,6406.7646,5116.0186
node771,6623.5293,5084.157
node772,6836.432,5077.9937
node773,7043.1455,5101.593
node774,7254.628,5149.11
node775,7457.8335,5283.7065
node776,1092.2349,5738.984
node777,1361.1196,5587.684
node778,1615.8203,5534.8765
node779,1891.1486,5504.4795
node780,2104.1526,5508.102
node781,2303.7402,5510.6133
node782,2527.0684,5542.1226
node783,2725.2168,5580.0
node784,2944.1523,5600.242
node785,3140.2698,5620.679
node786,3346.279,5642.8306
node787,3574.3157,5592.9717
node788,3755.7024,5582.061
node789,3932.294,5613.9253
node790,4117.2427,5584.2026
node791,4298.4336,5537.6367
node792,4529.418,5543.9263
node793,4722.6904,5533.1978
node794,4907.356,5517.9614
node795,5064.7637,5507.999
node796,5266.0586,5473.272
node797,5455.102,5453.9126
node798,5648.1685,5423.5923
node799,5892.1177,5382.725
node800,6111.5923,5350.575
node801,6331.8687,5299.9624
node802,6525.397,5271.144
node803,6717.025,5241.7964
node804,6947.238,5255.1606
node805,7156.224,5298.1865
node806,7368.1226,5409.912
node807,1234.6863,5850.021
node808,1481.6139,5717.8574
node809,1712.5544,5693.2686
node810,1956.7563,5678.528
node811,2165.5918,5670.0757
node812,2360.5334,5697.6685
node813,2569.1985,5734.6904
node814,2775.2402,5765.655
node815,2969.024,5807.574
node816,3158.8,5835.3047
node817,3357.972,5839.506
node818,3555.5493,5844.674
node819,3755.836,5859.199
node820,3937.3037,5859.2407
node821,4113.916,5841.9814
node822,4308.823,5843.0293
node823,4514.5674,5781.014
node824,4698.197,5738.522
node825,4894.247,5712.415
node826,5071.839,5693.945
node827,5236.647,5677.8574
node828,5414.3057,5645.554
node829,5616.1816,5607.6465
node830,5837.971,5586.486
node831,6045.669,5551.8438
node832,6255.9517,5495.774
node833,6426.451,5453.261
node834,6608.3447,5412.974
node835,6842.7847,5416.6504
node836,7058.6025,5439.1797
node837,7267.556,5550.635
node838,1349.6345,5966.0312
node839,1587.0906,5847.138
node840,1789.7657,5859.458
node841,2024.2365,5856.871
node842,2225.5276,5853.1963
node843,2418.1814,5878.1323
node844,2612.223,5919.736
node845,2809.5432,5970.348
node846,2990.6843,6003.2847
node847,3187.7058,6040.5225
node848,3369.132,6061.67
node849,3569.952,6073.4277
node850,3754.2903,6076.942
node851,3936.8125,6074.192
node852,4114.5654,6059.5195
node853,4301.651,6048.6484
node854,4494.506,6016.3804
node855,4691.2017,5955.799
node856,4906.5215,5906.0913
node857,5053.494,5869.5166
node858,5213.7246,5846.3804
node859,5413.8457,5816.838
node860,5581.0625,5805.642
node861,5810.6494,5773.685
node862,6008.3306,5714.4146
node863,6188.2812,5661.6953
node864,6366.4155,5606.567
node865,6553.1353,5587.996
node866,6765.5625,5568.901
node867,6956.3193,5555.7827
node868,7178.7104,5659.8833
node869,1474.8499,6082.1675
node870,1702.7678,5997.794
node871,1889.4229,6019.064
node872,2085.9011,6061.5967
node873,2285.5667,6087.4585
node874,2476.509,6129.183
node875,2650.7983,6165.5474
node876,2825.9348,6207.929
node877,3013.2424,6229.4966
node878,3206.2751,6264.7383
node879,3381.7407,6285.4385
node880,3577.3025,6307.643
node881,3771.3145,6301.7754
node882,3949.2883,6299.718
node883,4126.6826,6306.1
node884,4296.466,6305.5234
node885,4506.6772,6279.618
node886,4690.4253,6220.131
node887,4885.298,6144.6587
node888,5040.3896,6076.628
node889,5237.3325,6032.6357
node890,5398.1934,6031.8022
node891,5603.099,6006.6343
node892,5790.5874,5984.5054
node893,5976.867,5919.2886
node894,6148.2983,5867.207
node895,6321.832,5805.1655
node896,6491.6396,5776.2734
node897,6678.9487,5731.7812
node898,6861.7114,5693.6997
node899,7062.276,5761.6665
node900,1552.3412,6205.1455
node901,1794.4412,6132.413
node902,1971.305,6177.9277
node903,2153.9487,6221.2007
node904,2336.1548,6266.677
node905,2494.2793,6314.204
node906,2680.2568,6368.09
node907,2845.46,6415.222
node908,3018.8528,6457.899
node909,3207.1987,6492.399
node910,3395.047,6516.6978
node911,3579.8152,6533.1597
node912,3772.3855,6545.9287
node913,3946.8025,6545.861
node914,4130.083,6535.2666
node915,4324.0283,6527.368
node916,4501.072,6507.422
node917,4674.268,6469.228
node918,4865.7227,6395.8906
node919,5058.833,6296.6714
node920,5249.64,6225.1963
node921,5412.8345,6216.6743
node922,5619.7334,6213.7695
node923,5786.3457,6180.449
node924,5951.4766,6148.7026
node925,6109.463,6088.6875
node926,6277.603,6019.0127
node927,6428.9355,5949.7456
node928,6590.537,5888.092
node929,6760.3096,5843.834
node930,6951.9927,5850.37
node931,1666.9277,6336.806
node932,1835.7294,6351.4097
node933,1972.7444,6432.6772
node934,2131.5615,6492.0444
node935,2295.125,6544.3804
node936,2467.2512,6575.2046
node937,2637.528,6642.2207
node938,2813.4978,6690.2456
node939,2985.6416,6735.5566
node940,3175.3557,6766.1826
node941,3380.5369,6803.7354
node942,3565.028,6809.904
node943,3763.3457,6809.7017
node944,3958.5757,6808.649
node945,4146.1245,6821.703
node946,4341.0845,6808.457
node947,4545.1323,6808.6895
node948,4756.015,6789.6694
node949,4929.129,6675.883
node950,5075.2036,6520.3887
node951,5281.388,6440.241
node952,5460.5635,6456.105
node953,5640.2485,6494.7705
node954,5824.2285,6479.984
node955,6002.997,6423.972
node956,6160.921,6337.5464
node957,6329.817,6258.197
node958,6458.7026,6163.6987
node959,6603.441,6102.609
node960,6729.5337,6018.368
node961,6875.0806,5969.1934
